Unnamed: 0,contest,choice,precinct_id,vote,early_votes,polling_place_votes,late_early_votes,provisional_votes,party,office,candidate,precinct_designation,precinct,precinct_bs,votes_allowed,referendum_flag,county
688,0,0,8,0,0,0,0,0,GRN,BALLOTS CAST - GREEN,BALLOTS CAST - GREEN,8,QUAIL HOLLOW,0,,,PINAL
689,0,0,9,0,0,0,0,0,GRN,BALLOTS CAST - GREEN,BALLOTS CAST - GREEN,9,SENITA,0,,,PINAL
690,0,0,9,2,2,0,0,0,GRN,BALLOTS CAST - GREEN,BALLOTS CAST - GREEN,9,SKYLINE RANCH,0,,,PINAL
691,0,0,9,0,0,0,0,0,GRN,BALLOTS CAST - GREEN,BALLOTS CAST - GREEN,9,SAN TAN RANCHES,0,,,PINAL
692,0,0,9,1,1,0,0,0,GRN,BALLOTS CAST - GREEN,BALLOTS CAST - GREEN,9,LINKS ESTATES,0,,,PINAL
693,0,0,9,1,0,0,0,0,GRN,BALLOTS CAST - GREEN,BALLOTS CAST - GREEN,9,MISSION VALLEY,0,,,PINAL
694,0,0,10,0,0,0,0,0,GRN,BALLOTS CAST - GREEN,BALLOTS CAST - GREEN,1,0 DESERT CEDARS,0,,,PINAL
695,0,0,10,1,0,0,0,0,GRN,BALLOTS CAST - GREEN,BALLOTS CAST - GREEN,1,1 ALTERRA NORTH,0,,,PINAL
696,0,0,10,0,0,0,0,0,GRN,BALLOTS CAST - GREEN,BALLOTS CAST - GREEN,1,2 MARICOPA WELLS,0,,,PINAL
697,0,0,10,0,0,0,0,0,GRN,BALLOTS CAST - GREEN,BALLOTS CAST - GREEN,1,3 SAN CARLOS COMMUNITY,0,,,PINAL
698,0,0,10,0,0,0,0,0,GRN,BALLOTS CAST - GREEN,BALLOTS CAST - GREEN,1,4 PICACHO SOUTH,0,,,PINAL
699,0,0,10,0,0,0,0,0,GRN,BALLOTS CAST - GREEN,BALLOTS CAST - GREEN,1,5 TOLTEC SOUTHWEST,0,,,PINAL
700,0,0,0,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,0,KEARNY,0,,,PINAL
701,0,0,0,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,0,DUDLEYVILLE,0,,,PINAL
702,0,0,0,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,0,SAN MANUEL,0,,,PINAL
703,0,0,0,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,0,MAMMOTH,0,,,PINAL
704,0,0,0,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,0,ORACLE,0,,,PINAL
705,0,0,0,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,0,SADDLEBROOKE,0,,,PINAL
706,0,0,0,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,0,ARIZONA CITY,0,,,PINAL
707,0,0,1,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,TOLTEC SOUTH,0,,,PINAL
708,0,0,1,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,PICACHO,0,,,PINAL
709,0,0,1,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,ELOY,0,,,PINAL
710,0,0,1,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,TOLTEC,0,,,PINAL
711,0,0,1,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,RED ROCK,0,,,PINAL
712,0,0,1,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,COOLIDGE NE,0,,,PINAL
713,0,0,1,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,COOLIDGE NW,0,,,PINAL
714,0,0,1,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,COOLIDGE SOUTH,0,,,PINAL
715,0,0,2,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,2,CENTRAL ARIZONA COLLEGE,0,,,PINAL
716,0,0,2,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,2,ELEVEN MILE CORNER,0,,,PINAL
717,0,0,2,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,2,FLORENCE NORTH,0,,,PINAL
718,0,0,2,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,2,CACTUS FOREST,0,,,PINAL
719,0,0,2,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,2,JOHNSON RANCH,0,,,PINAL
720,0,0,2,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,2,POSTON BUTTE,0,,,PINAL
721,0,0,2,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,2,QUEEN CREEK,0,,,PINAL
722,0,0,2,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,2,SACATON,0,,,PINAL
723,0,0,3,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,3,MARICOPA,0,,,PINAL
724,0,0,3,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,3,STANFIELD,0,,,PINAL
725,0,0,3,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,3,CASA GRANDE NORTH,0,,,PINAL
726,0,0,3,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,3,CASA GRANDE S CEN,0,,,PINAL
727,0,0,3,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,3,CASA GRANDE NE,0,,,PINAL
728,0,0,3,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,3,CASA GRANDE NW,0,,,PINAL
729,0,0,3,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,3,CASA GRANDE SW,0,,,PINAL
730,0,0,3,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,3,CASA GRANDE RANCHO GRANDE,0,,,PINAL
731,0,0,4,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,4,APACHE JCT SUPERSTITION,0,,,PINAL
732,0,0,4,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,4,CASA GRANDE INTERCHANGE,0,,,PINAL
733,0,0,4,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,4,APACHE JCT NW,0,,,PINAL
734,0,0,4,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,4,APACHE JCT SW,0,,,PINAL
735,0,0,4,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,4,APACHE JCT SE,0,,,PINAL
736,0,0,4,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,4,APACHE JCT NE,0,,,PINAL
737,0,0,4,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,4,APACHE JCT EAST,0,,,PINAL
738,0,0,4,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,4,APACHE JCT CENTRAL,0,,,PINAL
739,0,0,4,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,4,GOLD CANYON,0,,,PINAL
740,0,0,4,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,4,QUEEN VALLEY,0,,,PINAL
741,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,SUPERIOR,0,,,PINAL
742,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,SUPERIOR WEST,0,,,PINAL
743,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,SUTTON SUMMIT,0,,,PINAL
744,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,CHUI CHU,0,,,PINAL
745,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,THUNDERBIRD FARMS,0,,,PINAL
746,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,CASA GRANDE WEST,0,,,PINAL
747,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,APACHE JUNCTION NORTH,0,,,PINAL
748,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,APACHE JUNCTION N. CENTRA,0,,,PINAL
749,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,APACHE JUNCTION,0,,,PINAL
750,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,APACHE JUNCTION SOUTH,0,,,PINAL
751,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,BLACKWATER,0,,,PINAL
752,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,SAN TAN,0,,,PINAL
753,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,CASA BLANCA,0,,,PINAL
754,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,SUPERSTITION MOUNTAIN,0,,,PINAL
755,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,MOUNTAINBROOK VILLAGE,0,,,PINAL
756,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,HIDDEN VALLEY,0,,,PINAL
757,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,SAN TAN PARK,0,,,PINAL
758,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,BELLA VISTA,0,,,PINAL
759,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,COPPER BASIN,0,,,PINAL
760,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,SCHNEPF,0,,,PINAL
761,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,PERALTA,0,,,PINAL
762,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,SANTA ROSA,0,,,PINAL
763,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,EL DORADO,0,,,PINAL
764,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,WALKER BUTTE,0,,,PINAL
765,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,PECAN CREEK NORTH,0,,,PINAL
766,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,AK CHIN COMMUNITY,0,,,PINAL
767,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,MARICOPA MEADOWS,0,,,PINAL
768,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,MARICOPA FIESTA,0,,,PINAL
769,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,PROVINCE,0,,,PINAL
770,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,IRONWOOD COMMON,0,,,PINAL
771,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,COYOTE RANCH,0,,,PINAL
772,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,SAN TAN HEIGHTS,0,,,PINAL
773,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,CIRCLE CROSS RANCH,0,,,PINAL
774,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,JOHNSON RANCH EAST,0,,,PINAL
775,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,IRONWOOD CROSSING,0,,,PINAL
776,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,QUAIL HOLLOW,0,,,PINAL
777,0,0,9,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,9,SENITA,0,,,PINAL
778,0,0,9,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,9,SKYLINE RANCH,0,,,PINAL
779,0,0,9,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,9,SAN TAN RANCHES,0,,,PINAL
780,0,0,9,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,9,LINKS ESTATES,0,,,PINAL
781,0,0,9,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,9,MISSION VALLEY,0,,,PINAL
782,0,0,10,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,0 DESERT CEDARS,0,,,PINAL
783,0,0,10,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,1 ALTERRA NORTH,0,,,PINAL
784,0,0,10,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,2 MARICOPA WELLS,0,,,PINAL
785,0,0,10,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,3 SAN CARLOS COMMUNITY,0,,,PINAL
786,0,0,10,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,4 PICACHO SOUTH,0,,,PINAL
787,0,0,10,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,5 TOLTEC SOUTHWEST,0,,,PINAL
788,1,0,0,4,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,0,KEARNY,0,,,PINAL
789,1,0,0,2,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,0,DUDLEYVILLE,0,,,PINAL
790,1,0,0,3,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,0,SAN MANUEL,0,,,PINAL
791,1,0,0,2,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,0,MAMMOTH,0,,,PINAL
792,1,0,0,2,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,0,ORACLE,0,,,PINAL
793,1,0,0,4,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,0,SADDLEBROOKE,0,,,PINAL
794,1,0,0,7,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,0,ARIZONA CITY,0,,,PINAL
795,1,0,1,3,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,TOLTEC SOUTH,0,,,PINAL
796,1,0,1,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,PICACHO,0,,,PINAL
797,1,0,1,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,ELOY,0,,,PINAL
798,1,0,1,2,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,TOLTEC,0,,,PINAL
799,1,0,1,2,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,RED ROCK,0,,,PINAL
800,1,0,1,3,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,COOLIDGE NE,0,,,PINAL
801,1,0,1,2,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,COOLIDGE NW,0,,,PINAL
802,1,0,1,4,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,COOLIDGE SOUTH,0,,,PINAL
803,1,0,2,3,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,CENTRAL ARIZONA COLLEGE,0,,,PINAL
804,1,0,2,1,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,ELEVEN MILE CORNER,0,,,PINAL
805,1,0,2,5,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,FLORENCE NORTH,0,,,PINAL
806,1,0,2,4,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,CACTUS FOREST,0,,,PINAL
807,1,0,2,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,JOHNSON RANCH,0,,,PINAL
808,1,0,2,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,POSTON BUTTE,0,,,PINAL
809,1,0,2,2,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,QUEEN CREEK,0,,,PINAL
810,1,0,2,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,SACATON,0,,,PINAL
811,1,0,3,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,MARICOPA,0,,,PINAL
812,1,0,3,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,STANFIELD,0,,,PINAL
813,1,0,3,5,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,CASA GRANDE NORTH,0,,,PINAL
814,1,0,3,5,4,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,CASA GRANDE S CEN,0,,,PINAL
815,1,0,3,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,CASA GRANDE NE,0,,,PINAL
816,1,0,3,3,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,CASA GRANDE NW,0,,,PINAL
817,1,0,3,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,CASA GRANDE SW,0,,,PINAL
818,1,0,3,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,CASA GRANDE RANCHO GRANDE,0,,,PINAL
819,1,0,4,3,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,APACHE JCT SUPERSTITION,0,,,PINAL
820,1,0,4,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,CASA GRANDE INTERCHANGE,0,,,PINAL
821,1,0,4,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,APACHE JCT NW,0,,,PINAL
822,1,0,4,1,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,APACHE JCT SW,0,,,PINAL
823,1,0,4,3,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,APACHE JCT SE,0,,,PINAL
824,1,0,4,1,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,APACHE JCT NE,0,,,PINAL
825,1,0,4,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,APACHE JCT EAST,0,,,PINAL
826,1,0,4,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,APACHE JCT CENTRAL,0,,,PINAL
827,1,0,4,2,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,GOLD CANYON,0,,,PINAL
828,1,0,4,3,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,QUEEN VALLEY,0,,,PINAL
829,1,0,5,1,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,SUPERIOR,0,,,PINAL
830,1,0,5,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,SUPERIOR WEST,0,,,PINAL
831,1,0,5,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,SUTTON SUMMIT,0,,,PINAL
832,1,0,5,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,CHUI CHU,0,,,PINAL
833,1,0,5,3,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,THUNDERBIRD FARMS,0,,,PINAL
834,1,0,5,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,CASA GRANDE WEST,0,,,PINAL
835,1,0,5,5,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,APACHE JUNCTION NORTH,0,,,PINAL
836,1,0,5,4,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,APACHE JUNCTION N. CENTRA,0,,,PINAL
837,1,0,5,3,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,APACHE JUNCTION,0,,,PINAL
838,1,0,5,2,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,APACHE JUNCTION SOUTH,0,,,PINAL
839,1,0,6,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,BLACKWATER,0,,,PINAL
840,1,0,6,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,SAN TAN,0,,,PINAL
841,1,0,6,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,CASA BLANCA,0,,,PINAL
842,1,0,6,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,SUPERSTITION MOUNTAIN,0,,,PINAL
843,1,0,6,2,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,MOUNTAINBROOK VILLAGE,0,,,PINAL
844,1,0,6,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,HIDDEN VALLEY,0,,,PINAL
845,1,0,6,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,SAN TAN PARK,0,,,PINAL
846,1,0,6,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,BELLA VISTA,0,,,PINAL
847,1,0,7,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,COPPER BASIN,0,,,PINAL
848,1,0,7,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,SCHNEPF,0,,,PINAL
849,1,0,7,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,PERALTA,0,,,PINAL
850,1,0,7,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,SANTA ROSA,0,,,PINAL
851,1,0,7,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,EL DORADO,0,,,PINAL
852,1,0,7,2,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,WALKER BUTTE,0,,,PINAL
853,1,0,7,1,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,PECAN CREEK NORTH,0,,,PINAL
854,1,0,7,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,AK CHIN COMMUNITY,0,,,PINAL
855,1,0,7,1,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,MARICOPA MEADOWS,0,,,PINAL
856,1,0,7,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,MARICOPA FIESTA,0,,,PINAL
857,1,0,8,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,PROVINCE,0,,,PINAL
858,1,0,8,4,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,IRONWOOD COMMON,0,,,PINAL
859,1,0,8,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,COYOTE RANCH,0,,,PINAL
860,1,0,8,2,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,SAN TAN HEIGHTS,0,,,PINAL
861,1,0,8,4,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,CIRCLE CROSS RANCH,0,,,PINAL
862,1,0,8,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,JOHNSON RANCH EAST,0,,,PINAL
863,1,0,8,4,4,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,IRONWOOD CROSSING,0,,,PINAL
864,1,0,8,4,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,QUAIL HOLLOW,0,,,PINAL
865,1,0,9,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,9,SENITA,0,,,PINAL
866,1,0,9,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,9,SKYLINE RANCH,0,,,PINAL
867,1,0,9,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,9,SAN TAN RANCHES,0,,,PINAL
868,1,0,9,1,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,9,LINKS ESTATES,0,,,PINAL
869,1,0,9,3,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,9,MISSION VALLEY,0,,,PINAL
870,1,0,10,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,0 DESERT CEDARS,0,,,PINAL
871,1,0,10,2,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,1 ALTERRA NORTH,0,,,PINAL
872,1,0,10,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,2 MARICOPA WELLS,0,,,PINAL
873,1,0,10,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,3 SAN CARLOS COMMUNITY,0,,,PINAL
874,1,0,10,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,4 PICACHO SOUTH,0,,,PINAL
875,1,0,10,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,5 TOLTEC SOUTHWEST,0,,,PINAL
876,10,0,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",0,KEARNY,0,,,PINAL
