county,precinct,office,district,party,candidate,votes,early_voting
Bexar,3069,President,,DEM,Star Locke,0,
Bexar,3070,President,,DEM,Star Locke,0,
Bexar,3071,President,,DEM,Star Locke,1,
Bexar,3072,President,,DEM,Star Locke,0,
Bexar,3073,President,,DEM,Star Locke,0,
Bexar,3074,President,,DEM,Star Locke,1,
Bexar,3075,President,,DEM,Star Locke,0,
Bexar,3076,President,,DEM,Star Locke,0,
Bexar,3077,President,,DEM,Star Locke,0,
Bexar,3078,President,,DEM,Star Locke,0,
Bexar,3079,President,,DEM,Star Locke,0,
Bexar,3080,President,,DEM,Star Locke,0,
Bexar,3081,President,,DEM,Star Locke,0,
Bexar,3082,President,,DEM,Star Locke,0,
Bexar,3083,President,,DEM,Star Locke,0,
Bexar,3084,President,,DEM,Star Locke,0,
Bexar,3085,President,,DEM,Star Locke,1,
Bexar,3086,President,,DEM,Star Locke,0,
Bexar,3087,President,,DEM,Star Locke,0,
Bexar,3088,President,,DEM,Star Locke,0,
Bexar,3089,President,,DEM,Star Locke,0,
Bexar,3090,President,,DEM,Star Locke,0,
Bexar,3091,President,,DEM,Star Locke,0,
Bexar,3092,President,,DEM,Star Locke,0,
Bexar,3093,President,,DEM,Star Locke,0,
Bexar,3094,President,,DEM,Star Locke,0,
Bexar,3095,President,,DEM,Star Locke,0,
Bexar,3096,President,,DEM,Star Locke,0,
Bexar,3097,President,,DEM,Star Locke,0,
Bexar,3098,President,,DEM,Star Locke,0,
Bexar,3099,President,,DEM,Star Locke,0,
Bexar,3100,President,,DEM,Star Locke,0,
Bexar,3101,President,,DEM,Star Locke,0,
Bexar,3102,President,,DEM,Star Locke,0,
Bexar,3103,President,,DEM,Star Locke,0,
Bexar,3104,President,,DEM,Star Locke,0,
Bexar,3105,President,,DEM,Star Locke,0,
Bexar,3106,President,,DEM,Star Locke,0,
Bexar,3107,President,,DEM,Star Locke,0,
Bexar,3108,President,,DEM,Star Locke,0,
Bexar,3109,President,,DEM,Star Locke,1,
Bexar,3110,President,,DEM,Star Locke,0,
Bexar,3111,President,,DEM,Star Locke,0,
Bexar,3112,President,,DEM,Star Locke,0,
Bexar,3113,President,,DEM,Star Locke,0,
Bexar,3114,President,,DEM,Star Locke,1,
Bexar,3115,President,,DEM,Star Locke,0,
Bexar,3116,President,,DEM,Star Locke,0,
Bexar,3117,President,,DEM,Star Locke,0,
Bexar,3118,President,,DEM,Star Locke,0,
Bexar,3119,President,,DEM,Star Locke,1,
Bexar,3120,President,,DEM,Star Locke,0,
Bexar,3121,President,,DEM,Star Locke,0,
Bexar,3122,President,,DEM,Star Locke,1,
Bexar,3123,President,,DEM,Star Locke,0,
Bexar,3124,President,,DEM,Star Locke,0,
Bexar,3125,President,,DEM,Star Locke,0,
Bexar,3126,President,,DEM,Star Locke,0,
Bexar,3127,President,,DEM,Star Locke,0,
Bexar,3128,President,,DEM,Star Locke,0,
Bexar,3129,President,,DEM,Star Locke,0,
Bexar,3130,President,,DEM,Star Locke,0,
Bexar,3131,President,,DEM,Star Locke,0,
Bexar,3132,President,,DEM,Star Locke,0,
Bexar,3133,President,,DEM,Star Locke,0,
Bexar,3134,President,,DEM,Star Locke,0,
Bexar,3135,President,,DEM,Star Locke,0,
Bexar,3136,President,,DEM,Star Locke,0,
Bexar,3137,President,,DEM,Star Locke,0,
Bexar,3138,President,,DEM,Star Locke,0,
Bexar,3139,President,,DEM,Star Locke,0,
Bexar,3140,President,,DEM,Star Locke,0,
Bexar,3141,President,,DEM,Star Locke,0,
Bexar,3142,President,,DEM,Star Locke,0,
Bexar,3143,President,,DEM,Star Locke,0,
Bexar,3144,President,,DEM,Star Locke,0,
Bexar,3145,President,,DEM,Star Locke,0,
Bexar,3146,President,,DEM,Star Locke,0,
Bexar,3147,President,,DEM,Star Locke,0,
Bexar,3148,President,,DEM,Star Locke,0,
Bexar,3149,President,,DEM,Star Locke,0,
Bexar,3150,President,,DEM,Star Locke,0,
Bexar,3151,President,,DEM,Star Locke,0,
Bexar,3152,President,,DEM,Star Locke,0,
Bexar,3153,President,,DEM,Star Locke,1,
Bexar,3154,President,,DEM,Star Locke,0,
Bexar,3155,President,,DEM,Star Locke,0,
Bexar,3156,President,,DEM,Star Locke,0,
Bexar,3157,President,,DEM,Star Locke,0,
Bexar,3158,President,,DEM,Star Locke,0,
Bexar,3159,President,,DEM,Star Locke,0,
Bexar,3160,President,,DEM,Star Locke,0,
Bexar,3161,President,,DEM,Star Locke,0,
Bexar,3162,President,,DEM,Star Locke,0,
Bexar,3163,President,,DEM,Star Locke,0,
Bexar,3164,President,,DEM,Star Locke,0,
Bexar,3165,President,,DEM,Star Locke,1,
Bexar,3166,President,,DEM,Star Locke,0,
Bexar,3167,President,,DEM,Star Locke,0,
Bexar,3168,President,,DEM,Star Locke,0,
Bexar,3169,President,,DEM,Star Locke,0,
Bexar,3170,President,,DEM,Star Locke,0,
Bexar,3171,President,,DEM,Star Locke,0,
Bexar,3172,President,,DEM,Star Locke,0,
Bexar,3173,President,,DEM,Star Locke,0,
Bexar,3174,President,,DEM,Star Locke,0,
Bexar,3175,President,,DEM,Star Locke,0,
Bexar,3176,President,,DEM,Star Locke,0,
Bexar,3177,President,,DEM,Star Locke,0,
Bexar,3178,President,,DEM,Star Locke,0,
Bexar,3179,President,,DEM,Star Locke,0,
Bexar,3180,President,,DEM,Star Locke,0,
Bexar,3181,President,,DEM,Star Locke,0,
Bexar,3182,President,,DEM,Star Locke,0,
Bexar,3183,President,,DEM,Star Locke,0,
Bexar,3184,President,,DEM,Star Locke,1,
Bexar,3185,President,,DEM,Star Locke,0,
Bexar,3186,President,,DEM,Star Locke,0,
Bexar,3187,President,,DEM,Star Locke,0,
Bexar,3188,President,,DEM,Star Locke,0,
Bexar,3189,President,,DEM,Star Locke,0,
Bexar,3190,President,,DEM,Star Locke,0,
Bexar,3191,President,,DEM,Star Locke,0,
Bexar,4001,President,,DEM,Star Locke,0,
Bexar,4002,President,,DEM,Star Locke,0,
Bexar,4003,President,,DEM,Star Locke,0,
Bexar,4004,President,,DEM,Star Locke,0,
Bexar,4005,President,,DEM,Star Locke,0,
Bexar,4006,President,,DEM,Star Locke,0,
Bexar,4007,President,,DEM,Star Locke,0,
Bexar,4008,President,,DEM,Star Locke,0,
Bexar,4009,President,,DEM,Star Locke,0,
Bexar,4010,President,,DEM,Star Locke,0,
Bexar,4011,President,,DEM,Star Locke,0,
Bexar,4012,President,,DEM,Star Locke,0,
Bexar,4013,President,,DEM,Star Locke,0,
Bexar,4014,President,,DEM,Star Locke,0,
Bexar,4015,President,,DEM,Star Locke,0,
Bexar,4016,President,,DEM,Star Locke,0,
Bexar,4017,President,,DEM,Star Locke,0,
Bexar,4018,President,,DEM,Star Locke,0,
Bexar,4019,President,,DEM,Star Locke,0,
Bexar,4020,President,,DEM,Star Locke,0,
Bexar,4021,President,,DEM,Star Locke,0,
Bexar,4022,President,,DEM,Star Locke,0,
Bexar,4023,President,,DEM,Star Locke,1,
Bexar,4024,President,,DEM,Star Locke,0,
Bexar,4025,President,,DEM,Star Locke,1,
Bexar,4026,President,,DEM,Star Locke,0,
Bexar,4027,President,,DEM,Star Locke,0,
Bexar,4028,President,,DEM,Star Locke,0,
Bexar,4029,President,,DEM,Star Locke,0,
Bexar,4030,President,,DEM,Star Locke,0,
Bexar,4031,President,,DEM,Star Locke,0,
Bexar,4032,President,,DEM,Star Locke,0,
Bexar,4033,President,,DEM,Star Locke,1,
Bexar,4034,President,,DEM,Star Locke,0,
Bexar,4035,President,,DEM,Star Locke,0,
Bexar,4036,President,,DEM,Star Locke,0,
Bexar,4037,President,,DEM,Star Locke,1,
Bexar,4038,President,,DEM,Star Locke,0,
Bexar,4039,President,,DEM,Star Locke,1,
Bexar,4040,President,,DEM,Star Locke,0,
Bexar,4041,President,,DEM,Star Locke,0,
Bexar,4042,President,,DEM,Star Locke,0,
Bexar,4043,President,,DEM,Star Locke,0,
Bexar,4044,President,,DEM,Star Locke,0,
Bexar,4045,President,,DEM,Star Locke,0,
Bexar,4046,President,,DEM,Star Locke,1,
Bexar,4047,President,,DEM,Star Locke,1,
Bexar,4048,President,,DEM,Star Locke,0,
Bexar,4049,President,,DEM,Star Locke,0,
Bexar,4050,President,,DEM,Star Locke,0,
Bexar,4051,President,,DEM,Star Locke,0,
Bexar,4052,President,,DEM,Star Locke,0,
Bexar,4053,President,,DEM,Star Locke,0,
Bexar,4054,President,,DEM,Star Locke,0,
Bexar,4055,President,,DEM,Star Locke,0,
Bexar,4056,President,,DEM,Star Locke,0,
Bexar,4057,President,,DEM,Star Locke,0,
Bexar,4058,President,,DEM,Star Locke,0,
Bexar,4059,President,,DEM,Star Locke,0,
Bexar,4060,President,,DEM,Star Locke,0,
Bexar,4061,President,,DEM,Star Locke,0,
Bexar,4062,President,,DEM,Star Locke,0,
Bexar,4063,President,,DEM,Star Locke,0,
Bexar,4064,President,,DEM,Star Locke,0,
Bexar,4065,President,,DEM,Star Locke,2,
Bexar,4066,President,,DEM,Star Locke,0,
Bexar,4067,President,,DEM,Star Locke,0,
Bexar,4068,President,,DEM,Star Locke,0,
Bexar,4069,President,,DEM,Star Locke,0,
Bexar,4070,President,,DEM,Star Locke,1,
Bexar,4071,President,,DEM,Star Locke,0,
Bexar,4072,President,,DEM,Star Locke,0,
Bexar,4073,President,,DEM,Star Locke,0,
Bexar,4074,President,,DEM,Star Locke,0,
Bexar,4075,President,,DEM,Star Locke,0,
Bexar,4076,President,,DEM,Star Locke,0,
Bexar,4077,President,,DEM,Star Locke,0,
Bexar,4078,President,,DEM,Star Locke,0,
Bexar,4079,President,,DEM,Star Locke,0,
Bexar,4080,President,,DEM,Star Locke,0,
Bexar,4081,President,,DEM,Star Locke,0,
Bexar,4082,President,,DEM,Star Locke,0,
Bexar,4083,President,,DEM,Star Locke,0,
Bexar,4084,President,,DEM,Star Locke,0,
Bexar,4085,President,,DEM,Star Locke,0,
Bexar,4086,President,,DEM,Star Locke,0,
Bexar,4087,President,,DEM,Star Locke,0,
Bexar,4088,President,,DEM,Star Locke,0,
Bexar,4089,President,,DEM,Star Locke,0,
Bexar,4090,President,,DEM,Star Locke,0,
Bexar,4091,President,,DEM,Star Locke,0,
Bexar,4092,President,,DEM,Star Locke,0,
Bexar,4093,President,,DEM,Star Locke,0,
Bexar,4094,President,,DEM,Star Locke,0,
Bexar,4095,President,,DEM,Star Locke,0,
Bexar,4096,President,,DEM,Star Locke,0,
Bexar,4097,President,,DEM,Star Locke,0,
Bexar,4098,President,,DEM,Star Locke,0,
Bexar,4099,President,,DEM,Star Locke,0,
Bexar,4100,President,,DEM,Star Locke,0,
Bexar,4101,President,,DEM,Star Locke,0,
Bexar,4102,President,,DEM,Star Locke,0,
Bexar,4103,President,,DEM,Star Locke,0,
Bexar,4104,President,,DEM,Star Locke,0,
Bexar,4105,President,,DEM,Star Locke,1,
Bexar,4106,President,,DEM,Star Locke,0,
Bexar,4107,President,,DEM,Star Locke,0,
Bexar,4108,President,,DEM,Star Locke,0,
Bexar,4109,President,,DEM,Star Locke,0,
Bexar,4110,President,,DEM,Star Locke,0,
Bexar,4111,President,,DEM,Star Locke,0,
Bexar,4112,President,,DEM,Star Locke,0,
Bexar,4113,President,,DEM,Star Locke,0,
Bexar,4114,President,,DEM,Star Locke,0,
Bexar,4115,President,,DEM,Star Locke,0,
Bexar,4116,President,,DEM,Star Locke,0,
Bexar,4117,President,,DEM,Star Locke,0,
Bexar,4118,President,,DEM,Star Locke,0,
Bexar,4119,President,,DEM,Star Locke,0,
Bexar,4120,President,,DEM,Star Locke,0,
Bexar,4121,President,,DEM,Star Locke,0,
Bexar,4122,President,,DEM,Star Locke,0,
Bexar,4123,President,,DEM,Star Locke,0,
Bexar,4124,President,,DEM,Star Locke,0,
Bexar,4125,President,,DEM,Star Locke,0,
Bexar,4126,President,,DEM,Star Locke,0,
Bexar,4127,President,,DEM,Star Locke,0,
Bexar,4128,President,,DEM,Star Locke,0,
Bexar,4129,President,,DEM,Star Locke,0,
Bexar,4130,President,,DEM,Star Locke,0,
Bexar,4131,President,,DEM,Star Locke,0,
Bexar,4132,President,,DEM,Star Locke,0,
Bexar,4133,President,,DEM,Star Locke,0,
Bexar,4134,President,,DEM,Star Locke,0,
Bexar,4135,President,,DEM,Star Locke,0,
Bexar,4136,President,,DEM,Star Locke,0,
Bexar,4137,President,,DEM,Star Locke,0,
Bexar,4138,President,,DEM,Star Locke,0,
Bexar,4139,President,,DEM,Star Locke,0,
Bexar,4140,President,,DEM,Star Locke,0,
Bexar,4141,President,,DEM,Star Locke,0,
Bexar,4142,President,,DEM,Star Locke,0,
Bexar,4143,President,,DEM,Star Locke,0,
Bexar,4144,President,,DEM,Star Locke,0,
Bexar,4145,President,,DEM,Star Locke,0,
Bexar,4146,President,,DEM,Star Locke,0,
Bexar,4147,President,,DEM,Star Locke,0,
Bexar,4148,President,,DEM,Star Locke,0,
Bexar,4149,President,,DEM,Star Locke,0,
Bexar,4150,President,,DEM,Star Locke,0,
Bexar,4151,President,,DEM,Star Locke,0,
Bexar,4152,President,,DEM,Star Locke,0,
Bexar,4153,President,,DEM,Star Locke,0,
Bexar,4154,President,,DEM,Star Locke,0,
Bexar,4155,President,,DEM,Star Locke,0,
Bexar,4156,President,,DEM,Star Locke,0,
Bexar,4157,President,,DEM,Star Locke,0,
Bexar,4158,President,,DEM,Star Locke,0,
Bexar,4159,President,,DEM,Star Locke,0,
Bexar,4160,President,,DEM,Star Locke,0,
Bexar,4161,President,,DEM,Star Locke,0,
Bexar,4162,President,,DEM,Star Locke,0,
Bexar,4163,President,,DEM,Star Locke,0,
Bexar,4164,President,,DEM,Star Locke,0,
Bexar,4165,President,,DEM,Star Locke,0,
Bexar,4166,President,,DEM,Star Locke,0,
Bexar,4167,President,,DEM,Star Locke,0,
Bexar,4168,President,,DEM,Star Locke,0,
Bexar,4169,President,,DEM,Star Locke,0,
Bexar,4170,President,,DEM,Star Locke,0,
Bexar,4171,President,,DEM,Star Locke,0,
Bexar,4172,President,,DEM,Star Locke,0,
Bexar,4173,President,,DEM,Star Locke,0,
Bexar,4174,President,,DEM,Star Locke,0,
Bexar,4175,President,,DEM,Star Locke,0,
Bexar,4176,President,,DEM,Star Locke,0,
Bexar,4177,President,,DEM,Star Locke,0,
Bexar,4178,President,,DEM,Star Locke,0,
Bexar,4179,President,,DEM,Star Locke,0,
Bexar,4180,President,,DEM,Star Locke,0,
Bexar,4181,President,,DEM,Star Locke,0,
Bexar,4182,President,,DEM,Star Locke,0,
Bexar,4183,President,,DEM,Star Locke,0,
Bexar,4184,President,,DEM,Star Locke,0,
Bexar,4185,President,,DEM,Star Locke,0,
Bexar,4186,President,,DEM,Star Locke,0,
Bexar,4187,President,,DEM,Star Locke,0,
Bexar,4188,President,,DEM,Star Locke,0,
Bexar,4189,President,,DEM,Star Locke,0,
Bexar,4190,President,,DEM,Star Locke,0,
Bexar,4191,President,,DEM,Star Locke,0,
Bexar,4192,President,,DEM,Star Locke,0,
Bexar,4193,President,,DEM,Star Locke,0,
Bexar,4194,President,,DEM,Star Locke,0,
Bexar,4195,President,,DEM,Star Locke,0,
Bexar,4196,President,,DEM,Star Locke,0,
Bexar,4197,President,,DEM,Star Locke,0,
Bexar,4198,President,,DEM,Star Locke,0,
Bexar,4199,President,,DEM,Star Locke,0,
Bexar,4200,President,,DEM,Star Locke,0,
Bexar,4201,President,,DEM,Star Locke,0,
Bexar,4202,President,,DEM,Star Locke,0,
Bexar,4203,President,,DEM,Star Locke,0,
Bexar,4204,President,,DEM,Star Locke,0,
Bexar,4205,President,,DEM,Star Locke,0,
Bexar,4206,President,,DEM,Star Locke,0,
Bexar,4207,President,,DEM,Star Locke,0,
Bexar,4208,President,,DEM,Star Locke,0,
Bexar,4209,President,,DEM,Star Locke,0,
Bexar,4210,President,,DEM,Star Locke,0,
Bexar,4211,President,,DEM,Star Locke,0,
Bexar,4212,President,,DEM,Star Locke,0,
Bexar,4213,President,,DEM,Star Locke,0,
Bexar,4214,President,,DEM,Star Locke,0,
Bexar,4215,President,,DEM,Star Locke,0,
Bexar,4216,President,,DEM,Star Locke,0,
Bexar,4217,President,,DEM,Star Locke,0,
Bexar,4218,President,,DEM,Star Locke,0,
Bexar,4219,President,,DEM,Star Locke,0,
Bexar,4220,President,,DEM,Star Locke,0,
Bexar,5555,President,,DEM,Star Locke,0,
Bexar,6666,President,,DEM,Star Locke,0,
Bexar,7777,President,,DEM,Star Locke,0,
Bexar,8888,President,,DEM,Star Locke,0,
Bexar,9999,President,,DEM,Star Locke,0,
Bexar,1001,President,,DEM,Martin J. O'Malley,1,
Bexar,1002,President,,DEM,Martin J. O'Malley,0,
Bexar,1003,President,,DEM,Martin J. O'Malley,1,
Bexar,1004,President,,DEM,Martin J. O'Malley,3,
Bexar,1005,President,,DEM,Martin J. O'Malley,0,
Bexar,1006,President,,DEM,Martin J. O'Malley,3,
Bexar,1007,President,,DEM,Martin J. O'Malley,1,
Bexar,1008,President,,DEM,Martin J. O'Malley,1,
Bexar,1009,President,,DEM,Martin J. O'Malley,0,
Bexar,1010,President,,DEM,Martin J. O'Malley,0,
Bexar,1011,President,,DEM,Martin J. O'Malley,0,
Bexar,1012,President,,DEM,Martin J. O'Malley,1,
Bexar,1013,President,,DEM,Martin J. O'Malley,4,
Bexar,1014,President,,DEM,Martin J. O'Malley,1,
Bexar,1015,President,,DEM,Martin J. O'Malley,0,
Bexar,1016,President,,DEM,Martin J. O'Malley,2,
Bexar,1017,President,,DEM,Martin J. O'Malley,0,
Bexar,1018,President,,DEM,Martin J. O'Malley,1,
Bexar,1019,President,,DEM,Martin J. O'Malley,0,
Bexar,1020,President,,DEM,Martin J. O'Malley,2,
Bexar,1021,President,,DEM,Martin J. O'Malley,2,
Bexar,1022,President,,DEM,Martin J. O'Malley,0,
Bexar,1023,President,,DEM,Martin J. O'Malley,4,
Bexar,1024,President,,DEM,Martin J. O'Malley,2,
Bexar,1025,President,,DEM,Martin J. O'Malley,0,
Bexar,1026,President,,DEM,Martin J. O'Malley,2,
Bexar,1027,President,,DEM,Martin J. O'Malley,0,
Bexar,1028,President,,DEM,Martin J. O'Malley,0,
Bexar,1029,President,,DEM,Martin J. O'Malley,0,
Bexar,1030,President,,DEM,Martin J. O'Malley,0,
Bexar,1031,President,,DEM,Martin J. O'Malley,0,
Bexar,1032,President,,DEM,Martin J. O'Malley,3,
Bexar,1033,President,,DEM,Martin J. O'Malley,2,
Bexar,1034,President,,DEM,Martin J. O'Malley,0,
Bexar,1035,President,,DEM,Martin J. O'Malley,0,
Bexar,1036,President,,DEM,Martin J. O'Malley,1,
Bexar,1037,President,,DEM,Martin J. O'Malley,3,
Bexar,1038,President,,DEM,Martin J. O'Malley,3,
Bexar,1039,President,,DEM,Martin J. O'Malley,1,
Bexar,1040,President,,DEM,Martin J. O'Malley,1,
Bexar,1041,President,,DEM,Martin J. O'Malley,2,
Bexar,1042,President,,DEM,Martin J. O'Malley,0,
Bexar,1043,President,,DEM,Martin J. O'Malley,0,
Bexar,1044,President,,DEM,Martin J. O'Malley,1,
Bexar,1045,President,,DEM,Martin J. O'Malley,1,
Bexar,1046,President,,DEM,Martin J. O'Malley,0,
Bexar,1047,President,,DEM,Martin J. O'Malley,0,
Bexar,1048,President,,DEM,Martin J. O'Malley,1,
Bexar,1049,President,,DEM,Martin J. O'Malley,0,
Bexar,1050,President,,DEM,Martin J. O'Malley,0,
Bexar,1051,President,,DEM,Martin J. O'Malley,0,
Bexar,1052,President,,DEM,Martin J. O'Malley,1,
Bexar,1053,President,,DEM,Martin J. O'Malley,0,
Bexar,1054,President,,DEM,Martin J. O'Malley,2,
Bexar,1055,President,,DEM,Martin J. O'Malley,3,
Bexar,1056,President,,DEM,Martin J. O'Malley,0,
Bexar,1057,President,,DEM,Martin J. O'Malley,0,
Bexar,1058,President,,DEM,Martin J. O'Malley,1,
Bexar,1059,President,,DEM,Martin J. O'Malley,0,
Bexar,1060,President,,DEM,Martin J. O'Malley,0,
Bexar,1061,President,,DEM,Martin J. O'Malley,1,
Bexar,1062,President,,DEM,Martin J. O'Malley,0,
Bexar,1063,President,,DEM,Martin J. O'Malley,2,
Bexar,1064,President,,DEM,Martin J. O'Malley,2,
Bexar,1065,President,,DEM,Martin J. O'Malley,3,
Bexar,1066,President,,DEM,Martin J. O'Malley,0,
Bexar,1067,President,,DEM,Martin J. O'Malley,0,
Bexar,1068,President,,DEM,Martin J. O'Malley,0,
Bexar,1069,President,,DEM,Martin J. O'Malley,0,
Bexar,1070,President,,DEM,Martin J. O'Malley,0,
Bexar,1071,President,,DEM,Martin J. O'Malley,0,
Bexar,1072,President,,DEM,Martin J. O'Malley,0,
Bexar,1073,President,,DEM,Martin J. O'Malley,1,
Bexar,1074,President,,DEM,Martin J. O'Malley,0,
Bexar,1075,President,,DEM,Martin J. O'Malley,0,
Bexar,1076,President,,DEM,Martin J. O'Malley,0,
Bexar,1077,President,,DEM,Martin J. O'Malley,2,
Bexar,1078,President,,DEM,Martin J. O'Malley,0,
Bexar,1079,President,,DEM,Martin J. O'Malley,1,
Bexar,1080,President,,DEM,Martin J. O'Malley,0,
Bexar,1081,President,,DEM,Martin J. O'Malley,0,
Bexar,1082,President,,DEM,Martin J. O'Malley,2,
Bexar,1083,President,,DEM,Martin J. O'Malley,0,
Bexar,1084,President,,DEM,Martin J. O'Malley,0,
Bexar,1085,President,,DEM,Martin J. O'Malley,0,
Bexar,1086,President,,DEM,Martin J. O'Malley,1,
Bexar,1087,President,,DEM,Martin J. O'Malley,0,
Bexar,1088,President,,DEM,Martin J. O'Malley,1,
Bexar,1089,President,,DEM,Martin J. O'Malley,0,
Bexar,1090,President,,DEM,Martin J. O'Malley,0,
Bexar,1091,President,,DEM,Martin J. O'Malley,0,
Bexar,1092,President,,DEM,Martin J. O'Malley,0,
Bexar,1093,President,,DEM,Martin J. O'Malley,1,
Bexar,1094,President,,DEM,Martin J. O'Malley,0,
Bexar,1095,President,,DEM,Martin J. O'Malley,0,
Bexar,1096,President,,DEM,Martin J. O'Malley,0,
Bexar,1097,President,,DEM,Martin J. O'Malley,1,
Bexar,1098,President,,DEM,Martin J. O'Malley,0,
Bexar,1099,President,,DEM,Martin J. O'Malley,2,
Bexar,1100,President,,DEM,Martin J. O'Malley,1,
Bexar,1101,President,,DEM,Martin J. O'Malley,0,
Bexar,1102,President,,DEM,Martin J. O'Malley,0,
Bexar,1103,President,,DEM,Martin J. O'Malley,0,
Bexar,1104,President,,DEM,Martin J. O'Malley,2,
Bexar,1105,President,,DEM,Martin J. O'Malley,0,
Bexar,1106,President,,DEM,Martin J. O'Malley,0,
Bexar,1107,President,,DEM,Martin J. O'Malley,1,
Bexar,1108,President,,DEM,Martin J. O'Malley,0,
Bexar,1109,President,,DEM,Martin J. O'Malley,0,
Bexar,1110,President,,DEM,Martin J. O'Malley,1,
Bexar,1111,President,,DEM,Martin J. O'Malley,1,
Bexar,1112,President,,DEM,Martin J. O'Malley,2,
Bexar,1113,President,,DEM,Martin J. O'Malley,0,
Bexar,1114,President,,DEM,Martin J. O'Malley,0,
Bexar,1115,President,,DEM,Martin J. O'Malley,0,
Bexar,1116,President,,DEM,Martin J. O'Malley,0,
Bexar,1117,President,,DEM,Martin J. O'Malley,0,
Bexar,1118,President,,DEM,Martin J. O'Malley,0,
Bexar,1119,President,,DEM,Martin J. O'Malley,0,
Bexar,1120,President,,DEM,Martin J. O'Malley,0,
Bexar,1121,President,,DEM,Martin J. O'Malley,1,
Bexar,1122,President,,DEM,Martin J. O'Malley,1,
Bexar,1123,President,,DEM,Martin J. O'Malley,0,
Bexar,1124,President,,DEM,Martin J. O'Malley,0,
Bexar,1125,President,,DEM,Martin J. O'Malley,0,
Bexar,1126,President,,DEM,Martin J. O'Malley,0,
Bexar,1127,President,,DEM,Martin J. O'Malley,1,
Bexar,1128,President,,DEM,Martin J. O'Malley,0,
Bexar,1129,President,,DEM,Martin J. O'Malley,0,
Bexar,1130,President,,DEM,Martin J. O'Malley,0,
Bexar,1131,President,,DEM,Martin J. O'Malley,0,
Bexar,1132,President,,DEM,Martin J. O'Malley,0,
Bexar,1133,President,,DEM,Martin J. O'Malley,0,
Bexar,1134,President,,DEM,Martin J. O'Malley,0,
Bexar,1135,President,,DEM,Martin J. O'Malley,0,
Bexar,1136,President,,DEM,Martin J. O'Malley,0,
Bexar,1137,President,,DEM,Martin J. O'Malley,0,
Bexar,1138,President,,DEM,Martin J. O'Malley,0,
Bexar,1139,President,,DEM,Martin J. O'Malley,0,
Bexar,2001,President,,DEM,Martin J. O'Malley,1,
Bexar,2002,President,,DEM,Martin J. O'Malley,1,
Bexar,2003,President,,DEM,Martin J. O'Malley,0,
Bexar,2004,President,,DEM,Martin J. O'Malley,3,
Bexar,2005,President,,DEM,Martin J. O'Malley,1,
Bexar,2006,President,,DEM,Martin J. O'Malley,0,
Bexar,2007,President,,DEM,Martin J. O'Malley,0,
Bexar,2008,President,,DEM,Martin J. O'Malley,2,
Bexar,2009,President,,DEM,Martin J. O'Malley,0,
Bexar,2010,President,,DEM,Martin J. O'Malley,0,
Bexar,2011,President,,DEM,Martin J. O'Malley,1,
Bexar,2012,President,,DEM,Martin J. O'Malley,0,
Bexar,2013,President,,DEM,Martin J. O'Malley,0,
Bexar,2014,President,,DEM,Martin J. O'Malley,0,
Bexar,2015,President,,DEM,Martin J. O'Malley,2,
Bexar,2016,President,,DEM,Martin J. O'Malley,0,
Bexar,2017,President,,DEM,Martin J. O'Malley,0,
Bexar,2018,President,,DEM,Martin J. O'Malley,0,
Bexar,2019,President,,DEM,Martin J. O'Malley,0,
Bexar,2020,President,,DEM,Martin J. O'Malley,0,
Bexar,2021,President,,DEM,Martin J. O'Malley,0,
Bexar,2022,President,,DEM,Martin J. O'Malley,2,
Bexar,2023,President,,DEM,Martin J. O'Malley,3,
Bexar,2024,President,,DEM,Martin J. O'Malley,0,
Bexar,2025,President,,DEM,Martin J. O'Malley,0,
Bexar,2026,President,,DEM,Martin J. O'Malley,0,
Bexar,2027,President,,DEM,Martin J. O'Malley,1,
Bexar,2028,President,,DEM,Martin J. O'Malley,0,
Bexar,2029,President,,DEM,Martin J. O'Malley,1,
