precinct,gen_con_CASTLE,gen_dem_CLINTON,gen_dem_GALLEGO,gen_grn_BARAKA,gen_grn_STEIN,gen_ind_CASTLE,gen_ind_CUBBLER,gen_ind_FOX,gen_ind_HOEFLING,gen_ind_KOTLIKOFF,gen_ind_LEE,gen_ind_MATUREN,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_ind_MORROW,gen_ind_SOLTYSIK,gen_ind_STEFFES,gen_ind_STEIN,gen_ind_VALDIVIA,gen_lib_CORVALAN,gen_lib_JOHNSON,gen_rep_ARRINGTON,gen_rep_HURD,gen_rep_TRUMP,gen_unk_BARRIERE,gen_unk_CASE,gen_unk_CHRISTIE,gen_unk_CRUZ,gen_unk_ERSKINE,gen_unk_KUSHNER,gen_unk_LEAMER,gen_unk_LILLY,gen_unk_RODRIGUEZ,gen_unk_RUBIO,gen_unk_SANDERS,gen_unk_SCHULIN,gen_unk_WALKER
NUECESPRECINCT 052 - 01,0,298,0,0,3,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,8,0,0,72,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 053 - 02,0,181,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,5,0,0,62,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 054 - 01,0,39,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,4,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 054 - 02,0,495,0,0,4,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,15,0,0,147,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 055 - 01,0,25,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,4,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 055 - 02,0,374,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,6,0,0,112,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 056 - 02,0,276,0,0,4,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,8,0,0,93,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 057 - 02,0,226,0,0,4,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,11,0,0,116,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 058 - 02,0,353,0,0,10,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,38,0,0,323,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 059 - 02,0,430,0,0,8,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,43,0,0,375,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 060 - 01,0,318,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,6,0,0,56,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 061 - 01,0,193,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,4,0,0,21,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 062 - 02,0,259,0,0,3,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,10,0,0,69,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 063 - 02,0,612,0,0,10,0,0.0,0.0,0,0,0.0,1.0,4,0.0,0.0,0.0,0.0,0,0.0,0,63,0,0,807,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 064 - 02,0,231,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,19,0,0,368,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 065 - 01,0,794,0,0,26,0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0,80,0,0,1102,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 066 - 02,3,397,0,0,13,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,26,0,0,310,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 067 - 02,1,783,0,0,16,0,0.0,0.0,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,0.0,0,68,0,0,1088,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 068 - 02,0,284,0,0,6,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,11,0,0,143,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 069 - 02,0,499,0,0,11,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,17,0,0,284,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 070 - 02,0,679,0,0,10,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,43,0,0,426,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 071 - 02,0,464,0,0,10,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,24,0,0,143,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 072 - 01,0,402,0,0,4,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,17,0,0,248,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 073 - 01,0,327,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,11,0,0,85,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 074 - 02,0,497,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,12,0,0,108,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 075 - 02,0,659,0,0,4,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,19,0,0,139,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 076 - 01,0,220,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,8,0,0,45,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 077 - 01,0,70,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,7,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 078 - 01,0,538,0,0,4,0,0.0,0.0,0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,0.0,0,14,0,0,106,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 079 - 01,0,320,0,0,5,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,91,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 080 - 01,0,10,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 080 - 02,0,524,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,11,0,0,95,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 081 - 02,0,569,0,0,15,0,0.0,0.0,0,0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,0.0,0,96,0,0,1740,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 082 - 01,0,126,0,0,3,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0,7,0,0,63,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 083 - 02,0,289,0,0,5,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,7,0,0,88,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 084 - 02,0,192,0,0,4,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,13,0,0,124,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 085 - 02,0,159,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,23,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 086 - 02,0,170,0,0,3,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,19,0,0,192,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 087 - 02,1,362,0,0,10,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,29,0,0,259,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 088 - 02,2,622,0,0,14,0,0.0,0.0,0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,0,0.0,0,29,0,0,647,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 089 - 02,0,152,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,8,0,0,126,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 090 - 01,0,207,0,0,7,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,12,0,0,184,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 091 - 01,1,752,0,0,17,0,0.0,0.0,0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,0.0,0,99,0,0,792,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 092 - 02,0,504,0,0,7,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0,54,0,0,560,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 093 - 02,1,779,0,0,6,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,43,0,0,327,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 094 - 02,0,507,0,0,7,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,42,0,0,439,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 095 - 02,0,230,0,0,5,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,7,0,0,94,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 096 - 02,0,233,0,0,3,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,7,0,0,95,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 097 - 02,0,284,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,6,0,0,72,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 098 - 02,0,631,0,0,5,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,12,0,0,135,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 099 - 01,0,174,0,0,3,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,50,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 100 - 01,0,278,0,0,6,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,23,0,0,263,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 101 - 01,0,349,0,0,5,0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0,24,0,0,446,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 101 - 02,2,311,0,0,6,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,30,0,0,433,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 102 - 01,0,333,0,0,7,0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0,24,0,0,489,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 103 - 01,1,313,0,0,6,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,39,0,0,690,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 103 - 02,0,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 104 - 01,0,296,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,7,0,0,53,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 105 - 01,0,143,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,16,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 105 - 02,0,117,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,19,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 105 - 03,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 105 - 04,0,160,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,46,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 106 - 01,0,642,0,0,9,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,26,0,0,606,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 107 - 01,0,8,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,16,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 107 - 02,0,27,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,102,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 107 - 03,2,246,0,0,7,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,25,0,0,796,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 107 - 04,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 107 - 05,0,45,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,32,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 107 - 06,0,234,0,0,7,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,23,0,0,817,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 107 - 07,0,74,0,0,1,0,0.0,0.0,0,0,0.0,2.0,0,0.0,0.0,0.0,0.0,0,0.0,0,6,0,0,61,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 107 - 08,0,11,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,4,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 108 - 01,0,47,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,21,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 108 - 02,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 108 - 04,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 108 - 05,0,161,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,51,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 109 - 01,0,142,0,0,2,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0,4,0,0,139,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 110 - 01,1,250,0,0,4,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,17,0,0,417,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 111 - 01,1,187,0,0,5,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,9,0,0,304,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 111 - 02,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 111 - 03,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 112 - 01,0,620,0,0,9,0,0.0,0.0,0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,0.0,0,27,0,0,633,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 113 - 02,0,155,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,28,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 114 - 02,0,146,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,6,0,0,72,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 115 - 02,0,441,0,0,5,0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0,30,0,0,566,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 116 - 01,0,991,0,0,18,0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0,80,0,0,1031,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 116 - 02,0,43,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,23,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 117 - 02,1,395,0,0,18,0,0.0,0.0,0,0,0.0,0.0,8,0.0,0.0,0.0,0.0,0,0.0,0,76,0,0,1211,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 118 - 02,0,767,0,0,16,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,34,0,0,481,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 119 - 02,2,703,0,0,14,0,0.0,0.0,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,0.0,0,48,0,0,1047,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 120 - 02,0,486,0,0,13,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,44,0,0,580,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 121 - 02,1,408,0,0,9,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,33,0,0,333,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 122 - 02,0,500,0,0,15,0,0.0,0.0,0,0,0.0,0.0,7,0.0,0.0,0.0,0.0,0,0.0,0,68,0,0,1195,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 123 - 02,1,344,0,0,11,0,0.0,0.0,0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,0.0,0,40,0,0,713,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 124 - 01,1,740,0,0,11,0,0.0,0.0,0,0,0.0,2.0,5,0.0,0.0,0.0,0.0,0,0.0,0,59,0,0,932,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 125 - 03,1,1124,0,0,20,0,0.0,0.0,0,0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,0.0,0,122,0,0,1439,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 126 - 01,0,13,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,51,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 126 - 02,0,8,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,13,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 126 - 03,0,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 126 - 04,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 126 - 05,1,441,0,0,6,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,49,0,0,842,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 127 - 01,0,20,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,58,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 127 - 02,0,179,0,0,5,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,26,0,0,573,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 127 - 03,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 127 - 04,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,13,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 127 - 05,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 127 - 06,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESPRECINCT 127 - 07,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
NUECESTOTAL,38,49198,0,0,847,0,0.0,0.0,0,0,0.0,21.0,205,0.0,0.0,0.0,0.0,0,0.0,0,3324,0,0,50766,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
OCHILTREE1,0,34,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,11,0,0,194,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
OCHILTREE2,0,40,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,10,0,0,261,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
OCHILTREE3,0,26,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,13,0,0,356,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
OCHILTREE4,0,45,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,13,0,0,301,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
OCHILTREETOTAL,0,145,0,0,4,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,47,0,0,1112,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
OLDHAM101,0,13,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,137,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
OLDHAM103,0,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,91,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
OLDHAM202,0,14,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,3,0,0,99,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
OLDHAM203,0,9,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,128,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
OLDHAM303,0,19,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,3,0,0,178,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
