precinct_code,gen_dem_ADAMS,gen_dem_CLINTON,gen_dem_PENDLETON,gen_dem_TERRY,gen_dem_THOMAS,gen_grn_STEIN,gen_ind_BOLAR,gen_ind_BOYLES,gen_ind_BROWN,gen_ind_BUCHANAN,gen_ind_CARLISLE,gen_ind_CASTLE,gen_ind_DUNCAN,gen_ind_EDGELL,gen_ind_FLIPPIN,gen_ind_FOX,gen_ind_FUENTE,gen_ind_HARTNELL,gen_ind_HEDGES,gen_ind_HOEFLING,gen_ind_II,gen_ind_JR.,gen_ind_KAHN,gen_ind_KEITA,gen_ind_KOTLIKOFF,gen_ind_LASH,gen_ind_LIBRACE,gen_ind_LOCKE,gen_ind_MALDANADO,gen_ind_MATUREN,gen_ind_MCMULLIN,gen_ind_MOREAU,gen_ind_OLKOWSKI,gen_ind_PUSKAR,gen_ind_RIVA,gen_ind_SCHOENKE,gen_ind_SCHRINER,gen_ind_SMITH,gen_ind_SOLDJAH,gen_ind_SOLTYSIK,gen_ind_SR,gen_ind_SYMONETTE,gen_ind_VAKIL,gen_ind_VALDIVIA,gen_ind_VOGEL-WALCUTT,gen_ind_WHITE,gen_ind_WILLIAMS,gen_ind_WYSINGER,gen_lib_JOHNSON,gen_rep_BORING,gen_rep_BREIVOGEL,gen_rep_GATES,gen_rep_MCCARTHY,gen_rep_REID,gen_rep_TRUMP,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_SANDERS,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_total,rep_pri_total,dem_pri_total
ANNE_ARUNDEL_002-020,0,384,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,465,220,0,178,2,4,4,82,0,2,92,0,2,0,292,911,480,398
ANNE_ARUNDEL_002-021,0,432,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,868,324,2,274,6,8,0,178,0,0,208,0,8,0,504,1371,912,600
ANNE_ARUNDEL_002-022,0,362,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,787,208,2,224,0,16,0,60,0,0,60,0,4,0,410,1204,550,434
ANNE_ARUNDEL_002-023,0,476,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,2,568,332,6,214,8,8,2,100,0,2,102,0,2,0,290,1159,514,552
ANNE_ARUNDEL_002-024,0,377,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,458,214,6,202,6,8,4,114,0,0,58,4,6,0,244,897,444,422
ANNE_ARUNDEL_003-001,0,263,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,738,124,2,168,4,4,2,108,2,0,88,6,2,0,438,1067,654,294
ANNE_ARUNDEL_003-002,0,168,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,466,130,4,152,2,4,2,56,4,2,32,4,2,0,302,675,410,286
ANNE_ARUNDEL_003-003,0,402,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,1040,238,4,314,2,24,4,130,2,0,112,4,2,2,602,1499,884,556
ANNE_ARUNDEL_003-004,0,393,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,842,212,6,242,0,18,4,120,0,0,102,4,0,0,474,1328,722,460
ANNE_ARUNDEL_003-005,0,342,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,722,204,4,210,2,12,2,92,2,0,82,2,6,2,350,1141,552,418
ANNE_ARUNDEL_003-006,0,1054,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,1449,608,10,508,4,14,2,174,2,0,186,4,4,0,850,2647,1240,1126
ANNE_ARUNDEL_003-007,0,328,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,707,170,0,204,2,8,0,82,2,0,142,10,2,0,356,1112,604,374
ANNE_ARUNDEL_003-008,0,489,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,540,318,4,228,2,2,0,66,0,2,54,0,4,0,274,1090,404,550
ANNE_ARUNDEL_003-009,0,150,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,380,92,2,82,2,2,0,56,0,0,62,2,4,0,288,563,416,176
ANNE_ARUNDEL_003-010,0,234,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,1,909,136,0,158,0,12,2,128,0,0,170,2,2,2,590,1207,908,294
ANNE_ARUNDEL_003-011,0,282,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,972,194,6,196,2,8,2,120,0,0,206,0,4,2,598,1311,942,396
ANNE_ARUNDEL_003-012,0,243,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,915,152,6,194,2,12,0,90,0,0,128,0,6,0,642,1218,880,352
ANNE_ARUNDEL_003-013,0,223,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,915,140,6,212,4,8,0,108,0,0,142,2,2,0,614,1187,880,358
ANNE_ARUNDEL_003-014,0,184,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,592,158,6,190,4,4,2,38,0,0,82,4,2,0,404,828,540,354
ANNE_ARUNDEL_003-015,0,180,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,637,152,12,166,0,8,0,86,0,2,114,8,2,2,456,855,678,330
ANNE_ARUNDEL_003-016,0,296,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,710,168,8,170,0,6,2,88,2,0,62,4,2,0,332,1072,498,346
ANNE_ARUNDEL_003-017,0,193,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,812,140,12,206,2,10,2,90,0,0,98,2,2,0,574,1060,780,358
ANNE_ARUNDEL_003-018,0,272,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,905,164,0,176,0,6,2,108,0,2,158,2,4,0,526,1229,808,340
ANNE_ARUNDEL_003-019,0,209,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,0,799,150,4,136,2,8,0,92,0,0,100,0,6,0,578,1057,786,290
ANNE_ARUNDEL_003-020,0,188,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,692,152,8,126,0,12,2,78,2,0,92,6,2,0,418,933,612,286
ANNE_ARUNDEL_003-021,0,384,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,746,138,6,212,6,6,2,98,0,4,90,6,8,0,388,1212,608,356
ANNE_ARUNDEL_003-022,0,278,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,555,212,2,126,2,4,0,74,0,0,112,0,8,0,350,895,550,340
ANNE_ARUNDEL_003-023,0,271,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,574,184,0,204,6,12,0,110,0,0,116,2,2,0,310,899,558,388
ANNE_ARUNDEL_003-024,0,342,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,837,246,10,244,0,8,0,100,0,0,84,0,2,0,452,1254,646,500
ANNE_ARUNDEL_003-025,0,405,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,335,310,0,166,0,10,0,36,0,0,42,2,6,0,158,778,254,476
ANNE_ARUNDEL_004-001,0,632,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,243,404,2,264,2,6,0,48,0,2,48,0,0,0,106,917,212,670
ANNE_ARUNDEL_004-002,0,555,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,445,336,4,290,0,12,2,78,2,2,120,6,6,0,198,1091,426,630
ANNE_ARUNDEL_004-003,0,339,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,443,168,2,172,8,6,0,98,2,4,138,0,2,0,258,852,516,342
ANNE_ARUNDEL_004-004,0,354,0,0,0,18,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,0,630,272,0,244,6,10,2,154,4,0,244,4,2,2,340,1078,768,516
ANNE_ARUNDEL_004-005,0,335,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,234,212,0,126,2,0,0,52,0,2,76,0,4,0,114,601,250,338
ANNE_ARUNDEL_004-006,0,1003,1,0,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,105,758,2,344,2,2,0,24,0,0,50,0,8,0,40,1165,126,1104
ANNE_ARUNDEL_004-007,0,628,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,234,364,0,262,2,4,6,70,0,0,64,0,0,0,76,929,222,626
ANNE_ARUNDEL_004-008,0,351,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,1,0,498,250,0,164,0,8,4,94,2,0,130,0,12,0,242,916,492,414
ANNE_ARUNDEL_004-009,0,1000,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,217,862,0,394,0,2,0,64,2,0,100,0,4,0,78,1290,250,1256
ANNE_ARUNDEL_004-010,0,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,75,26,2,10,2,0,0,4,2,0,8,0,0,0,40,148,56,38
ANNE_ARUNDEL_004-011,0,395,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,294,204,4,176,0,10,2,84,4,0,58,0,6,0,126,749,290,384
ANNE_ARUNDEL_004-012,0,298,0,0,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,343,162,0,128,0,6,0,64,2,2,74,2,0,0,188,714,338,290
ANNE_ARUNDEL_004-013,0,236,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,491,126,2,116,2,2,2,96,0,0,102,0,2,0,308,778,514,244
ANNE_ARUNDEL_004-014,0,302,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,509,190,0,210,0,8,0,92,0,0,150,0,2,2,276,878,530,400
ANNE_ARUNDEL_004-015,0,492,0,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,773,432,4,330,0,8,2,148,8,0,262,6,4,0,544,1357,982,766
ANNE_ARUNDEL_004-016,0,477,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,319,248,0,144,2,2,2,68,0,0,70,2,2,0,142,865,290,392
ANNE_ARUNDEL_004-017,0,626,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,264,362,6,206,4,8,4,34,0,0,54,0,2,2,134,929,242,574
ANNE_ARUNDEL_004-018,0,333,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,310,178,0,140,6,4,0,62,0,0,84,0,4,0,174,694,334,318
ANNE_ARUNDEL_004-019,0,603,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,91,444,0,256,0,0,2,18,2,0,18,2,0,0,28,749,70,700
ANNE_ARUNDEL_004-020,0,416,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,316,252,4,186,4,2,2,64,0,2,104,0,0,0,162,793,340,442
ANNE_ARUNDEL_004-021,0,656,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,601,478,2,286,8,10,0,182,4,0,210,2,8,0,336,1344,760,766
ANNE_ARUNDEL_004-022,0,533,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,339,316,0,262,0,2,0,74,2,0,76,4,12,0,154,945,324,578
ANNE_ARUNDEL_004-023,0,639,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,562,382,4,262,2,8,0,112,2,0,204,2,10,0,320,1282,660,648
ANNE_ARUNDEL_004-024,0,673,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,163,520,4,272,2,12,0,52,0,0,36,0,2,2,78,902,184,796
ANNE_ARUNDEL_004-025,0,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,54,52,2,30,0,2,0,4,2,0,18,0,0,0,36,149,62,84
ANNE_ARUNDEL_004-026,0,142,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,66,62,0,68,0,2,0,14,0,0,26,0,0,0,48,229,90,130
ANNE_ARUNDEL_005-001,0,459,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,619,382,4,222,4,0,0,120,2,2,358,0,2,2,492,1140,982,608
ANNE_ARUNDEL_005-002,0,529,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,552,356,0,318,0,12,0,102,0,0,224,4,2,2,332,1154,678,674
ANNE_ARUNDEL_005-003,0,354,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,444,258,2,202,2,8,2,92,0,0,176,2,4,0,280,877,566,462
ANNE_ARUNDEL_005-004,0,403,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,616,234,2,280,2,14,0,110,2,0,158,0,4,0,320,1096,610,516
ANNE_ARUNDEL_005-005,0,416,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,392,338,4,218,6,6,2,58,0,0,216,0,4,0,294,861,586,560
ANNE_ARUNDEL_005-006,0,315,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,383,220,4,172,6,8,0,62,0,0,276,2,4,0,226,754,584,396
ANNE_ARUNDEL_005-007,0,287,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,361,188,0,134,0,0,2,88,0,0,198,0,4,0,248,696,540,322
ANNE_ARUNDEL_005-008,0,392,0,0,0,21,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,1,0,1,436,208,4,238,8,8,0,118,4,0,210,2,6,0,262,916,618,450
ANNE_ARUNDEL_005-009,0,246,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,295,140,4,126,2,8,0,40,2,0,174,2,0,0,214,596,442,270
ANNE_ARUNDEL_005-010,0,143,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,239,92,0,84,2,2,0,52,0,0,116,2,2,0,178,407,354,176
ANNE_ARUNDEL_005-011,0,328,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,1,453,236,2,228,2,6,4,112,0,0,170,2,6,0,290,847,592,466
ANNE_ARUNDEL_005-012,0,303,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,354,128,2,162,4,10,2,108,0,0,148,2,6,0,198,727,478,292
ANNE_ARUNDEL_005-013,0,334,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,527,284,4,188,0,6,2,66,0,0,260,4,4,0,360,933,702,476
ANNE_ARUNDEL_005-014,0,265,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,413,160,2,188,0,6,4,104,2,0,162,0,2,0,272,743,552,350
ANNE_ARUNDEL_005-015,0,208,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,282,90,0,104,0,2,0,64,2,0,184,0,2,0,184,540,438,194
ANNE_ARUNDEL_005-016,0,234,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,289,186,2,164,2,8,2,74,2,0,140,2,0,0,188,557,418,352
ANNE_ARUNDEL_005-017,0,511,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,614,352,2,344,8,8,6,120,2,0,190,4,6,0,374,1216,718,698
ANNE_ARUNDEL_005-018,0,440,0,0,0,11,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,478,290,4,264,4,10,0,68,2,2,194,0,2,0,300,981,582,558
ANNE_ARUNDEL_005-019,0,243,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,421,156,2,114,2,0,0,104,2,0,222,0,4,0,248,714,582,272
ANNE_ARUNDEL_005-020,0,309,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,328,280,0,178,2,4,0,62,0,0,258,0,2,0,208,698,536,458
ANNE_ARUNDEL_005-021,0,533,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,672,344,0,296,6,10,4,166,0,4,230,2,12,2,404,1330,840,640
ANNE_ARUNDEL_005-022,0,479,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,564,258,0,328,6,14,2,86,2,2,224,4,14,0,288,1144,642,586
ANNE_ARUNDEL_005-023,0,265,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0,226,182,2,172,2,0,0,54,6,0,200,0,2,0,144,536,408,356
ANNE_ARUNDEL_005-024,0,309,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,411,206,4,140,2,2,6,96,2,2,292,6,4,0,278,775,690,350
ANNE_ARUNDEL_005-025,0,257,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,440,122,0,194,8,0,0,74,0,2,164,2,2,0,298,759,550,316
