county,precinct,ballot_style,office,district,party,candidate,votes
Dallas,2045,5473,Registered Voters,,,Registered Voters,1868
Dallas,2046,5474,Registered Voters,,,Registered Voters,1824
Dallas,2047,5475,Registered Voters,,,Registered Voters,2396
Dallas,2048,5476,Registered Voters,,,Registered Voters,3810
Dallas,2049,5478,Registered Voters,,,Registered Voters,1592
Dallas,2050,5480,Registered Voters,,,Registered Voters,1726
Dallas,2051,5482,Registered Voters,,,Registered Voters,2500
Dallas,2052,5483,Registered Voters,,,Registered Voters,1366
Dallas,2053,5485,Registered Voters,,,Registered Voters,2546
Dallas,2054,5486,Registered Voters,,,Registered Voters,2839
Dallas,2055,5488,Registered Voters,,,Registered Voters,1616
Dallas,2056,5490,Registered Voters,,,Registered Voters,1299
Dallas,2057,5492,Registered Voters,,,Registered Voters,502
Dallas,2058,5493,Registered Voters,,,Registered Voters,1139
Dallas,2059,5495,Registered Voters,,,Registered Voters,1227
Dallas,2060,5496,Registered Voters,,,Registered Voters,2574
Dallas,2061,5497,Registered Voters,,,Registered Voters,2989
Dallas,2062,5499,Registered Voters,,,Registered Voters,2150
Dallas,2063,5500,Registered Voters,,,Registered Voters,733
Dallas,2064,5501,Registered Voters,,,Registered Voters,2020
Dallas,2065,5504,Registered Voters,,,Registered Voters,2488
Dallas,2066,5506,Registered Voters,,,Registered Voters,1509
Dallas,2067,5509,Registered Voters,,,Registered Voters,1177
Dallas,2068,5510,Registered Voters,,,Registered Voters,2462
Dallas,2069,5512,Registered Voters,,,Registered Voters,2931
Dallas,2070,5513,Registered Voters,,,Registered Voters,1269
Dallas,2071,5514,Registered Voters,,,Registered Voters,1939
Dallas,2072,5516,Registered Voters,,,Registered Voters,2875
Dallas,2073,5517,Registered Voters,,,Registered Voters,984
Dallas,2074,5518,Registered Voters,,,Registered Voters,402
Dallas,2076,5522,Registered Voters,,,Registered Voters,12
Dallas,2077,5523,Registered Voters,,,Registered Voters,1346
Dallas,2079,5526,Registered Voters,,,Registered Voters,1800
Dallas,2200,5528,Registered Voters,,,Registered Voters,1829
Dallas,2201,5531,Registered Voters,,,Registered Voters,1816
Dallas,2201,5532,Registered Voters,,,Registered Voters,1
Dallas,2202,5533,Registered Voters,,,Registered Voters,1918
Dallas,2203,5534,Registered Voters,,,Registered Voters,1562
Dallas,2220,5536,Registered Voters,,,Registered Voters,1783
Dallas,2221,5537,Registered Voters,,,Registered Voters,3435
Dallas,2222,5538,Registered Voters,,,Registered Voters,3000
Dallas,2223,5539,Registered Voters,,,Registered Voters,1527
Dallas,2224,5541,Registered Voters,,,Registered Voters,1712
Dallas,2225,5543,Registered Voters,,,Registered Voters,1717
Dallas,2226,5544,Registered Voters,,,Registered Voters,2804
Dallas,2300,5546,Registered Voters,,,Registered Voters,1324
Dallas,2301,5548,Registered Voters,,,Registered Voters,2466
Dallas,2302,5550,Registered Voters,,,Registered Voters,1710
Dallas,2303,5554,Registered Voters,,,Registered Voters,2504
Dallas,2305,5557,Registered Voters,,,Registered Voters,1432
Dallas,2305,5558,Registered Voters,,,Registered Voters,2305
Dallas,2306,5563,Registered Voters,,,Registered Voters,1313
Dallas,2307,5565,Registered Voters,,,Registered Voters,745
Dallas,2308,5566,Registered Voters,,,Registered Voters,60
Dallas,2042,5470,Ballots Cast,,,Ballots Cast,2200
Dallas,2043,5471,Ballots Cast,,,Ballots Cast,1573
Dallas,2044,5472,Ballots Cast,,,Ballots Cast,704
Dallas,2045,5473,Ballots Cast,,,Ballots Cast,1383
Dallas,2046,5474,Ballots Cast,,,Ballots Cast,1398
Dallas,2047,5475,Ballots Cast,,,Ballots Cast,1786
Dallas,2048,5476,Ballots Cast,,,Ballots Cast,2278
Dallas,2049,5478,Ballots Cast,,,Ballots Cast,1182
Dallas,2050,5480,Ballots Cast,,,Ballots Cast,1249
Dallas,2051,5482,Ballots Cast,,,Ballots Cast,1827
Dallas,2052,5483,Ballots Cast,,,Ballots Cast,1059
Dallas,2053,5485,Ballots Cast,,,Ballots Cast,1412
Dallas,2054,5486,Ballots Cast,,,Ballots Cast,1509
Dallas,2055,5488,Ballots Cast,,,Ballots Cast,795
Dallas,2056,5490,Ballots Cast,,,Ballots Cast,972
Dallas,2057,5492,Ballots Cast,,,Ballots Cast,384
Dallas,2058,5493,Ballots Cast,,,Ballots Cast,798
Dallas,2059,5495,Ballots Cast,,,Ballots Cast,899
Dallas,2060,5496,Ballots Cast,,,Ballots Cast,1988
Dallas,2061,5497,Ballots Cast,,,Ballots Cast,2124
Dallas,2062,5499,Ballots Cast,,,Ballots Cast,1613
Dallas,2063,5500,Ballots Cast,,,Ballots Cast,545
Dallas,2064,5501,Ballots Cast,,,Ballots Cast,1430
Dallas,2065,5504,Ballots Cast,,,Ballots Cast,1809
Dallas,2066,5506,Ballots Cast,,,Ballots Cast,1200
Dallas,2067,5509,Ballots Cast,,,Ballots Cast,916
Dallas,2068,5510,Ballots Cast,,,Ballots Cast,1727
Dallas,2069,5512,Ballots Cast,,,Ballots Cast,2257
Dallas,2070,5513,Ballots Cast,,,Ballots Cast,1013
Dallas,2071,5514,Ballots Cast,,,Ballots Cast,1553
Dallas,2072,5516,Ballots Cast,,,Ballots Cast,2236
Dallas,2073,5517,Ballots Cast,,,Ballots Cast,778
Dallas,2074,5518,Ballots Cast,,,Ballots Cast,272
Dallas,2076,5522,Ballots Cast,,,Ballots Cast,6
Dallas,2077,5523,Ballots Cast,,,Ballots Cast,956
Dallas,2079,5526,Ballots Cast,,,Ballots Cast,1021
Dallas,2200,5528,Ballots Cast,,,Ballots Cast,1446
Dallas,2201,5531,Ballots Cast,,,Ballots Cast,1379
Dallas,2201,5532,Ballots Cast,,,Ballots Cast,2
Dallas,2202,5533,Ballots Cast,,,Ballots Cast,1506
Dallas,2203,5534,Ballots Cast,,,Ballots Cast,1184
Dallas,2220,5536,Ballots Cast,,,Ballots Cast,1393
Dallas,2221,5537,Ballots Cast,,,Ballots Cast,2694
Dallas,2222,5538,Ballots Cast,,,Ballots Cast,2299
Dallas,2223,5539,Ballots Cast,,,Ballots Cast,1198
Dallas,2224,5541,Ballots Cast,,,Ballots Cast,1117
Dallas,2225,5543,Ballots Cast,,,Ballots Cast,1249
Dallas,2226,5544,Ballots Cast,,,Ballots Cast,2098
Dallas,2300,5546,Ballots Cast,,,Ballots Cast,773
Dallas,2301,5548,Ballots Cast,,,Ballots Cast,1745
Dallas,2302,5550,Ballots Cast,,,Ballots Cast,942
Dallas,2303,5554,Ballots Cast,,,Ballots Cast,1563
Dallas,2305,5557,Ballots Cast,,,Ballots Cast,898
Dallas,2305,5558,Ballots Cast,,,Ballots Cast,1495
Dallas,2306,5563,Ballots Cast,,,Ballots Cast,871
Dallas,2307,5565,Ballots Cast,,,Ballots Cast,481
Dallas,2308,5566,Ballots Cast,,,Ballots Cast,33
Dallas,2309,5571,Registered Voters,,,Registered Voters,811
Dallas,2310,5574,Registered Voters,,,Registered Voters,2288
Dallas,2310,5576,Registered Voters,,,Registered Voters,90
Dallas,2311,5579,Registered Voters,,,Registered Voters,559
Dallas,2312,5581,Registered Voters,,,Registered Voters,101
Dallas,2312,5583,Registered Voters,,,Registered Voters,4
Dallas,2400,5584,Registered Voters,,,Registered Voters,159
Dallas,2401,5590,Registered Voters,,,Registered Voters,2697
Dallas,2401,5591,Registered Voters,,,Registered Voters,752
Dallas,2402,5592,Registered Voters,,,Registered Voters,3295
Dallas,2403,5593,Registered Voters,,,Registered Voters,2
Dallas,2404,5595,Registered Voters,,,Registered Voters,2041
Dallas,2405,5596,Registered Voters,,,Registered Voters,3398
Dallas,2405,5597,Registered Voters,,,Registered Voters,36
Dallas,2406,5598,Registered Voters,,,Registered Voters,3214
Dallas,2406,5599,Registered Voters,,,Registered Voters,37
Dallas,2406,5601,Registered Voters,,,Registered Voters,25
Dallas,2407,5602,Registered Voters,,,Registered Voters,3923
Dallas,2408,5603,Registered Voters,,,Registered Voters,1494
Dallas,2409,5604,Registered Voters,,,Registered Voters,2184
Dallas,2410,5605,Registered Voters,,,Registered Voters,1756
Dallas,2410,5606,Registered Voters,,,Registered Voters,16
Dallas,2411,5607,Registered Voters,,,Registered Voters,751
Dallas,2500,5608,Registered Voters,,,Registered Voters,2467
Dallas,2501,5610,Registered Voters,,,Registered Voters,1398
Dallas,2502,5611,Registered Voters,,,Registered Voters,1803
Dallas,2503,5612,Registered Voters,,,Registered Voters,2629
Dallas,2504,5613,Registered Voters,,,Registered Voters,1382
Dallas,2505,5614,Registered Voters,,,Registered Voters,2934
Dallas,2506,5615,Registered Voters,,,Registered Voters,2196
Dallas,2507,5616,Registered Voters,,,Registered Voters,2193
Dallas,2508,5617,Registered Voters,,,Registered Voters,2916
Dallas,2509,5618,Registered Voters,,,Registered Voters,2984
Dallas,2510,5619,Registered Voters,,,Registered Voters,1884
Dallas,2511,5620,Registered Voters,,,Registered Voters,1978
Dallas,2512,5621,Registered Voters,,,Registered Voters,1494
Dallas,2513,5622,Registered Voters,,,Registered Voters,2851
Dallas,2514,5623,Registered Voters,,,Registered Voters,2800
Dallas,2601,5624,Registered Voters,,,Registered Voters,1345
Dallas,2601,5625,Registered Voters,,,Registered Voters,928
Dallas,2602,5626,Registered Voters,,,Registered Voters,3072
Dallas,2603,5627,Registered Voters,,,Registered Voters,1468
Dallas,2603,5628,Registered Voters,,,Registered Voters,1640
Dallas,2604,5629,Registered Voters,,,Registered Voters,2963
Dallas,2605,5631,Registered Voters,,,Registered Voters,2066
Dallas,2605,5632,Registered Voters,,,Registered Voters,6
Dallas,2700,5634,Registered Voters,,,Registered Voters,3229
Dallas,2701,5636,Registered Voters,,,Registered Voters,3668
Dallas,2702,5642,Registered Voters,,,Registered Voters,4742
Dallas,2703,5644,Registered Voters,,,Registered Voters,1361
Dallas,2704,5645,Registered Voters,,,Registered Voters,3461
Dallas,2705,5646,Registered Voters,,,Registered Voters,2139
Dallas,2706,5647,Registered Voters,,,Registered Voters,2930
Dallas,2707,5648,Registered Voters,,,Registered Voters,3454
Dallas,2708,5650,Registered Voters,,,Registered Voters,4552
Dallas,2709,5652,Registered Voters,,,Registered Voters,1398
Dallas,2710,5654,Registered Voters,,,Registered Voters,2562
Dallas,2309,5571,Ballots Cast,,,Ballots Cast,475
Dallas,2310,5574,Ballots Cast,,,Ballots Cast,1460
Dallas,2310,5576,Ballots Cast,,,Ballots Cast,58
Dallas,2311,5579,Ballots Cast,,,Ballots Cast,249
Dallas,2312,5581,Ballots Cast,,,Ballots Cast,34
Dallas,2312,5583,Ballots Cast,,,Ballots Cast,1
Dallas,2400,5584,Ballots Cast,,,Ballots Cast,98
Dallas,2401,5590,Ballots Cast,,,Ballots Cast,1846
Dallas,2401,5591,Ballots Cast,,,Ballots Cast,506
Dallas,2402,5592,Ballots Cast,,,Ballots Cast,2056
Dallas,2403,5593,Ballots Cast,,,Ballots Cast,1
Dallas,2404,5595,Ballots Cast,,,Ballots Cast,1197
Dallas,2405,5596,Ballots Cast,,,Ballots Cast,2381
Dallas,2405,5597,Ballots Cast,,,Ballots Cast,32
Dallas,2406,5598,Ballots Cast,,,Ballots Cast,2015
Dallas,2406,5599,Ballots Cast,,,Ballots Cast,13
Dallas,2406,5601,Ballots Cast,,,Ballots Cast,13
Dallas,2407,5602,Ballots Cast,,,Ballots Cast,2309
Dallas,2408,5603,Ballots Cast,,,Ballots Cast,845
Dallas,2409,5604,Ballots Cast,,,Ballots Cast,1222
Dallas,2410,5605,Ballots Cast,,,Ballots Cast,1004
Dallas,2410,5606,Ballots Cast,,,Ballots Cast,16
Dallas,2411,5607,Ballots Cast,,,Ballots Cast,340
Dallas,2500,5608,Ballots Cast,,,Ballots Cast,1620
Dallas,2501,5610,Ballots Cast,,,Ballots Cast,1057
Dallas,2502,5611,Ballots Cast,,,Ballots Cast,1423
Dallas,2503,5612,Ballots Cast,,,Ballots Cast,2036
Dallas,2504,5613,Ballots Cast,,,Ballots Cast,924
Dallas,2505,5614,Ballots Cast,,,Ballots Cast,1865
Dallas,2506,5615,Ballots Cast,,,Ballots Cast,1615
Dallas,2507,5616,Ballots Cast,,,Ballots Cast,1571
Dallas,2508,5617,Ballots Cast,,,Ballots Cast,1721
Dallas,2509,5618,Ballots Cast,,,Ballots Cast,2100
Dallas,2510,5619,Ballots Cast,,,Ballots Cast,1162
Dallas,2511,5620,Ballots Cast,,,Ballots Cast,1382
Dallas,2512,5621,Ballots Cast,,,Ballots Cast,957
Dallas,2513,5622,Ballots Cast,,,Ballots Cast,1788
Dallas,2514,5623,Ballots Cast,,,Ballots Cast,1823
Dallas,2601,5624,Ballots Cast,,,Ballots Cast,776
Dallas,2601,5625,Ballots Cast,,,Ballots Cast,504
Dallas,2602,5626,Ballots Cast,,,Ballots Cast,1918
Dallas,2603,5627,Ballots Cast,,,Ballots Cast,1002
Dallas,2603,5628,Ballots Cast,,,Ballots Cast,976
Dallas,2604,5629,Ballots Cast,,,Ballots Cast,1786
Dallas,2605,5631,Ballots Cast,,,Ballots Cast,1451
Dallas,2605,5632,Ballots Cast,,,Ballots Cast,6
Dallas,2700,5634,Ballots Cast,,,Ballots Cast,2007
Dallas,2701,5636,Ballots Cast,,,Ballots Cast,2483
Dallas,2702,5642,Ballots Cast,,,Ballots Cast,3395
Dallas,2703,5644,Ballots Cast,,,Ballots Cast,660
Dallas,2704,5645,Ballots Cast,,,Ballots Cast,1909
Dallas,2705,5646,Ballots Cast,,,Ballots Cast,1184
Dallas,2706,5647,Ballots Cast,,,Ballots Cast,1792
Dallas,2707,5648,Ballots Cast,,,Ballots Cast,1941
Dallas,2708,5650,Ballots Cast,,,Ballots Cast,2842
Dallas,2709,5652,Ballots Cast,,,Ballots Cast,865
Dallas,2710,5654,Ballots Cast,,,Ballots Cast,1505
Dallas,2711,5655,Registered Voters,,,Registered Voters,2503
Dallas,2712,5657,Registered Voters,,,Registered Voters,3940
Dallas,2713,5658,Registered Voters,,,Registered Voters,1725
Dallas,2714,5660,Registered Voters,,,Registered Voters,4229
Dallas,2715,5663,Registered Voters,,,Registered Voters,2853
Dallas,2716,5664,Registered Voters,,,Registered Voters,1653
Dallas,2717,5665,Registered Voters,,,Registered Voters,5
Dallas,2800,5670,Registered Voters,,,Registered Voters,0
Dallas,2801,5672,Registered Voters,,,Registered Voters,3376
Dallas,2802,5673,Registered Voters,,,Registered Voters,4217
Dallas,2803,5674,Registered Voters,,,Registered Voters,1374
Dallas,2804,5675,Registered Voters,,,Registered Voters,2450
Dallas,2804,5677,Registered Voters,,,Registered Voters,31
Dallas,2805,5681,Registered Voters,,,Registered Voters,4180
Dallas,2806,5682,Registered Voters,,,Registered Voters,2624
Dallas,2807,5683,Registered Voters,,,Registered Voters,2438
Dallas,2807,5684,Registered Voters,,,Registered Voters,28
Dallas,2808,5688,Registered Voters,,,Registered Voters,2859
Dallas,2809,5690,Registered Voters,,,Registered Voters,3139
Dallas,2810,5694,Registered Voters,,,Registered Voters,33
Dallas,2900,5699,Registered Voters,,,Registered Voters,3081
Dallas,2901,5700,Registered Voters,,,Registered Voters,1488
Dallas,2902,5703,Registered Voters,,,Registered Voters,2132
Dallas,2902,5704,Registered Voters,,,Registered Voters,63
Dallas,2903,5705,Registered Voters,,,Registered Voters,2381
Dallas,2904,5706,Registered Voters,,,Registered Voters,14
Dallas,2905,5708,Registered Voters,,,Registered Voters,492
Dallas,2910,5709,Registered Voters,,,Registered Voters,67
Dallas,2911,5710,Registered Voters,,,Registered Voters,291
Dallas,2920,5711,Registered Voters,,,Registered Voters,3266
Dallas,2921,5712,Registered Voters,,,Registered Voters,4133
Dallas,2922,5714,Registered Voters,,,Registered Voters,5332
Dallas,2923,5720,Registered Voters,,,Registered Voters,3629
Dallas,2924,5721,Registered Voters,,,Registered Voters,1992
Dallas,2925,5724,Registered Voters,,,Registered Voters,3220
Dallas,2926,5725,Registered Voters,,,Registered Voters,2222
Dallas,2927,5727,Registered Voters,,,Registered Voters,5242
Dallas,2928,5729,Registered Voters,,,Registered Voters,2868
Dallas,2929,5731,Registered Voters,,,Registered Voters,1386
Dallas,2940,5732,Registered Voters,,,Registered Voters,1585
Dallas,2941,5733,Registered Voters,,,Registered Voters,4678
Dallas,2942,5734,Registered Voters,,,Registered Voters,4449
Dallas,3000,5741,Registered Voters,,,Registered Voters,3817
Dallas,3001,5742,Registered Voters,,,Registered Voters,562
Dallas,3002,5744,Registered Voters,,,Registered Voters,1346
Dallas,3003,5745,Registered Voters,,,Registered Voters,1747
Dallas,3004,5746,Registered Voters,,,Registered Voters,1848
Dallas,3005,5747,Registered Voters,,,Registered Voters,264
Dallas,3006,5748,Registered Voters,,,Registered Voters,3794
Dallas,3007,5750,Registered Voters,,,Registered Voters,1129
Dallas,3008,5751,Registered Voters,,,Registered Voters,6921
Dallas,3009,5757,Registered Voters,,,Registered Voters,2323
Dallas,3010,5758,Registered Voters,,,Registered Voters,554
Dallas,3011,5760,Registered Voters,,,Registered Voters,1410
Dallas,3012,5762,Registered Voters,,,Registered Voters,252
Dallas,3013,5764,Registered Voters,,,Registered Voters,150
Dallas,3013,5765,Registered Voters,,,Registered Voters,604
Dallas,2711,5655,Ballots Cast,,,Ballots Cast,1517
Dallas,2712,5657,Ballots Cast,,,Ballots Cast,2256
Dallas,2713,5658,Ballots Cast,,,Ballots Cast,1276
Dallas,2714,5660,Ballots Cast,,,Ballots Cast,2635
Dallas,2715,5663,Ballots Cast,,,Ballots Cast,1762
Dallas,2716,5664,Ballots Cast,,,Ballots Cast,936
Dallas,2717,5665,Ballots Cast,,,Ballots Cast,4
Dallas,2800,5670,Ballots Cast,,,Ballots Cast,1
Dallas,2801,5672,Ballots Cast,,,Ballots Cast,2429
Dallas,2802,5673,Ballots Cast,,,Ballots Cast,2960
Dallas,2803,5674,Ballots Cast,,,Ballots Cast,1020
Dallas,2804,5675,Ballots Cast,,,Ballots Cast,1749
Dallas,2804,5677,Ballots Cast,,,Ballots Cast,20
Dallas,2805,5681,Ballots Cast,,,Ballots Cast,2871
Dallas,2806,5682,Ballots Cast,,,Ballots Cast,1818
Dallas,2807,5683,Ballots Cast,,,Ballots Cast,1675
Dallas,2807,5684,Ballots Cast,,,Ballots Cast,21
Dallas,2808,5688,Ballots Cast,,,Ballots Cast,2061
Dallas,2809,5690,Ballots Cast,,,Ballots Cast,1966
Dallas,2810,5694,Ballots Cast,,,Ballots Cast,14
Dallas,2900,5699,Ballots Cast,,,Ballots Cast,2125
Dallas,2901,5700,Ballots Cast,,,Ballots Cast,788
Dallas,2902,5703,Ballots Cast,,,Ballots Cast,1302
Dallas,2902,5704,Ballots Cast,,,Ballots Cast,29
Dallas,2903,5705,Ballots Cast,,,Ballots Cast,1444
Dallas,2904,5706,Ballots Cast,,,Ballots Cast,4
Dallas,2905,5708,Ballots Cast,,,Ballots Cast,395
Dallas,2910,5709,Ballots Cast,,,Ballots Cast,23
Dallas,2911,5710,Ballots Cast,,,Ballots Cast,159
Dallas,2920,5711,Ballots Cast,,,Ballots Cast,2114
Dallas,2921,5712,Ballots Cast,,,Ballots Cast,2710
Dallas,2922,5714,Ballots Cast,,,Ballots Cast,3530
Dallas,2923,5720,Ballots Cast,,,Ballots Cast,2278
Dallas,2924,5721,Ballots Cast,,,Ballots Cast,1229
Dallas,2925,5724,Ballots Cast,,,Ballots Cast,2263
Dallas,2926,5725,Ballots Cast,,,Ballots Cast,1287
Dallas,2927,5727,Ballots Cast,,,Ballots Cast,3336
Dallas,2928,5729,Ballots Cast,,,Ballots Cast,2044
Dallas,2929,5731,Ballots Cast,,,Ballots Cast,874
Dallas,2940,5732,Ballots Cast,,,Ballots Cast,1123
Dallas,2941,5733,Ballots Cast,,,Ballots Cast,2840
Dallas,2942,5734,Ballots Cast,,,Ballots Cast,2963
Dallas,3000,5741,Ballots Cast,,,Ballots Cast,2224
Dallas,3001,5742,Ballots Cast,,,Ballots Cast,252
Dallas,3002,5744,Ballots Cast,,,Ballots Cast,682
Dallas,3003,5745,Ballots Cast,,,Ballots Cast,1048
Dallas,3004,5746,Ballots Cast,,,Ballots Cast,1274
Dallas,3005,5747,Ballots Cast,,,Ballots Cast,140
Dallas,3006,5748,Ballots Cast,,,Ballots Cast,2409
Dallas,3007,5750,Ballots Cast,,,Ballots Cast,711
Dallas,3008,5751,Ballots Cast,,,Ballots Cast,3380
Dallas,3009,5757,Ballots Cast,,,Ballots Cast,1557
Dallas,3010,5758,Ballots Cast,,,Ballots Cast,296
Dallas,3011,5760,Ballots Cast,,,Ballots Cast,845
Dallas,3012,5762,Ballots Cast,,,Ballots Cast,130
Dallas,3013,5764,Ballots Cast,,,Ballots Cast,50
Dallas,3013,5765,Ballots Cast,,,Ballots Cast,273
Dallas,3014,5766,Registered Voters,,,Registered Voters,1946
Dallas,3014,5768,Registered Voters,,,Registered Voters,7
Dallas,3015,5770,Registered Voters,,,Registered Voters,242
Dallas,3015,5771,Registered Voters,,,Registered Voters,2
Dallas,3016,5772,Registered Voters,,,Registered Voters,1706
Dallas,3017,5776,Registered Voters,,,Registered Voters,879
Dallas,3018,5777,Registered Voters,,,Registered Voters,1891
Dallas,3019,5778,Registered Voters,,,Registered Voters,958
Dallas,3020,5780,Registered Voters,,,Registered Voters,190
Dallas,3021,5783,Registered Voters,,,Registered Voters,1182
Dallas,3022,5784,Registered Voters,,,Registered Voters,2036
Dallas,3023,5785,Registered Voters,,,Registered Voters,1331
Dallas,3024,5786,Registered Voters,,,Registered Voters,1789
Dallas,3025,5787,Registered Voters,,,Registered Voters,207
Dallas,3026,5788,Registered Voters,,,Registered Voters,866
Dallas,3027,5789,Registered Voters,,,Registered Voters,1428
Dallas,3028,5790,Registered Voters,,,Registered Voters,990
Dallas,3029,5791,Registered Voters,,,Registered Voters,739
Dallas,3030,5792,Registered Voters,,,Registered Voters,20
Dallas,3031,5793,Registered Voters,,,Registered Voters,613
Dallas,3032,5794,Registered Voters,,,Registered Voters,1257
Dallas,3033,5795,Registered Voters,,,Registered Voters,532
Dallas,3034,5797,Registered Voters,,,Registered Voters,1380
Dallas,3035,5798,Registered Voters,,,Registered Voters,1576
Dallas,3036,5799,Registered Voters,,,Registered Voters,61
Dallas,3037,5801,Registered Voters,,,Registered Voters,403
Dallas,3038,5802,Registered Voters,,,Registered Voters,874
