precinct,pri_dem_CLINTON,pri_dem_SANDERS,pri_rep_CARSON,pri_rep_CRUZ,pri_rep_KASICH,pri_rep_TRUMP,gen_dem_CLINTON,gen_dem_SANDERS,gen_rep_CARSON,gen_rep_CRUZ,gen_rep_KASICH,gen_rep_TRUMP,rep_primary_total,dem_primary_total,general_total
Okanogan196,12,10,1,3,3,24,0,0,0,38,39,0,31,22,77
Okanogan197,4,10,2,5,2,25,0,0,16,65,0,0,34,14,81
Okanogan198,3,5,1,5,1,23,0,0,60,0,0,10,30,8,70
Okanogan199,5,2,0,0,6,32,0,0,0,0,16,64,38,7,80
Okanogan2,8,7,2,0,0,36,0,0,24,71,0,0,38,15,95
Okanogan20,7,12,0,0,0,0,0,0,0,0,42,82,0,19,124
Okanogan200,3,9,2,2,2,20,0,0,0,16,61,0,26,12,77
Okanogan201,5,8,0,0,0,0,0,0,19,57,0,0,0,13,76
Okanogan202,8,13,0,0,0,0,0,0,45,0,0,26,0,21,71
Okanogan203,9,9,2,6,3,41,0,0,0,0,24,72,52,18,96
Okanogan204,5,9,0,2,1,24,0,0,0,26,41,0,27,14,67
Okanogan205,0,0,0,0,0,0,0,0,20,37,0,0,0,0,57
Okanogan206,4,5,0,0,0,0,0,0,17,0,0,19,0,9,36
Okanogan207,9,4,2,7,2,25,0,0,0,0,17,63,36,13,80
Okanogan208,7,8,1,5,2,18,0,0,0,32,37,0,26,15,69
Okanogan209,11,19,1,0,3,33,0,0,39,58,0,0,37,30,97
Okanogan21,30,43,0,0,0,0,0,0,0,141,33,0,0,73,174
Okanogan210,8,9,0,0,0,0,0,0,19,0,0,27,0,17,46
Okanogan211,5,8,1,2,2,14,0,0,0,0,16,44,19,13,60
Okanogan212,7,4,2,0,0,22,0,0,0,15,44,0,24,11,59
Okanogan213,5,4,0,0,2,15,0,0,14,29,0,0,17,9,43
Okanogan214,2,11,1,1,5,21,0,0,38,0,0,26,28,13,64
Okanogan215,5,9,0,0,0,0,0,0,0,0,15,21,0,14,36
Okanogan216,7,11,0,0,0,0,0,0,0,31,16,0,0,18,47
Okanogan217,10,10,1,3,1,24,0,0,34,38,0,0,29,20,72
Okanogan218,6,6,0,4,0,20,0,0,38,0,0,21,24,12,59
Okanogan219,5,8,0,0,0,0,0,0,0,0,20,16,0,13,36
Okanogan22,15,15,3,0,3,38,0,0,43,66,0,0,44,30,109
Okanogan220,3,7,2,1,1,14,0,0,0,21,34,0,18,10,55
Okanogan221,8,6,1,2,3,13,0,0,25,40,0,0,19,14,65
Okanogan222,9,6,0,1,5,25,0,0,58,0,0,18,31,15,76
Okanogan223,4,9,0,0,0,0,0,0,0,0,14,56,0,13,70
Okanogan224,5,11,0,2,1,10,0,0,0,17,40,0,13,16,57
Okanogan225,7,5,2,0,0,7,0,0,18,27,0,0,9,12,45
Okanogan226,7,8,0,0,0,0,0,0,37,0,0,22,0,15,59
Okanogan23,7,7,1,2,0,7,0,0,28,0,0,22,10,14,50
Okanogan236,2,3,0,1,2,4,0,0,0,0,4,21,7,5,25
Okanogan237,0,0,5,0,1,16,0,0,0,6,41,0,22,0,47
Okanogan24,12,17,2,0,3,23,0,0,0,0,29,66,28,29,95
Okanogan25,5,2,2,4,5,23,0,0,0,13,72,0,34,7,85
Okanogan27,6,10,0,0,0,0,0,0,29,10,0,0,0,16,39
Okanogan28,3,4,0,0,0,0,0,0,20,0,0,10,0,7,30
Okanogan29,7,6,0,4,1,5,0,0,0,0,17,28,10,13,45
Okanogan3,7,6,2,3,2,41,0,0,84,0,0,17,48,13,101
Okanogan30,8,8,0,1,2,26,0,0,0,0,0,0,29,16,0
Okanogan31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okanogan32,5,5,3,1,2,37,0,0,86,0,0,25,43,10,111
Okanogan33,4,12,1,6,3,46,0,0,0,0,22,94,56,16,116
Okanogan34,16,17,1,1,3,37,0,0,0,40,67,0,42,33,107
Okanogan35,4,4,4,2,1,33,0,0,9,67,0,0,40,8,76
Okanogan36,3,8,0,5,5,27,0,0,63,0,0,25,37,11,88
Okanogan37,5,12,7,3,0,10,0,0,0,0,19,34,20,17,53
Okanogan38,12,19,1,3,1,39,0,0,0,49,74,0,44,31,123
Okanogan39,10,26,0,3,0,14,0,0,60,34,0,0,17,36,94
Okanogan4,7,4,0,0,0,0,0,0,0,0,14,28,0,11,42
Okanogan40,9,15,0,0,0,0,0,0,28,0,0,58,0,24,86
Okanogan41,7,10,0,10,3,32,0,0,0,0,22,53,45,17,75
Okanogan42,5,3,0,0,0,0,0,0,0,7,33,0,0,8,40
Okanogan43,3,5,0,4,4,18,0,0,13,36,0,0,26,8,49
Okanogan44,23,21,0,0,8,27,0,0,46,0,0,79,35,44,125
Okanogan45,0,0,3,4,2,24,0,0,0,0,17,61,33,0,78
Okanogan46,5,3,0,2,2,21,0,0,0,16,48,0,25,8,64
Okanogan47,3,7,0,0,0,0,0,0,19,52,0,0,0,10,71
Okanogan48,4,8,1,12,0,22,0,0,59,0,0,16,35,12,75
Okanogan49,17,11,0,0,0,0,0,0,0,0,43,7,0,28,50
Okanogan5,6,5,0,0,0,0,0,0,0,13,39,0,0,11,52
Okanogan50,2,8,2,7,5,43,0,0,0,19,91,0,57,10,110
Okanogan51,3,9,0,0,0,0,0,0,28,13,0,0,0,12,41
Okanogan52,0,0,1,2,0,9,0,0,28,0,0,12,12,0,40
Okanogan53,0,0,3,0,1,21,0,0,0,0,5,47,25,0,52
Okanogan54,2,11,0,0,0,0,0,0,0,18,28,0,0,13,46
Okanogan55,2,6,2,2,0,44,0,0,20,55,0,0,48,8,75
Okanogan56,14,20,1,0,2,14,0,0,43,0,0,55,17,34,98
Okanogan57,14,12,2,1,1,28,0,0,0,0,34,57,32,26,91
Okanogan58,13,16,0,0,0,0,0,0,0,44,3,0,0,29,47
Okanogan59,9,5,0,4,0,23,0,0,27,51,0,0,27,14,78
Okanogan6,5,13,4,1,1,35,0,0,31,69,0,0,41,18,100
Okanogan60,26,36,1,3,4,7,0,0,23,0,0,112,15,62,135
Okanogan61,9,9,1,4,5,18,0,0,0,0,29,58,28,18,87
Okanogan62,12,17,2,0,2,20,0,0,0,43,60,0,24,29,103
Okanogan63,6,5,0,0,0,0,0,0,18,32,0,0,0,11,50
Okanogan64,3,6,0,0,0,0,0,0,30,0,0,4,0,9,34
Okanogan65,14,36,3,3,3,35,0,0,0,0,62,79,44,50,141
Okanogan66,7,3,0,0,0,0,0,0,0,10,10,0,0,10,20
Okanogan67,3,6,0,0,0,0,0,0,13,18,0,0,0,9,31
Okanogan68,10,23,0,0,2,6,0,0,10,0,0,43,8,33,53
Okanogan69,11,7,0,0,0,0,0,0,0,0,25,32,0,18,57
Okanogan7,5,8,0,1,2,27,0,0,57,0,0,26,30,13,83
Okanogan70,9,6,0,0,0,0,0,0,0,21,37,0,0,15,58
Okanogan71,6,21,0,3,3,39,0,0,48,69,0,0,45,27,117
Okanogan72,9,11,2,5,1,32,0,0,70,0,0,19,40,20,89
Okanogan74,7,13,2,5,2,57,0,0,0,0,23,84,66,20,107
Okanogan75,18,21,3,4,3,41,0,0,0,65,77,0,51,39,142
Okanogan76,0,0,0,2,0,14,0,0,17,43,0,0,16,0,60
Okanogan77,4,15,2,3,0,35,0,0,74,0,0,29,40,19,103
Okanogan78,21,14,1,3,3,23,0,0,0,0,73,31,30,35,104
Okanogan79,0,0,0,0,0,0,0,0,0,10,46,0,0,0,56
Okanogan8,6,16,0,2,1,14,0,0,0,0,33,29,17,22,62
Okanogan81,13,18,0,5,2,20,0,0,49,40,0,0,27,31,89
Okanogan82,14,19,0,3,0,15,0,0,30,0,0,43,18,33,73
Okanogan83,15,23,0,0,0,0,0,0,0,0,58,15,0,38,73
Okanogan84,5,13,0,2,2,22,0,0,0,35,44,0,26,18,79
Okanogan85,29,15,0,0,0,0,0,0,78,32,0,0,0,44,110
Okanogan86,3,6,0,0,0,0,0,0,46,0,0,13,0,9,59
Okanogan87,7,3,0,0,0,0,0,0,0,0,14,47,0,10,61
Okanogan88,37,25,0,2,2,14,0,0,0,116,34,0,18,62,150
Okanogan89,0,0,0,0,0,0,0,0,6,35,0,0,0,0,41
Okanogan9,0,0,0,6,0,23,0,0,0,14,44,0,29,0,58
Okanogan90,21,28,3,0,2,28,0,0,63,0,0,75,33,49,138
Okanogan91,16,29,3,6,3,15,0,0,0,0,76,40,27,45,116
Okanogan92,8,10,1,6,2,32,0,0,0,23,84,0,41,18,107
Okanogan93,43,26,0,2,1,14,0,0,110,36,0,0,17,69,146
Okanogan94,19,13,0,0,0,0,0,0,27,0,0,54,0,32,81
Okanogan95,5,6,4,1,0,32,0,0,0,0,17,62,37,11,79
Okanogan96,4,9,1,2,3,25,0,0,0,16,45,0,31,13,61
Okanogan97,4,9,0,2,2,13,0,0,20,50,0,0,17,13,70
Okanogan98,3,6,1,2,0,13,0,0,48,0,0,16,16,9,64
Okanogan99,5,7,1,2,0,26,0,0,0,0,13,39,29,12,52
Pacific1,15,9,0,1,2,27,0,0,36,70,0,0,30,24,106
Pacific101,57,67,3,9,8,103,0,0,224,0,0,237,123,124,461
Pacific103,121,117,6,10,11,181,0,0,0,0,338,349,208,238,687
Pacific105,0,0,0,3,0,13,0,0,0,15,24,0,16,0,39
Pacific106,24,30,0,1,5,46,0,0,83,109,0,0,52,54,192
Pacific107,31,21,2,4,0,42,0,0,96,0,0,84,48,52,180
Pacific108,30,30,3,9,3,58,0,0,0,0,88,115,73,60,203
Pacific11,47,53,4,16,5,98,0,0,149,293,0,0,123,100,442
Pacific110,45,65,4,14,2,67,0,0,0,148,180,0,87,110,328
Pacific113,41,45,0,3,0,39,0,0,133,109,0,0,42,86,242
Pacific115,20,23,0,2,5,24,0,0,63,0,0,77,31,43,140
Pacific117,31,25,2,4,3,37,0,0,0,0,85,111,46,56,196
Pacific12,190,151,6,15,22,241,0,0,502,0,0,468,284,341,970
Pacific13,67,95,14,19,13,152,0,0,0,0,227,380,198,162,607
Pacific15,10,16,2,1,0,14,0,0,0,15,38,0,17,26,53
Pacific16,64,79,0,4,7,109,0,0,195,205,0,0,120,143,400
Pacific17,33,38,1,6,0,79,0,0,133,0,0,94,86,71,227
Pacific18,5,9,0,2,0,12,0,0,0,0,18,22,14,14,40
Pacific19,50,36,5,3,7,74,0,0,0,151,129,0,89,86,280
Pacific2,29,37,2,5,2,59,0,0,114,0,0,82,68,66,196
Pacific20,162,98,9,14,20,150,0,0,379,319,0,0,193,260,698
Pacific21,117,96,5,22,9,111,0,0,214,0,0,297,147,213,511
Pacific22,64,43,6,6,9,74,0,0,0,0,164,141,95,107,305
Pacific23,4,9,0,5,1,14,0,0,0,28,38,0,20,13,66
Pacific24,12,7,0,0,0,0,0,0,27,32,0,0,0,19,59
Pacific25,83,67,6,11,7,84,0,0,199,0,0,228,108,150,427
Pacific26,0,0,0,0,0,0,0,0,0,0,4,26,0,0,30
Pacific27,8,13,2,0,0,22,0,0,0,47,54,0,24,21,101
Pacific28,2,7,2,2,1,16,0,0,15,40,0,0,21,9,55
Pacific29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific3,40,47,3,7,8,81,0,0,0,0,123,171,99,87,294
Pacific30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific32,24,23,0,5,0,22,0,0,0,75,76,0,27,47,151
Pacific34,48,52,1,12,12,98,0,0,183,290,0,0,123,100,473
Pacific4,11,12,0,2,4,9,0,0,0,42,43,0,15,23,85
Pacific6,20,27,3,7,2,69,0,0,47,165,0,0,81,47,212
Pacific7,0,0,0,0,0,0,0,0,10,0,0,2,0,0,12
Pacific8,7,11,1,2,6,21,0,0,0,0,29,34,30,18,63
Pacific9,84,76,5,5,12,120,0,0,0,202,225,0,142,160,427
Pend Oreille1,16,16,12,15,6,56,0,0,0,49,196,0,89,32,245
Pend Oreille10,33,33,8,14,7,55,0,0,82,135,0,0,84,66,217
Pend Oreille11,44,36,6,13,2,145,0,0,264,0,0,109,166,80,373
Pend Oreille12,38,36,0,6,8,114,0,0,0,0,102,230,128,74,332
Pend Oreille13,17,29,1,4,3,56,0,0,0,47,89,0,64,46,136
Pend Oreille14,49,34,2,18,6,66,0,0,110,183,0,0,92,83,293
Pend Oreille15,31,32,4,7,11,58,0,0,167,0,0,77,80,63,244
Pend Oreille16,45,62,5,16,6,136,0,0,0,0,128,280,163,107,408
Pend Oreille17,5,5,0,1,2,16,0,0,0,11,23,0,19,10,34
Pend Oreille18,63,49,2,11,6,66,0,0,159,174,0,0,85,112,333
Pend Oreille19,18,27,3,9,3,90,0,0,177,0,0,51,105,45,228
Pend Oreille2,14,28,0,3,4,49,0,0,56,132,0,0,56,42,188
Pend Oreille20,22,35,9,10,6,90,0,0,0,0,74,199,115,57,273
Pend Oreille21,23,43,4,12,5,79,0,0,0,85,198,0,100,66,283
Pend Oreille22,7,4,1,6,0,21,0,0,17,48,0,0,28,11,65
Pend Oreille23,16,27,1,1,5,61,0,0,107,0,0,73,68,43,180
Pend Oreille24,6,13,0,0,0,0,0,0,0,0,20,55,0,19,75
Pend Oreille25,2,16,0,0,0,0,0,0,0,24,60,0,0,18,84
Pend Oreille26,13,15,4,11,7,85,0,0,46,165,0,0,107,28,211
Pend Oreille27,80,60,8,24,12,134,0,0,293,0,0,205,178,140,498
Pend Oreille3,36,53,12,8,4,110,0,0,242,0,0,121,134,89,363
Pend Oreille4,11,26,3,10,1,53,0,0,0,0,35,124,67,37,159
Pend Oreille5,10,18,2,8,2,87,0,0,0,45,190,0,99,28,235
Pend Oreille6,30,24,4,16,5,92,0,0,89,226,0,0,117,54,315
Pend Oreille7,18,19,6,4,2,81,0,0,151,0,0,41,93,37,192
Pend Oreille8,10,26,5,6,1,110,0,0,0,0,41,183,122,36,224
Pend Oreille9,15,14,5,2,2,35,0,0,0,37,82,0,44,29,119
Pierce2101,30,27,2,7,3,63,0,0,0,0,89,150,75,57,239
Pierce2105,23,24,1,8,5,66,0,0,0,91,185,0,80,47,276
Pierce2106,85,78,12,19,16,185,0,0,286,505,0,0,232,163,791
Pierce2110,37,37,1,10,9,105,0,0,334,0,0,193,125,74,527
Pierce2111,45,60,4,25,8,140,0,0,0,0,304,424,177,105,728
Pierce2112,50,50,5,7,4,87,0,0,0,209,290,0,103,100,499
Pierce2113,64,55,11,7,13,130,0,0,214,278,0,0,161,119,492
Pierce2114,51,43,7,13,12,104,0,0,324,0,0,190,136,94,514
Pierce2115,57,52,6,15,11,144,0,0,0,0,305,389,176,109,694
Pierce2116,85,87,3,43,10,145,0,0,0,440,555,0,201,172,995
Pierce2117,87,111,7,23,8,186,0,0,452,562,0,0,224,198,1014
Pierce2118,54,44,6,19,6,94,0,0,272,0,0,281,125,98,553
Pierce2119,57,51,2,17,2,70,0,0,0,0,195,242,91,108,437
Pierce2120,73,78,6,19,7,101,0,0,0,327,398,0,133,151,725
Pierce2121,36,43,0,17,8,87,0,0,202,295,0,0,112,79,497
Pierce2122,78,81,3,17,8,126,0,0,421,0,0,342,154,159,763
Pierce2123,74,65,11,18,11,181,0,0,0,0,296,535,221,139,831
Pierce2124,57,77,11,27,17,125,0,0,0,355,406,0,180,134,761
Pierce2125,52,72,7,15,5,115,0,0,316,389,0,0,142,124,705
Pierce2126,80,73,6,21,13,138,0,0,542,0,0,440,178,153,982
Pierce2127,63,37,3,12,8,81,0,0,0,0,227,230,104,100,457
Pierce2128,97,55,4,24,15,114,0,0,0,395,424,0,157,152,819
Pierce2129,66,70,8,19,6,74,0,0,309,280,0,0,107,136,589
Pierce2130,64,52,5,14,14,55,0,0,245,0,0,312,88,116,557
Pierce2131,107,90,4,32,18,204,0,0,0,0,415,570,258,197,985
Pierce2133,26,22,1,6,5,49,0,0,0,128,123,0,61,48,251
Pierce2134,84,65,6,21,4,140,0,0,393,451,0,0,171,149,844
Pierce2135,64,56,3,25,15,224,0,0,569,0,0,257,267,120,826
Pierce2136,16,19,0,4,1,51,0,0,0,0,59,103,56,35,162
Pierce2137,40,31,4,17,8,121,0,0,0,142,348,0,150,71,490
Pierce2138,38,20,13,8,2,96,0,0,123,253,0,0,119,58,376
Pierce2139,48,72,5,35,7,183,0,0,457,0,0,198,230,120,655
Pierce2140,58,87,9,16,11,219,0,0,0,0,261,589,255,145,850
Pierce2141,77,74,9,22,15,185,0,0,0,249,565,0,231,151,814
Pierce2142,56,38,7,11,14,151,0,0,193,389,0,0,183,94,582
Pierce2143,70,46,12,15,10,164,0,0,411,0,0,206,201,116,617
Pierce2144,67,72,9,25,8,215,0,0,0,0,304,573,257,139,877
Pierce2145,56,78,8,26,14,192,0,0,0,211,547,0,240,134,758
Pierce2146,66,52,8,28,5,155,0,0,210,428,0,0,196,118,638
Pierce2147,56,47,4,17,6,165,0,0,401,0,0,208,192,103,609
Pierce2148,84,65,3,26,20,204,0,0,0,0,270,505,253,149,775
Pierce2149,84,66,3,16,13,222,0,0,0,299,553,0,254,150,852
Pierce2150,42,57,14,17,15,121,0,0,217,437,0,0,167,99,654
Pierce2151,22,20,5,7,9,62,0,0,155,0,0,89,83,42,244
Pierce2152,60,65,10,33,15,227,0,0,0,0,206,599,285,125,805
Pierce2153,68,47,10,18,8,173,0,0,0,213,503,0,209,115,716
Pierce2154,35,29,10,21,10,156,0,0,200,460,0,0,197,64,660
Pierce2155,57,76,15,15,13,202,0,0,553,0,0,254,245,133,807
Pierce2156,87,83,10,36,21,248,0,0,0,0,320,655,315,170,975
Pierce2157,90,87,13,34,12,228,0,0,0,308,644,0,287,177,952
Pierce2158,73,81,4,14,13,139,0,0,230,339,0,0,170,154,569
Pierce2159,36,45,7,14,3,114,0,0,319,0,0,152,138,81,471
Pierce2160,29,44,5,12,6,66,0,0,0,0,272,220,89,73,492
Pierce2161,15,14,2,1,7,42,0,0,0,72,144,0,52,29,216
Pierce2162,65,50,12,19,10,150,0,0,249,475,0,0,191,115,724
Pierce25201,122,71,7,16,21,142,0,0,441,0,0,504,186,193,945
Pierce25202,91,136,5,13,14,121,0,0,0,0,485,371,153,227,856
Pierce25203,124,88,6,12,10,151,0,0,0,463,436,0,179,212,899
Pierce25204,120,87,7,20,18,111,0,0,418,343,0,0,156,207,761
Pierce25205,44,53,6,5,11,45,0,0,152,0,0,206,67,97,358
Pierce25206,99,83,7,7,3,76,0,0,0,0,291,243,93,182,534
Pierce25207,63,89,2,13,5,89,0,0,0,378,280,0,109,152,658
Pierce25208,134,117,9,30,23,137,0,0,458,438,0,0,199,251,896
Pierce25209,119,76,9,24,23,155,0,0,446,0,0,456,211,195,902
Pierce25210,120,118,3,34,29,169,0,0,0,0,513,526,235,238,1039
Pierce25211,104,97,6,11,11,133,0,0,0,456,414,0,161,201,870
Pierce25212,118,100,12,14,15,156,0,0,505,453,0,0,197,218,958
Pierce25213,104,90,11,29,26,129,0,0,424,0,0,467,195,194,891
Pierce25215,168,76,9,31,13,166,0,0,0,0,452,428,219,244,880
Pierce25216,50,76,2,14,13,119,0,0,0,285,341,0,148,126,626
Pierce25217,87,97,4,17,32,165,0,0,437,459,0,0,218,184,896
Pierce25218,106,72,6,18,25,142,0,0,408,0,0,439,191,178,847
Pierce25219,95,81,7,21,34,195,0,0,0,0,432,649,257,176,1081
Pierce25220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierce25221,71,62,11,18,18,137,0,0,361,443,0,0,184,133,804
Pierce25222,119,101,13,18,13,101,0,0,327,0,0,418,145,220,745
Pierce25226,74,85,7,12,6,77,0,0,0,0,436,307,102,159,743
Pierce25227,75,58,4,14,9,74,0,0,0,385,246,0,101,133,631
Pierce25228,113,111,4,16,9,122,0,0,585,368,0,0,151,224,953
Pierce25230,38,24,0,1,2,39,0,0,102,0,0,154,42,62,256
Pierce25235,3,2,0,0,0,0,0,0,0,0,5,16,0,5,21
Pierce25236,97,68,6,9,5,111,0,0,0,283,309,0,131,165,592
Pierce25237,0,0,0,0,0,0,0,0,2,3,0,0,0,0,5
Pierce25238,58,46,3,6,3,109,0,0,221,0,0,216,121,104,437
Pierce25239,93,89,12,24,7,135,0,0,0,0,342,430,178,182,772
Pierce25240,55,47,3,5,7,93,0,0,0,199,179,0,108,102,378
Pierce25241,68,60,4,8,4,81,0,0,289,192,0,0,97,128,481
Pierce25242,105,88,3,26,18,188,0,0,474,0,0,374,235,193,848
Pierce25243,106,74,3,16,4,98,0,0,0,0,419,328,121,180,747
Pierce25244,131,84,10,11,24,186,0,0,0,443,471,0,231,215,914
Pierce25245,0,0,0,0,0,0,0,0,8,14,0,0,0,0,22
Pierce25246,18,3,0,7,1,10,0,0,35,0,0,42,18,21,77
Pierce25247,97,92,10,24,11,123,0,0,0,0,405,365,168,189,770
Pierce25248,138,90,15,17,22,192,0,0,0,426,507,0,246,228,933
Pierce25249,118,93,6,23,21,124,0,0,449,412,0,0,174,211,861
Pierce25250,35,31,2,10,14,64,0,0,181,0,0,153,90,66,334
Pierce25251,85,64,8,18,12,141,0,0,0,0,351,407,179,149,758
Pierce25252,99,101,3,16,9,113,0,0,0,464,348,0,141,200,812
Pierce25253,57,70,7,17,5,90,0,0,340,276,0,0,119,127,616
Pierce25254,75,82,2,12,6,56,0,0,225,0,0,431,76,157,656
Pierce25255,74,48,8,5,8,107,0,0,0,0,267,250,128,122,517
Pierce25256,93,69,10,21,3,132,0,0,0,354,363,0,166,162,717
Pierce25257,87,86,5,23,11,153,0,0,371,443,0,0,192,173,814
Pierce25258,114,97,9,14,6,159,0,0,472,0,0,377,188,211,849
Pierce25259,102,75,5,22,13,141,0,0,0,0,457,462,181,177,919
Pierce25260,98,112,6,24,24,175,0,0,0,488,545,0,229,210,1033
Pierce25261,76,69,2,11,8,126,0,0,347,373,0,0,147,145,720
Pierce25262,98,64,13,20,10,156,0,0,504,0,0,385,199,162,889
Pierce25263,69,55,7,23,14,124,0,0,0,0,296,406,168,124,702
Pierce25264,89,104,9,12,5,161,0,0,0,434,470,0,187,193,904
Pierce25265,123,91,11,21,8,175,0,0,421,398,0,0,215,214,819
Pierce25266,92,62,10,23,18,168,0,0,522,0,0,436,219,154,958
Pierce25267,45,44,2,13,8,92,0,0,0,0,220,228,115,89,448
Pierce25268,69,71,2,9,2,92,0,0,0,345,325,0,105,140,670
Pierce25269,66,76,11,10,11,113,0,0,337,363,0,0,145,142,700
Pierce25270,74,98,13,28,10,138,0,0,527,0,0,448,189,172,975
Pierce25271,92,90,9,22,19,120,0,0,0,0,395,412,170,182,807
Pierce25272,97,67,11,30,25,143,0,0,0,371,444,0,209,164,815
Pierce25273,46,48,7,25,10,110,0,0,282,336,0,0,152,94,618
Pierce25274,88,69,9,30,21,176,0,0,518,0,0,383,236,157,901
Pierce25275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierce25276,0,0,0,0,0,0,0,0,0,12,9,0,0,0,21
Pierce25277,82,106,7,29,9,148,0,0,420,464,0,0,193,188,884
Pierce25278,38,18,2,15,3,68,0,0,205,0,0,163,88,56,368
Pierce25279,66,50,6,25,18,111,0,0,0,0,285,350,160,116,635
Pierce25280,98,65,13,31,23,166,0,0,0,407,480,0,233,163,887
Pierce25281,67,52,9,8,11,115,0,0,259,294,0,0,143,119,553
Pierce25282,75,96,8,25,20,157,0,0,503,0,0,338,210,171,841
Pierce25283,54,51,3,7,4,70,0,0,0,0,289,300,84,105,589
Pierce25284,29,44,1,9,7,75,0,0,0,158,219,0,92,73,377
Pierce25285,116,55,7,28,24,200,0,0,443,599,0,0,259,171,1042
Pierce25286,91,80,5,20,14,115,0,0,427,0,0,413,154,171,840
Pierce25287,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8
Pierce25288,87,55,9,22,22,193,0,0,0,408,585,0,246,142,993
Pierce25289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierce25290,5,14,0,4,1,22,0,0,59,0,0,37,27,19,96
Pierce25291,21,13,2,3,3,44,0,0,0,0,83,123,52,34,206
Pierce25292,109,101,9,13,19,167,0,0,0,391,464,0,208,210,855
Pierce25293,91,83,11,15,24,114,0,0,359,425,0,0,164,174,784
Pierce26301,43,14,3,6,8,60,0,0,150,0,0,146,77,57,296
Pierce26302,157,98,4,19,40,152,0,0,0,0,548,384,215,255,932
Pierce26303,181,114,10,22,37,208,0,0,0,556,466,0,277,295,1022
Pierce26304,238,108,10,29,52,209,0,0,681,493,0,0,300,346,1174
Pierce26305,165,115,11,27,47,233,0,0,525,0,0,630,318,280,1155
Pierce26306,66,42,1,9,14,71,0,0,0,0,277,219,95,108,496
Pierce26314,60,80,5,17,8,113,0,0,0,251,268,0,143,140,519
Pierce26315,87,117,10,21,8,179,0,0,393,484,0,0,218,204,877
Pierce26316,48,47,5,10,5,77,0,0,277,0,0,205,97,95,482
Pierce26317,86,121,6,21,9,151,0,0,0,0,383,420,187,207,803
Pierce26318,82,80,3,29,5,144,0,0,0,344,404,0,181,162,748
