precinct,pri_dem_CLINTON,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_dem_STEINBERG,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GRAHAM,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PATAKI,pri_rep_PAUL,pri_rep_R.KASICH,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_dem_CLINTON,gen_rep_TRUMP,rep_primary_total,dem_primary_total,general_total
Richmond302,80,0,19,1,0,10,0,19,0,1,0,9,0,0,0,26,0,29,400,130,94,100,530
Richmond303,68,0,39,0,3,37,0,117,0,0,0,43,0,3,0,193,0,158,273,725,554,107,998
Richmond304,26,0,15,0,0,7,0,29,0,0,0,8,0,0,0,41,0,42,100,165,127,41,265
Richmond305,33,0,5,0,1,17,0,51,0,0,0,23,1,0,0,79,0,53,64,267,225,38,331
Richmond306,392,0,122,0,3,48,1,147,0,0,1,24,0,2,0,97,0,166,1275,861,489,514,2136
Richmond307,119,0,61,0,4,36,0,101,0,0,0,40,0,0,0,172,0,151,392,655,504,180,1047
Richmond308,45,0,18,0,1,10,0,28,0,0,0,4,0,0,0,15,0,31,181,153,89,63,334
Richmond309,517,1,83,0,0,10,0,22,0,0,0,7,0,0,0,30,0,42,1469,212,111,601,1681
Richmond310,663,0,115,0,1,30,0,83,0,0,0,7,0,1,0,50,0,111,1848,580,283,778,2428
Richmond401,454,1,75,1,1,2,0,8,0,0,0,2,0,0,0,7,0,8,1234,67,28,531,1301
Richmond402,457,1,73,0,1,6,0,12,0,0,0,2,0,1,0,9,0,17,1385,147,48,531,1532
Richmond404,322,1,44,0,1,9,0,20,0,0,0,1,0,1,0,14,0,28,910,118,74,367,1028
Richmond405,934,2,123,1,2,12,1,35,0,0,0,2,0,0,0,16,0,36,2270,204,104,1060,2474
Richmond406,732,1,98,1,0,7,0,36,0,0,0,2,0,0,0,25,0,22,1719,170,92,832,1889
Richmond501,602,0,66,1,2,13,1,31,0,0,1,4,0,1,0,14,0,40,1626,224,107,669,1850
Richmond502,765,2,126,2,1,8,0,31,0,0,1,2,0,0,0,12,0,36,2119,171,91,895,2290
Richmond503,709,2,94,2,2,17,0,55,0,0,0,1,0,1,0,18,0,88,1856,340,182,807,2196
Richmond504,212,1,38,0,3,10,0,51,0,0,0,4,1,1,0,31,0,81,706,309,182,251,1015
Richmond506,41,1,9,0,0,2,0,15,0,0,0,0,0,0,0,8,0,16,136,69,41,51,205
Richmond507,90,0,23,0,0,9,0,17,2,0,0,4,0,0,0,7,0,25,318,136,64,113,454
Richmond509,412,2,56,0,0,1,0,21,0,0,0,9,0,1,0,16,0,34,1091,175,82,470,1266
Richmond601,388,1,79,1,0,14,0,62,0,0,0,7,0,0,0,16,0,107,1259,478,206,469,1737
Richmond603,251,0,67,0,3,72,0,268,2,0,1,12,0,2,0,151,1,215,883,1050,727,318,1933
Richmond604,197,1,45,1,0,10,0,46,0,0,0,2,0,0,0,26,0,54,643,282,138,244,925
Richmond605,227,0,45,0,0,9,0,45,0,0,0,3,0,0,0,23,0,62,1268,724,142,272,1992
Richmond607,426,0,55,0,2,5,1,11,0,0,0,0,0,0,0,10,0,9,1045,48,38,481,1093
Richmond608,88,0,26,0,2,18,0,84,0,0,0,10,0,0,0,52,0,149,280,542,315,114,822
Richmond701,157,1,81,0,1,51,0,225,0,0,0,52,0,2,0,198,0,233,566,1049,762,239,1615
Richmond702,97,0,97,0,1,36,1,155,0,0,1,18,0,2,0,111,0,213,406,798,538,194,1204
Richmond703,299,2,188,1,2,43,0,209,0,1,1,17,0,2,0,188,2,236,1321,1160,701,490,2481
Richmond705,148,0,70,1,6,45,0,178,0,0,0,45,0,2,0,188,0,212,624,909,676,219,1533
Richmond706,210,1,100,1,8,66,1,262,0,0,1,56,0,2,0,264,0,275,737,1402,935,312,2139
Richmond707,148,0,88,0,1,28,0,84,0,0,0,15,0,0,0,75,0,94,634,490,297,236,1124
Richmond708,14,0,9,0,0,5,0,37,0,0,0,4,0,0,0,13,0,35,49,150,94,23,199
Richmond709,51,0,28,0,0,13,0,34,0,0,0,2,0,1,0,18,0,42,160,169,110,79,329
Richmond801,25,1,9,0,0,7,0,37,0,0,0,4,0,0,0,11,0,64,94,198,123,35,292
Richmond801B,27,0,16,0,2,11,0,33,0,0,1,1,1,0,0,9,0,54,75,214,112,43,289
Richmond802,172,1,47,1,0,36,1,172,1,0,0,5,0,1,0,57,1,292,513,1117,566,221,1630
Richmond803,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,8,1,4,23
Richmond804,211,0,32,0,0,17,0,67,0,0,0,5,0,0,0,32,0,86,597,446,207,243,1043
Richmond804H,298,0,48,1,1,31,0,169,0,0,2,11,0,1,0,65,0,250,769,931,530,347,1700
Richmond805,79,0,16,0,0,7,0,33,0,0,0,6,0,0,0,12,0,32,271,135,90,95,406
Richmond806,83,0,27,0,3,19,0,94,0,0,0,2,0,0,0,27,0,103,244,480,248,110,724
Richmond807,178,0,40,0,0,8,0,23,0,0,0,1,0,0,0,12,0,58,544,197,102,218,741
Richmond808,209,2,61,0,0,34,0,138,1,0,1,12,0,1,0,61,0,197,586,784,445,272,1370
Richmond809,209,0,26,0,0,3,2,9,0,0,0,1,0,0,0,3,0,3,508,30,21,235,538
Richmond810,28,1,7,0,0,12,0,34,0,0,0,1,0,0,0,12,0,44,80,150,103,36,230
RockdaleBarksdale,572,1,163,1,6,51,0,247,4,0,1,34,1,0,0,242,0,394,1659,1396,980,737,3055
RockdaleBethel,105,0,37,0,2,31,0,136,0,0,0,15,0,0,0,82,0,186,278,668,452,142,946
RockdaleConyers,390,3,103,1,1,15,0,79,1,0,0,17,0,1,0,64,0,125,1269,439,303,497,1708
RockdaleFieldstone,663,1,175,2,4,20,0,68,1,0,1,18,0,0,0,66,1,96,2022,390,275,841,2412
RockdaleFlat Shoals,630,1,164,0,9,24,0,106,0,1,1,25,0,1,0,112,0,164,1739,641,443,795,2380
RockdaleHightower,406,1,113,0,0,27,0,148,0,0,0,13,0,0,0,93,0,212,1176,799,493,520,1975
RockdaleHoney Creek,196,0,82,0,3,29,2,141,0,0,1,25,0,1,0,178,0,228,625,883,608,278,1508
RockdaleLorraine,548,1,142,0,3,36,0,224,0,1,1,29,0,1,0,170,1,362,1354,1239,828,691,2593
RockdaleMagnet,257,0,89,0,3,31,1,179,1,0,2,23,0,2,0,185,0,305,776,1038,732,346,1814
RockdaleMilstead,462,1,127,0,5,27,1,102,0,0,0,17,0,0,0,59,0,122,1530,526,333,590,2056
RockdaleOlde Towne,731,1,166,1,3,12,0,74,0,0,2,11,0,1,0,79,0,116,2424,513,298,899,2937
RockdaleRockdale,617,0,164,1,1,41,2,130,0,0,1,28,0,0,0,118,1,300,1713,867,622,782,2580
RockdaleSalem,489,0,157,0,2,23,0,100,1,0,1,13,0,1,0,90,1,213,1521,674,445,646,2195
RockdaleSheffield,171,1,62,0,3,29,1,168,0,0,2,19,0,0,0,89,0,286,483,874,597,234,1357
RockdaleSmyrna,707,0,167,3,4,39,2,124,1,0,1,33,0,0,0,169,0,211,1834,821,584,877,2655
RockdaleSt. Pius,446,0,107,0,1,12,0,56,0,1,1,12,0,0,0,84,0,95,1165,372,262,553,1537
RockdaleStanton,328,0,139,1,3,31,1,202,0,0,0,23,0,0,0,192,0,272,1017,1012,724,468,2029
RockdaleThe Lakes,255,1,77,1,5,16,0,54,0,0,1,11,1,0,0,68,0,112,670,326,268,334,996
SchleyPrecinct One,147,3,25,1,7,74,1,223,0,1,3,23,0,0,0,110,0,331,401,1472,773,176,1873
ScrevenBay Branch,30,1,14,0,2,19,0,45,0,1,0,14,0,0,0,42,0,115,75,470,238,45,545
ScrevenGreenhill Church,41,0,12,2,1,15,0,45,0,0,0,12,0,0,0,23,0,112,121,423,208,55,544
ScrevenHiltonia,84,1,18,0,0,15,0,35,0,1,0,2,0,0,0,25,1,82,265,295,161,103,560
ScrevenHunters,29,1,9,0,1,13,0,21,0,0,0,9,0,0,0,11,0,44,98,194,99,39,292
ScrevenJackson Fire Station,16,0,8,0,0,19,0,11,0,0,0,5,0,0,0,15,0,47,53,168,97,24,221
ScrevenJenk Hill Fire Sta,129,2,22,1,2,18,0,48,0,1,0,4,0,0,0,31,0,61,366,324,165,154,690
ScrevenNewington,84,1,15,0,1,5,0,56,0,0,0,3,0,0,0,28,0,115,233,384,208,100,617
ScrevenRocky Ford,44,0,8,0,1,10,0,37,0,0,0,9,0,0,0,40,0,45,95,233,142,52,328
ScrevenScreven Rec Dept,51,0,13,1,1,1,0,4,0,0,0,0,0,0,0,13,0,19,134,111,38,65,245
ScrevenSr Citizens Center,123,2,20,0,2,10,0,24,0,0,0,4,0,0,0,35,0,54,434,247,129,145,681
ScrevenSylvania,97,2,27,0,7,17,2,50,0,0,1,8,0,0,0,60,0,96,318,413,241,126,731
SeminolePrecinct 1,98,1,11,0,6,34,0,82,0,0,0,12,0,0,0,78,1,158,229,573,371,110,802
SeminolePrecinct 2,92,2,14,0,1,10,0,48,0,0,1,7,0,1,0,50,1,164,232,490,283,108,722
SeminolePrecinct 3,198,2,16,1,0,2,0,6,0,0,0,1,0,0,0,11,0,21,501,92,41,217,593
SeminolePrecinct 4,64,0,20,0,2,12,1,68,1,0,1,8,0,2,0,54,0,203,144,565,352,84,709
SeminolePrecinct 5,23,0,20,0,2,21,0,60,0,0,1,8,1,1,0,55,0,212,83,625,361,43,708
SpaldingAMBUCS,130,0,34,1,2,23,0,122,1,1,0,13,0,0,0,50,0,181,347,672,393,165,1019
SpaldingBLALOCK,6,0,16,0,3,11,0,68,0,0,1,4,0,0,0,32,0,100,44,368,219,22,412
SpaldingBOY SCOUTS HDQTRS,74,0,37,0,4,63,0,155,1,0,1,24,0,1,0,113,1,235,267,867,598,111,1134
SpaldingCABIN,55,0,29,2,2,47,0,161,0,0,3,7,0,1,0,61,0,266,151,927,548,86,1078
SpaldingCARVER,164,0,27,0,1,48,0,116,0,0,2,7,0,1,0,86,1,191,380,796,453,191,1176
SpaldingCITY PARK,265,0,32,0,1,10,0,24,0,0,0,2,0,0,0,13,0,66,839,221,116,297,1060
SpaldingCOMMUNITY,300,1,27,0,0,5,0,19,1,0,1,0,0,0,0,12,0,22,759,123,60,328,882
SpaldingCOUNTY LINE,46,4,34,1,4,46,0,225,2,0,0,16,0,2,0,140,0,384,171,1261,819,85,1432
SpaldingFAIRMONT,284,1,24,0,1,6,0,9,0,0,0,3,0,0,0,7,0,16,855,72,42,309,927
SpaldingFIRST ASSEMBLY,142,1,57,0,3,62,1,208,1,0,2,21,0,2,0,133,0,337,405,1248,770,200,1653
SpaldingFIRST METHODIST,57,2,46,0,8,60,0,142,1,0,1,37,0,3,0,167,1,211,227,883,631,105,1110
SpaldingFIRST PRESBYTERIA,148,0,48,0,2,58,1,140,0,1,1,35,0,2,0,151,0,245,425,998,636,196,1423
SpaldingGARY REID,309,1,44,1,1,21,1,92,0,1,0,5,0,1,0,58,1,155,837,611,336,355,1448
SpaldingLIBERTY,55,1,36,1,2,41,0,106,0,0,0,11,0,1,0,65,2,210,177,766,438,93,943
SpaldingROBERTS,74,1,38,1,3,59,2,157,0,0,2,13,0,1,0,91,0,334,219,1085,662,114,1304
SpaldingSECOND BAPTISH CH,245,3,23,1,0,4,0,13,0,0,0,0,0,0,0,9,0,20,741,101,46,272,842
SpaldingSUNNYSIDE METHODI,82,0,36,1,3,32,0,140,0,0,1,20,0,0,0,42,0,210,235,722,448,119,957
SpaldingTHIRD WARD,30,0,39,0,5,38,0,94,0,0,2,33,0,2,0,132,0,184,180,634,490,69,814
StephensSenior Center,460,10,284,4,75,373,8,885,4,3,9,157,0,6,0,921,1,1730,1837,7686,4172,758,9523
StewartLouvale,53,0,2,0,0,1,0,11,0,0,0,0,0,0,0,4,0,17,124,79,33,55,203
StewartLumpkin,185,0,19,0,1,9,0,38,0,0,1,4,0,0,0,17,0,71,470,304,141,204,774
StewartOmaha,38,1,6,1,0,3,0,0,0,0,0,0,0,0,0,2,0,23,79,75,28,46,154
StewartRichland,184,0,19,3,1,9,1,36,0,0,1,10,1,4,0,14,0,102,549,347,179,206,896
SumterAG Center,193,1,33,0,4,43,0,86,0,0,1,17,0,1,0,60,0,198,497,784,410,227,1281
SumterAirport,208,0,28,0,0,27,0,112,0,0,1,19,0,0,0,97,0,146,501,674,402,236,1175
SumterChambliss,89,0,13,0,2,18,0,55,0,0,0,9,0,0,0,46,0,128,218,438,258,102,656
SumterConcord,15,0,7,0,1,11,0,46,0,0,0,0,0,0,0,15,0,61,35,226,134,22,261
SumterGSW Conf Center,196,1,127,1,5,60,0,106,1,0,1,36,1,1,0,142,0,227,774,1051,580,325,1825
SumterLeslie,178,0,18,1,1,13,1,95,1,0,2,10,0,1,0,59,1,222,394,680,406,197,1074
SumterPlains,137,3,32,2,1,20,0,39,0,0,1,2,0,0,0,30,0,122,339,349,215,174,688
SumterRec Dept,439,2,59,1,0,8,0,45,1,2,0,7,0,0,0,33,0,62,1276,254,158,501,1530
SumterRees Park,410,1,64,1,1,13,2,45,0,0,2,10,0,0,0,37,0,98,1216,376,208,476,1592
SumterThomson,67,1,16,0,2,6,0,32,0,0,1,3,0,1,0,15,0,55,199,226,115,84,425
TalbotBOX SPRINGS,48,0,8,0,0,4,0,33,0,0,0,3,0,4,0,4,0,51,121,166,99,56,287
TalbotFLINT HILL,236,0,25,0,1,17,0,41,0,0,0,8,0,0,0,24,0,72,464,275,163,261,739
TalbotGENEVA,79,0,21,1,0,11,0,20,0,0,0,1,0,0,0,8,0,33,215,129,73,101,344
TalbotJUNCTION CITY,91,0,9,0,0,1,0,12,0,0,0,0,0,0,0,5,0,35,207,106,53,100,313
TalbotONEAL,101,0,13,1,0,7,0,25,0,0,0,6,0,0,0,10,0,43,230,171,91,115,401
TalbotTALBOTTON,173,2,22,3,0,3,0,6,0,0,1,4,0,0,0,5,0,39,488,106,58,200,594
TalbotVALLEY,124,0,22,4,1,11,0,25,0,0,0,2,0,0,0,17,0,95,277,243,151,150,520
TaliaferroCrawfordville,195,1,23,1,2,6,0,28,0,0,0,7,0,0,0,21,0,79,431,269,143,220,700
TaliaferroSharon,41,0,12,0,3,2,0,20,0,0,0,3,0,0,0,3,0,23,114,80,54,53,194
TattnallCobbtown,18,0,8,0,2,14,0,43,0,0,0,3,0,0,0,31,0,96,78,343,189,26,421
TattnallCollins,73,0,14,1,3,21,0,92,0,0,1,7,0,0,0,64,0,132,192,656,320,88,848
TattnallDistrict II,176,0,35,1,6,32,1,114,0,0,3,14,0,1,0,89,0,188,453,878,448,212,1331
TattnallDistrict IV,121,5,38,0,2,30,1,154,0,0,1,21,0,0,0,98,1,232,459,1027,540,164,1486
TattnallDistrict V,15,0,12,1,3,16,0,87,0,0,0,10,0,0,0,38,0,135,84,558,289,28,642
TattnallEast Glennville,71,1,26,1,4,46,0,167,0,0,1,25,0,0,0,118,0,226,235,1203,587,99,1438
TattnallManassas,10,0,6,0,1,2,0,25,0,1,1,3,0,0,0,4,0,29,43,124,66,16,167
TattnallShiloh,34,0,15,0,2,5,0,44,0,0,0,1,0,0,0,16,0,51,137,307,119,49,444
Taylor#1 BUTLER FIRE DEPT.,197,2,11,1,0,3,0,7,0,0,0,1,0,0,0,5,0,30,549,99,46,211,648
Taylor#5 COURTHOUSE,71,1,23,0,4,74,0,105,1,0,1,21,0,0,0,75,0,312,204,1186,593,95,1390
Taylor#6 REYNOLDS,209,1,29,0,4,46,2,92,1,2,0,7,0,0,0,61,1,209,543,779,425,239,1322
TelfairHelena,56,0,12,0,1,23,0,23,0,0,2,5,0,0,0,22,0,109,195,401,185,68,596
TelfairJacksonville,50,1,13,0,2,10,0,51,0,0,1,6,0,0,0,21,0,58,116,307,149,64,423
TelfairMcRae,206,2,31,3,2,58,0,55,1,0,3,24,0,0,0,80,0,184,612,762,407,242,1374
TelfairMilan,19,0,18,1,1,20,1,51,0,0,2,15,0,0,0,17,0,121,62,474,228,38,536
TelfairScotland,17,0,1,0,0,2,0,15,0,0,1,0,0,0,0,14,0,40,45,158,72,18,203
TerrellBronwood,112,0,13,1,1,9,1,33,0,0,1,4,1,0,0,19,0,97,258,290,166,126,548
TerrellDawson,464,2,49,1,2,23,1,63,0,1,4,7,0,2,0,40,0,137,1395,427,280,516,1822
TerrellGraves,47,0,7,0,2,10,0,32,0,0,1,2,0,2,0,19,0,94,129,258,162,54,387
TerrellHerod-Dover,24,0,5,0,1,3,1,22,0,0,0,0,0,0,0,5,0,37,83,106,69,29,189
TerrellParrott,48,0,11,0,1,6,0,21,0,0,0,1,0,0,0,15,0,70,116,183,114,59,299
TerrellSasser,109,0,21,0,1,20,0,78,0,0,1,16,0,0,0,40,0,214,286,610,370,130,896
ThomasBarwick,24,0,4,0,1,15,0,54,0,0,0,7,0,0,0,15,0,79,98,330,171,28,428
ThomasBoston,142,1,29,1,2,31,0,55,0,0,1,6,0,1,0,50,0,146,495,539,292,173,1034
ThomasCentral,183,0,53,0,14,110,0,184,0,0,3,31,0,1,0,150,0,252,654,1366,745,236,2020
ThomasCoolidge,45,0,15,1,2,15,1,61,0,0,0,0,0,0,0,41,0,125,136,403,245,61,539
ThomasDouglass,293,0,52,0,1,9,1,17,0,0,0,4,0,0,0,24,0,41,1004,208,97,345,1212
ThomasEllabelle,38,1,25,0,1,24,1,90,0,0,1,13,0,0,0,43,1,185,126,629,359,64,755
ThomasFire Station 2,78,0,16,0,3,39,2,113,0,0,1,30,0,0,0,125,0,162,237,742,475,94,979
ThomasGatlin Creek,61,0,34,1,4,71,0,149,2,0,1,19,0,2,0,78,0,285,259,1051,611,96,1310
ThomasHarper,277,0,38,1,2,16,0,39,1,0,1,14,0,0,0,46,0,40,918,282,159,316,1200
ThomasJerger,118,3,30,2,14,40,0,98,1,0,2,66,1,0,0,193,2,153,459,799,570,153,1258
ThomasMeigs,67,0,7,1,3,15,1,39,0,0,0,1,0,0,0,23,0,76,246,267,158,75,513
ThomasMerrillville,40,0,12,0,1,25,0,35,0,0,1,6,0,0,0,26,1,85,140,317,180,52,457
ThomasMetcalfe,12,0,4,0,0,13,0,19,0,0,1,2,0,0,0,12,0,39,61,151,86,16,212
ThomasNew Covenant,84,0,29,1,5,57,0,150,0,0,0,25,0,2,0,81,0,262,294,979,582,114,1273
ThomasOchlocknee,39,0,13,0,2,28,0,72,0,0,2,7,0,0,0,38,0,156,120,591,305,52,711
ThomasPatten,12,1,0,0,1,16,0,45,0,0,0,3,0,0,0,27,0,48,44,226,140,13,270
ThomasPavo,26,1,7,0,1,21,0,52,0,0,0,5,0,0,0,34,0,102,83,348,215,34,431
ThomasRemington ESC,102,2,57,0,5,56,0,101,0,0,2,34,1,1,0,104,0,175,467,869,479,161,1336
ThomasResource Center,289,1,45,1,0,5,0,3,1,0,0,1,1,0,0,14,0,12,770,69,37,336,839
ThomasScott,124,1,81,0,10,63,0,181,3,0,4,42,0,3,0,183,0,228,531,1062,717,206,1593
TiftBrighton,55,0,22,2,9,60,3,195,1,0,4,40,0,0,0,106,0,373,210,1306,791,79,1516
TiftBrookfield,28,0,12,0,4,20,0,111,0,0,0,6,0,0,0,51,1,243,104,784,436,40,888
TiftChula,36,1,8,0,6,42,0,127,0,0,2,18,0,1,0,106,0,231,129,814,533,45,943
TiftDocia,18,0,8,0,0,24,0,90,0,0,2,17,0,0,0,78,0,189,76,658,400,26,734
TiftEldorado,15,0,13,0,3,22,0,87,0,0,2,11,0,1,0,63,0,172,79,645,361,28,724
TiftMott-Littman Gym,337,4,32,1,1,13,0,16,0,0,1,1,0,0,0,10,0,63,1116,223,105,374,1339
TiftOmega,20,0,9,0,2,20,0,49,0,0,2,2,0,0,0,23,0,90,89,329,188,29,418
TiftTifton Lodge,127,1,60,2,5,62,1,189,0,0,1,36,1,0,0,132,0,367,537,1346,794,190,1883
TiftTifton Northeast,130,2,66,2,5,51,0,155,1,0,0,49,0,0,0,128,2,329,601,1155,720,200,1756
TiftTifton Northwest,122,2,84,2,7,88,2,193,0,0,4,31,0,1,0,155,1,381,479,1457,863,210,1936
TiftTifton South,222,0,24,1,2,16,0,24,0,0,1,8,0,1,0,28,0,91,765,313,171,247,1078
TiftTy Ty,48,1,7,1,3,19,0,52,0,0,1,7,0,0,0,44,1,177,162,554,304,57,716
Toombs15361 Lyons,98,1,42,3,5,75,3,197,0,1,3,22,1,1,0,142,0,316,488,1453,766,144,1941
Toombs39 New Branch,30,0,9,0,2,35,0,107,0,0,2,15,0,1,0,57,1,184,92,721,404,39,813
Toombs43 Cedar Crossing,12,0,13,0,7,23,0,81,0,0,4,6,0,0,0,59,0,191,71,718,371,25,789
Toombs513 V.P.D.,231,1,69,1,9,130,2,325,0,0,4,54,0,2,0,331,0,503,975,2394,1360,302,3369
Toombs514 S.T.I.A.L.C,193,3,33,1,8,83,0,152,0,0,3,22,1,0,0,139,0,321,712,1329,729,230,2041
TownsHiawassee,118,3,69,2,2,54,2,188,1,0,1,73,0,3,0,220,0,498,394,1775,1042,192,2169
TownsMacedonia,88,2,70,2,4,59,1,235,2,1,3,58,0,1,0,202,0,435,346,1881,1001,162,2227
TownsTate City,1,0,0,0,1,1,0,2,0,0,0,3,0,0,0,4,0,8,4,21,19,1,25
TownsYoung Harris,110,2,131,1,3,83,0,167,1,0,0,35,0,5,0,185,0,428,466,1706,907,244,2172
TreutlenAnnex,41,2,14,3,2,36,0,124,0,0,2,4,0,0,0,43,0,273,146,1198,484,60,1344
TreutlenSoperton,261,1,44,1,4,31,1,62,0,1,1,5,0,0,0,55,1,166,716,611,327,307,1327
TroupADMINISTRATION BLDG,457,2,91,1,8,40,1,54,0,0,5,16,1,0,0,77,0,154,1347,572,356,551,1919
TroupEAST VERNON,129,4,66,2,5,80,4,203,3,0,0,40,0,3,0,176,0,497,399,1660,1011,201,2059
TroupGARDNER NEWMAN,153,0,37,1,0,31,0,102,0,0,3,10,0,0,0,78,0,183,451,756,407,191,1207
TroupGRAY HILL,133,2,30,2,2,34,0,98,0,0,6,11,0,2,0,46,1,286,304,849,486,167,1153
TroupGRIGGS CENTER,476,3,53,3,2,3,0,8,0,1,0,0,0,1,0,7,0,13,1146,64,35,535,1210
TroupHAMMETT RD,466,2,93,2,6,62,1,123,2,1,2,14,0,1,0,96,0,253,1270,974,561,563,2244
TroupHIGHLAND,171,0,36,0,2,17,0,53,0,0,1,2,0,0,0,36,0,131,463,461,242,207,924
TroupHOGANSVILLE,211,3,60,2,5,48,3,132,1,0,5,13,0,2,0,79,0,297,627,1092,585,276,1719
TroupHOLLIS HAND,129,2,71,1,10,96,2,269,0,0,0,121,0,1,0,408,1,433,585,1801,1341,203,2386
TroupLONG CANE,178,0,53,2,6,104,4,247,0,0,3,29,0,1,0,164,0,421,503,1600,979,233,2103
TroupMCLENDON,156,1,67,2,5,101,0,275,1,1,1,43,0,1,0,155,2,454,469,1799,1039,226,2268
TroupMOUNTVILLE,130,1,39,0,2,51,0,118,0,0,1,11,0,1,0,76,1,226,391,771,487,170,1162
TroupNORTHSIDE,182,2,55,5,6,59,3,194,0,0,4,48,0,1,0,197,1,205,631,997,718,244,1628
TroupROSEMONT,117,1,59,2,11,86,2,312,0,0,2,34,0,0,0,159,0,509,348,1958,1115,179,2306
TroupWEST POINT,294,0,49,0,0,24,0,54,2,1,2,3,0,0,0,33,0,99,779,396,218,343,1175
TurnerAshburn,291,3,65,0,2,32,1,104,0,0,1,14,0,2,0,60,0,283,1081,920,499,359,2001
TurnerRebecca,12,0,2,1,0,8,0,30,0,0,1,0,0,0,0,13,0,88,39,259,140,15,298
TurnerSycamore,27,1,14,2,3,42,1,113,0,0,0,17,0,3,0,47,0,282,126,916,508,44,1042
TwiggsDRY BRANCH,74,0,13,0,0,14,0,85,0,0,0,9,0,1,0,29,0,174,200,660,312,87,860
TwiggsGOLDEN ISLES,285,2,30,2,1,10,0,51,1,1,1,8,0,0,0,23,0,124,631,434,220,319,1065
TwiggsHIGGSVILLE,44,1,13,0,1,4,0,38,0,0,0,7,0,0,0,28,0,116,138,342,194,58,480
TwiggsJEFFERSONVILLE/WARE,289,2,38,3,1,13,1,50,0,0,1,8,0,1,0,22,0,119,698,354,216,332,1052
TwiggsSHADY GROVE/TARVERS,127,1,24,0,0,9,0,42,0,0,0,3,0,0,0,22,0,61,304,245,137,152,549
UnionBlairsville,70,3,55,0,3,56,0,151,0,1,1,42,0,0,0,106,1,306,252,1264,667,128,1516
UnionChoestoe,42,1,20,0,1,32,0,121,1,0,1,24,0,1,0,76,0,200,122,713,457,63,835
UnionCoosa,55,4,47,1,8,50,0,157,0,0,4,28,0,3,0,133,0,327,210,1239,710,107,1449
UnionDooley,58,0,29,1,2,33,0,114,0,0,0,24,0,1,0,69,0,222,187,753,465,88,940
UnionGumlog,36,1,40,2,6,50,1,160,1,0,2,22,0,1,0,121,1,273,179,1085,638,79,1264
UnionIvy Log,57,3,41,2,6,39,2,142,2,0,2,29,0,1,0,90,0,283,189,997,596,103,1186
UnionJones Creek,63,2,53,0,4,39,0,167,0,0,1,23,0,3,0,120,0,277,191,1020,634,118,1211
UnionOwltown,66,1,45,0,2,29,2,114,1,0,0,21,0,2,0,105,0,232,190,825,508,112,1015
UnionPat Colwell,73,1,43,2,4,33,1,137,1,0,0,29,1,0,0,125,0,300,224,1020,631,119,1244
UnionSuches,9,0,20,1,0,20,0,53,1,0,2,11,0,0,0,32,0,100,86,316,219,30,402
UnionTrackrock,45,1,25,1,2,33,0,98,0,0,1,17,0,0,0,60,0,172,133,620,383,72,753
UpsonREDBONE,332,1,101,4,10,225,2,411,0,1,6,42,0,4,0,296,1,1009,1035,3956,2007,438,4991
UpsonSALEM,139,0,12,0,0,6,0,5,0,0,0,1,0,0,0,6,0,10,240,32,28,151,272
UpsonTOWN,659,3,146,3,12,156,3,301,1,0,3,63,0,2,0,290,0,668,1977,2653,1499,811,4630
UpsonYATESVILLE,106,2,21,0,4,40,0,83,0,0,1,3,0,0,0,33,1,228,223,651,393,129,874
WalkerARMUCHEE VALLEY,38,1,21,0,1,38,0,91,0,0,1,6,0,1,0,58,0,218,124,667,414,60,791
WalkerCENTER POST,37,0,37,0,7,40,1,92,1,0,1,20,0,1,0,99,1,248,124,1083,511,74,1207
WalkerCHATTANOOGA VALLEY,163,1,148,0,6,147,2,345,1,0,3,64,0,1,0,352,1,578,721,2829,1500,312,3550
WalkerCHICKAMAUGA,143,2,132,4,5,187,2,341,0,1,4,62,1,6,0,381,1,770,578,3346,1761,281,3924
WalkerFAIRVIEW,62,1,56,1,2,43,1,135,0,0,1,15,1,1,0,92,0,237,307,1164,528,120,1471
WalkerFAIRYLAND,50,0,44,0,1,28,1,61,0,0,0,67,0,1,0,202,0,87,246,540,448,94,786
WalkerKENSINGTON,53,0,28,3,1,35,1,66,0,0,1,21,0,1,0,55,1,155,161,684,337,84,845
WalkerLAFAYETTE,162,3,137,5,13,131,4,276,0,1,4,48,0,5,0,263,2,610,631,2614,1357,307,3245
WalkerMOUNTAIN,32,0,29,1,2,34,1,65,0,0,0,19,0,0,0,64,0,131,132,566,316,62,698
WalkerROCK SPRING,122,1,107,2,13,194,2,378,0,1,4,51,0,2,0,377,1,660,522,3137,1683,232,3659
WalkerROSSVILLE,147,2,130,1,3,94,2,255,0,0,6,41,0,1,0,214,0,518,669,2320,1134,280,2989
WaltonBay Creek,69,1,47,1,1,71,1,364,0,0,1,20,0,2,0,191,0,413,262,1817,1064,118,2079
WaltonBetween,145,1,79,0,7,73,1,488,0,0,3,46,0,2,0,318,1,563,527,2429,1502,225,2956
