precinct,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_grn_CHERNEY,pri_grn_CURRY,pri_grn_KREML,pri_grn_MESPLAY,pri_grn_STEIN,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GILMORE,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PATAKI,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_dem_CLINTON,gen_dem_KAINE,gen_grn_STEIN,gen_ind_BLUMBERG,gen_ind_FEEGBEH,gen_ind_KASICH,gen_ind_KOTLIKOFF,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_ind_ROMNEY,gen_ind_RYAN,gen_ind_SANDERS,gen_ind_SCHOENKE,gen_lib_JOHNSON,gen_lib_JOHNSTON,gen_rep_TRUMP,dem_primary_total,general_total
LITTLETON2,336,1,1,410,0,0,0,1,3,1,9,4,47,1,0,0,102,1,4,97,0,238,1145,0,27,0,0,0,0,0,0,0,0,0,0,124,0,651,748,1947
LITTLETON3,322,0,1,356,0,0,0,0,0,10,15,1,35,1,0,0,135,0,1,94,0,181,1054,0,19,0,0,0,0,0,0,0,0,0,0,133,0,534,679,1740
LONGMEADOWA,354,0,0,270,0,0,0,0,0,1,8,0,35,1,0,0,152,1,1,102,0,142,1125,0,25,0,0,0,0,3,0,0,0,0,0,77,0,624,624,1854
LONGMEADOWB,357,0,4,248,0,0,0,0,0,4,7,0,33,1,1,1,118,0,0,78,0,166,1028,0,26,0,0,0,0,4,0,0,0,0,0,92,0,616,609,1766
LONGMEADOWC,295,3,0,292,0,0,0,0,0,1,17,0,63,0,0,0,115,0,0,110,0,218,1055,0,43,0,0,0,0,3,0,0,0,0,0,101,0,782,590,1984
LONGMEADOWD,296,0,3,232,0,0,0,0,0,1,7,1,45,1,1,2,140,0,0,96,0,193,1013,0,18,0,0,0,0,3,0,0,0,0,0,63,0,806,531,1903
LONGMEADOWE,380,0,3,227,0,0,0,0,0,4,7,0,36,0,0,1,113,0,0,92,0,141,1090,0,16,0,0,0,0,4,0,0,0,0,0,79,0,629,610,1818
LOWELL1,2356,3,34,2110,0,0,0,0,1,39,51,4,154,3,4,2,182,1,10,232,2,1104,7465,0,202,0,0,0,0,0,0,0,0,0,0,426,0,3177,4503,11270
LOWELL2,2582,12,34,2189,0,1,1,0,1,26,41,5,166,3,5,6,239,1,10,292,0,1168,8052,0,161,0,0,0,0,0,0,0,0,0,0,461,0,3691,4817,12365
LOWELL3,2516,6,30,2575,1,0,0,2,4,37,53,6,176,3,6,4,265,7,16,274,2,1220,8038,0,189,0,0,0,0,0,0,0,0,0,0,550,0,3716,5127,12493
LUDLOW1,263,1,3,276,0,0,0,0,0,2,17,1,36,0,0,0,46,0,0,48,0,214,814,0,33,0,0,0,0,0,0,0,0,0,0,77,0,838,543,1762
LUDLOW2,165,0,2,218,0,0,0,0,0,0,6,0,27,0,0,0,23,0,0,38,1,139,653,0,25,0,0,0,0,0,0,0,0,0,0,59,0,581,385,1318
LUDLOW3,249,1,5,271,0,0,0,0,0,1,8,0,63,0,0,0,72,1,1,84,0,268,713,0,19,0,0,0,0,0,0,0,0,0,0,88,0,1116,526,1936
LUDLOW4,308,2,2,267,0,0,0,0,0,1,14,0,42,2,0,0,53,0,0,33,0,170,828,0,18,0,0,0,0,0,0,0,0,0,0,61,0,800,579,1707
LUDLOW5,174,1,3,213,0,0,0,0,0,3,5,0,48,1,1,0,49,0,0,49,0,182,569,0,20,0,0,0,0,0,0,0,0,0,0,48,0,688,391,1325
LUDLOW6,283,3,3,308,0,0,0,0,0,2,16,0,51,0,1,1,71,0,3,89,1,245,906,0,29,0,0,0,0,0,0,0,0,0,0,77,0,1074,597,2086
LUNENBURGA,197,3,0,271,0,0,0,0,1,6,19,2,42,1,1,1,54,0,1,97,0,218,754,0,19,0,0,0,0,0,0,0,0,0,0,106,0,727,471,1606
LUNENBURGB,200,1,2,285,0,0,0,0,0,5,16,0,38,2,0,0,52,0,1,61,0,194,726,0,22,0,0,0,0,0,0,0,0,0,0,87,0,600,488,1435
LUNENBURGC,175,0,0,262,0,0,0,0,3,6,24,1,52,0,1,0,61,0,2,46,0,236,753,0,16,0,0,0,0,6,0,0,0,0,0,106,0,799,437,1680
LUNENBURGD,180,1,0,268,0,0,0,0,0,3,15,0,45,1,0,0,69,0,0,70,0,209,709,0,22,0,0,0,0,3,0,0,0,0,0,87,0,676,449,1497
LYNN1,1748,6,22,1709,0,0,0,0,1,8,38,3,131,2,2,3,147,0,4,180,0,913,5907,0,122,0,0,0,0,0,0,0,0,0,0,269,0,3226,3485,9524
LYNN2,1395,2,8,1346,0,0,0,0,1,10,16,1,89,0,1,2,91,2,3,103,1,585,5141,0,107,0,0,0,0,0,0,0,0,0,0,234,0,2068,2751,7550
LYNN3,1322,3,14,1157,0,0,0,0,0,8,15,1,78,1,1,0,51,0,2,91,0,456,5224,0,86,0,0,0,0,0,0,0,0,0,0,194,0,1847,2496,7351
LYNN4,1604,0,12,1372,0,0,0,0,0,15,18,2,86,1,2,0,106,0,2,105,1,539,5892,0,115,0,0,0,0,0,0,0,0,0,0,228,0,2170,2988,8405
LYNNFIELD1,254,1,1,246,0,1,0,0,2,1,10,3,58,0,1,0,115,0,0,89,0,319,829,0,19,0,0,0,0,3,0,0,0,0,0,82,0,915,502,1848
LYNNFIELD2,252,0,2,235,0,0,0,0,0,5,14,2,54,1,0,0,82,1,0,99,1,310,888,0,21,0,0,0,0,0,0,0,0,0,0,64,0,932,489,1905
LYNNFIELD3,249,2,1,171,0,0,0,0,0,3,6,1,35,0,1,0,77,0,1,90,0,336,721,0,18,0,0,0,0,0,0,0,0,0,0,61,0,903,423,1703
LYNNFIELD4,238,1,2,212,0,0,0,0,0,9,4,3,45,1,0,0,135,0,1,113,1,419,800,0,14,0,0,0,0,5,0,0,0,0,0,90,0,1079,453,1988
MALDEN1,2143,8,18,2154,0,1,0,0,2,11,23,5,116,1,2,1,145,1,3,188,1,754,7811,0,159,0,0,0,0,0,0,0,0,0,0,291,0,2508,4323,10769
MALDEN2,2409,9,23,2218,0,0,0,0,2,17,52,5,156,3,5,3,206,1,4,230,1,934,8034,0,176,0,0,0,0,0,0,0,0,0,0,350,0,3030,4659,11590
MANCHESTER-BY-THE-SEA1,641,1,2,605,0,0,0,0,0,13,17,2,68,2,2,0,283,0,1,202,0,305,2249,0,34,0,0,0,0,6,0,0,0,0,0,227,0,954,1249,3470
MANSFIELD1,279,1,1,295,0,0,0,0,0,2,14,0,59,1,1,0,110,0,2,117,0,283,1142,0,22,0,0,0,0,6,0,0,0,0,0,112,0,952,576,2234
MANSFIELD2,292,1,1,323,0,0,0,0,0,7,11,3,46,1,1,1,121,0,2,101,0,241,1142,0,23,0,0,0,0,6,0,0,0,0,0,124,0,903,617,2198
MANSFIELD3,314,1,3,362,0,0,0,0,0,6,9,1,51,1,1,0,157,0,1,122,1,241,1239,0,21,0,0,0,0,0,0,0,0,0,0,116,0,961,680,2337
MANSFIELD4,292,1,1,318,0,0,0,0,1,6,7,0,58,2,0,0,116,0,0,124,0,217,1168,0,19,0,0,0,0,0,0,0,0,0,0,110,0,848,612,2145
MANSFIELD5,253,0,5,331,0,0,0,0,0,5,12,0,34,0,0,1,65,1,1,54,0,171,1056,0,31,0,0,0,0,0,0,0,0,0,0,112,0,702,589,1901
MANSFIELD6,258,0,2,349,0,0,0,0,0,7,14,2,21,0,0,1,78,0,4,72,0,186,1132,0,26,0,0,0,0,0,0,0,0,0,0,123,0,707,609,1988
MARBLEHEAD1,455,0,3,377,0,0,0,0,0,6,6,3,28,1,0,1,178,1,1,141,2,208,1420,0,17,0,0,0,0,4,0,0,0,0,0,105,0,614,835,2160
MARBLEHEAD2,463,1,2,414,0,0,0,0,0,6,4,3,28,0,0,0,134,0,3,104,0,245,1440,0,24,0,0,0,0,0,0,0,0,0,0,125,0,629,880,2218
MARBLEHEAD3,404,0,0,352,0,0,0,0,0,2,9,2,38,4,0,0,105,1,3,81,0,209,1235,0,21,0,0,0,0,6,0,0,0,0,0,97,0,623,756,1982
MARBLEHEAD4,449,0,3,320,0,0,0,0,1,2,10,0,36,0,0,2,163,1,0,128,0,178,1376,0,16,0,0,0,0,8,0,0,0,0,0,120,0,674,772,2194
MARBLEHEAD5,449,0,1,318,0,1,0,0,0,2,10,0,28,3,0,0,113,0,0,97,0,193,1322,0,17,0,0,0,0,4,0,0,0,0,0,92,0,608,768,2043
MARBLEHEAD6,485,0,3,381,0,0,0,0,0,9,8,3,37,1,0,0,137,0,1,146,0,198,1318,0,22,0,0,0,0,4,0,0,0,0,0,126,0,611,869,2081
MARION1,532,0,2,510,0,0,0,0,0,13,16,7,80,4,2,2,185,0,2,149,0,361,1861,0,49,0,0,0,0,0,0,0,0,0,0,151,0,1159,1044,3220
MARLBOROUGH1,1251,3,18,1299,0,0,0,1,3,26,35,2,142,3,2,3,200,2,12,236,1,721,4581,0,101,0,0,0,3,12,0,0,0,0,0,376,0,2418,2571,7491
MARLBOROUGH2,1777,3,10,1766,0,1,0,0,1,23,53,8,224,6,3,3,451,3,6,423,0,1064,5996,0,124,0,0,0,0,20,0,0,0,0,0,542,0,3541,3556,10223
MARSHFIELD1,304,3,1,418,0,1,0,0,0,4,7,2,48,1,0,0,64,0,1,60,1,316,1083,0,33,0,0,0,0,0,0,0,0,0,0,89,0,1070,726,2275
MARSHFIELD2,292,0,3,330,0,0,0,0,0,7,16,0,55,1,0,0,101,0,0,91,0,332,1034,0,25,0,0,0,0,0,0,0,0,0,0,107,0,1083,625,2249
MARSHFIELD3,318,1,4,364,0,0,0,0,0,2,9,2,44,1,0,1,72,0,2,64,0,272,1036,0,32,0,0,0,0,0,0,0,0,0,0,94,0,957,687,2119
MARSHFIELD4,284,2,3,304,0,1,0,0,1,6,13,2,51,1,1,3,95,0,2,97,0,281,1041,0,18,0,0,0,0,0,0,0,0,0,0,75,0,936,593,2070
MARSHFIELD5,258,1,3,303,0,0,0,0,0,4,9,2,52,0,0,0,96,0,0,92,0,300,921,0,29,0,0,0,0,0,0,0,0,0,0,96,0,933,565,1979
MARSHFIELD6,333,0,1,345,0,0,0,0,1,1,16,0,72,0,0,0,147,1,3,106,0,350,1118,0,27,0,0,0,0,0,0,0,0,0,0,123,0,1145,679,2413
MARSHFIELD7,308,0,4,321,0,1,0,0,0,5,5,2,67,0,0,0,150,1,3,132,0,356,1110,0,17,0,0,0,0,0,0,0,0,0,0,113,0,1091,633,2331
MASHPEE1,326,1,3,269,0,0,0,0,1,7,13,5,36,0,0,1,89,0,0,90,0,237,1128,0,26,0,0,0,0,0,0,0,0,0,0,73,0,824,599,2051
MASHPEE2,245,1,1,222,0,0,0,0,0,7,10,1,31,2,0,1,57,0,0,66,0,239,804,0,23,0,0,0,0,0,0,0,0,0,0,61,0,720,469,1608
MASHPEE3,192,0,2,231,0,0,0,0,0,5,11,1,42,1,1,0,44,0,0,51,0,212,710,0,27,0,0,0,0,0,0,0,0,0,0,65,0,640,425,1442
MASHPEE4,235,1,1,231,0,0,0,0,0,5,25,1,27,1,1,0,50,1,0,60,0,206,890,0,19,0,0,0,0,0,0,0,0,0,0,70,0,674,468,1653
MASHPEE5,257,2,2,232,0,0,0,0,0,5,12,0,44,1,0,1,102,0,0,103,0,332,916,0,24,0,0,0,0,0,0,0,0,0,0,78,0,981,493,1999
MATTAPOISETT1,628,1,3,709,0,0,0,0,2,9,37,5,94,1,1,1,248,1,6,188,0,512,2125,0,52,0,0,0,0,7,0,0,0,0,0,163,0,1820,1341,4167
MAYNARD1,301,0,0,364,0,0,0,0,0,3,4,2,32,0,0,1,49,0,1,53,0,142,982,0,26,0,0,0,0,0,0,0,0,0,0,74,0,446,665,1528
MAYNARD2,268,2,0,413,0,1,0,0,2,3,6,0,30,2,0,1,50,0,1,56,0,89,981,0,20,0,0,0,0,0,0,0,0,0,0,65,0,354,683,1420
MAYNARD3,296,1,1,360,0,0,0,0,1,1,8,0,37,4,0,0,67,1,0,41,0,151,981,0,16,0,0,0,0,0,0,0,0,0,0,94,0,434,658,1525
MAYNARD4,295,2,2,341,0,0,0,0,2,4,7,1,37,0,1,1,45,0,3,49,0,125,916,0,15,0,0,0,0,0,0,0,0,0,0,70,0,437,640,1438
MEDFIELD1,339,1,6,309,0,0,0,0,0,2,7,2,37,1,0,1,148,0,0,129,0,165,1130,0,22,0,0,0,0,6,0,0,0,0,0,88,0,603,655,1849
MEDFIELD2,304,0,1,271,0,0,0,0,0,4,9,1,42,1,0,0,178,0,1,155,0,174,1109,0,15,0,0,0,0,15,0,0,0,0,0,113,0,597,576,1849
MEDFIELD3,329,0,3,275,0,1,0,0,1,4,7,3,36,1,0,0,203,1,2,153,0,175,1141,0,11,0,0,0,0,9,0,0,0,0,0,128,0,581,607,1870
MEDFIELD4,283,0,1,288,0,0,0,0,0,7,12,0,47,0,0,0,140,1,3,146,0,186,1029,0,13,0,0,0,0,7,0,0,0,0,0,98,0,619,572,1766
MEDFORD1,3373,7,32,3273,0,0,0,0,6,23,29,6,185,3,3,3,338,1,9,375,0,1060,10396,0,193,0,0,0,0,0,0,0,0,0,0,417,0,3504,6685,14510
MEDFORD2,3412,15,27,3388,0,0,0,0,2,20,51,11,198,7,2,2,351,0,5,456,1,1286,10294,0,185,0,0,0,0,0,0,0,0,0,0,480,0,4167,6842,15126
MEDWAY1,213,0,1,248,0,0,0,0,0,2,12,1,48,0,0,0,107,0,0,125,0,195,918,0,17,0,0,0,0,0,0,0,0,0,0,87,0,755,462,1777
MEDWAY2,274,1,5,336,0,0,0,0,1,5,6,3,43,2,0,1,81,0,2,92,0,201,1030,0,21,0,0,0,0,0,0,0,0,0,0,128,0,707,616,1886
MEDWAY3,308,1,7,338,0,0,0,0,1,7,11,3,30,1,1,0,74,0,1,92,0,239,1046,0,11,0,0,0,0,0,0,0,0,0,0,117,0,727,654,1901
MEDWAY4,293,1,0,281,0,0,0,0,0,4,14,2,44,0,0,0,111,0,2,97,0,220,1015,0,18,0,0,0,0,0,0,0,0,0,0,126,0,759,575,1918
MELROSE1,1829,3,10,1728,0,0,0,0,4,26,42,8,151,4,1,0,381,0,4,293,1,744,5455,0,93,0,0,0,0,0,0,0,0,0,0,335,0,2281,3570,8164
MELROSE2,1813,6,17,1537,0,0,0,0,2,19,37,6,136,6,4,2,407,1,4,321,2,906,5232,0,79,0,0,0,0,0,0,0,0,0,0,343,0,2551,3373,8205
MENDON1,399,4,0,483,0,0,0,0,0,12,32,4,83,2,1,1,142,1,4,189,0,500,1530,0,30,0,0,0,0,10,0,0,0,0,0,214,0,1694,886,3478
MERRIMAC1,242,2,4,381,0,0,0,0,1,2,13,1,40,0,0,1,90,1,2,74,0,258,923,0,20,0,0,0,0,1,0,0,0,0,0,113,0,770,629,1827
MERRIMAC2,231,0,4,398,0,0,0,0,0,6,20,3,46,0,1,0,93,0,4,91,0,289,972,0,37,0,0,0,3,6,0,0,0,0,0,113,0,852,633,1983
METHUEN1,292,3,5,309,0,0,0,0,0,9,10,0,50,2,1,2,31,0,0,59,0,277,994,0,21,0,0,0,0,4,0,0,0,0,0,56,0,821,609,1896
METHUEN10,319,0,5,306,0,0,0,0,0,2,10,0,32,2,0,0,36,0,0,48,0,216,1066,0,12,0,0,0,0,0,0,0,0,0,0,78,0,741,630,1897
METHUEN11,285,2,6,363,0,0,0,0,0,6,8,5,53,2,0,1,80,0,2,98,0,408,991,0,28,0,0,0,0,1,0,0,0,0,0,91,0,1241,656,2352
METHUEN12,259,2,1,269,0,0,0,0,0,2,7,0,36,0,1,0,51,0,0,51,0,335,871,0,12,0,0,0,0,0,0,0,0,0,0,82,0,1001,531,1966
METHUEN2,246,0,1,116,0,0,0,0,0,2,1,0,11,0,1,0,6,0,0,17,0,37,935,0,5,0,0,0,0,0,0,0,0,0,0,29,0,192,363,1161
METHUEN3,306,0,3,295,0,0,0,0,0,5,7,0,40,1,0,0,32,0,0,59,0,259,937,0,17,0,0,0,0,0,0,0,0,0,0,67,0,773,604,1794
METHUEN4,286,3,1,297,0,0,0,0,0,8,6,0,25,1,1,0,56,0,0,42,1,228,961,0,26,0,0,0,0,0,0,0,0,0,0,58,0,778,587,1823
METHUEN5,259,0,2,262,0,0,0,0,0,2,6,1,36,0,0,1,21,0,1,39,0,157,977,0,17,0,0,0,0,0,0,0,0,0,0,50,0,600,523,1644
METHUEN6,284,1,6,270,0,0,0,0,1,2,8,1,32,0,0,0,54,0,0,51,0,197,1041,0,21,0,0,0,0,2,0,0,0,0,0,67,0,670,561,1801
METHUEN7,289,1,8,264,0,0,0,0,0,3,11,0,32,3,0,0,48,0,0,73,0,264,1004,0,19,0,0,0,0,0,0,0,0,0,0,84,0,996,562,2103
METHUEN8,324,2,3,363,0,0,0,0,1,5,20,0,67,0,0,0,87,0,2,115,1,445,1001,0,29,0,0,0,0,0,0,0,0,0,0,94,0,1336,692,2460
METHUEN9,260,1,1,299,0,0,0,0,0,4,14,2,41,1,0,0,74,0,0,93,0,371,884,0,29,0,0,0,0,0,0,0,0,0,0,55,0,1086,561,2054
MIDDLEBOROUGH1,381,0,4,385,0,1,0,0,0,11,26,3,65,2,1,0,110,0,1,119,0,486,1049,0,24,0,0,0,0,1,0,0,0,0,0,108,0,1417,770,2599
MIDDLEBOROUGH2,180,3,3,273,2,0,0,0,0,2,18,1,46,0,0,1,49,0,2,61,0,248,767,0,28,0,0,0,0,5,0,0,0,0,0,110,0,857,459,1767
MIDDLEBOROUGH3,219,0,3,322,0,0,0,0,1,11,18,2,73,1,1,0,70,0,6,76,1,383,860,0,34,0,0,0,0,6,0,0,0,0,0,106,0,1236,544,2242
MIDDLEBOROUGH4,140,2,0,260,0,0,0,0,0,3,18,0,55,0,1,0,31,0,2,44,0,250,692,0,32,0,0,0,0,10,0,0,0,0,0,109,0,818,402,1661
MIDDLEBOROUGH5,223,0,2,275,0,0,0,0,0,7,10,0,78,3,0,0,76,1,3,84,0,346,783,0,26,0,0,0,0,2,0,0,0,0,0,130,0,1243,500,2184
MIDDLEBOROUGH6,177,0,4,284,0,0,0,0,0,4,16,1,45,1,0,2,34,1,1,65,1,315,686,0,20,0,0,0,0,6,0,0,0,0,0,113,0,1012,465,1837
MIDDLEFIELD1,55,0,0,74,0,0,0,0,0,1,0,0,8,0,0,0,10,1,1,7,0,29,155,0,10,0,0,0,0,1,0,0,0,0,0,16,0,115,129,297
MIDDLETON1,328,4,3,349,0,0,0,0,0,7,13,1,48,4,0,2,143,1,3,109,0,485,1069,0,19,0,0,0,0,0,0,0,0,0,0,97,0,1315,684,2500
MIDDLETON2,328,2,4,299,0,0,0,0,0,1,13,0,62,0,0,0,99,0,2,114,0,416,1090,0,14,0,0,0,0,0,0,0,0,0,0,95,0,1348,633,2547
MILFORD1,188,0,1,194,0,0,0,0,0,2,5,0,16,0,0,1,27,0,0,32,0,105,611,0,20,0,0,0,0,0,0,0,0,0,0,47,0,432,383,1110
MILFORD2,263,1,1,284,0,0,0,0,1,5,11,1,38,0,0,0,39,0,0,48,0,120,908,0,25,0,0,0,0,0,0,0,0,0,0,76,0,600,549,1609
MILFORD3,218,1,1,214,0,0,0,0,1,4,7,1,38,1,0,0,34,0,0,60,0,179,849,0,20,0,0,0,0,0,0,0,0,0,0,62,0,671,434,1602
MILFORD4,217,0,1,257,0,0,0,0,0,4,10,2,19,0,1,1,26,0,2,38,0,109,778,0,21,0,0,0,0,0,0,0,0,0,0,61,0,465,475,1325
MILFORD5,339,0,5,321,0,0,0,0,0,10,10,1,35,0,0,1,74,1,3,104,0,228,1131,0,18,0,0,0,0,0,0,0,0,0,0,87,0,887,665,2123
MILFORD6,288,0,4,253,0,0,0,0,0,2,11,1,21,0,1,0,48,0,0,72,0,164,960,0,21,0,0,0,0,0,0,0,0,0,0,70,0,648,545,1699
MILFORD7,296,1,3,305,0,0,0,0,0,4,8,2,56,0,0,0,90,1,1,80,0,216,1074,0,14,0,0,0,0,0,0,0,0,0,0,102,0,811,605,2001
MILFORD8,309,0,3,260,0,0,0,0,0,2,7,3,27,0,0,0,77,0,0,101,1,178,1059,0,20,0,0,0,0,0,0,0,0,0,0,96,0,723,572,1898
MILLBURY1,191,3,4,278,0,0,0,0,0,3,14,0,46,0,1,1,51,0,1,60,0,164,749,0,21,0,0,0,0,0,0,0,0,0,0,95,0,815,476,1680
MILLBURY2,280,0,2,271,0,0,0,0,0,6,16,1,52,1,0,0,63,0,0,104,0,271,888,0,19,0,0,0,0,0,0,0,0,0,0,89,0,1042,553,2038
MILLBURY3,202,0,2,255,0,0,0,0,0,6,6,2,67,1,1,1,50,0,1,54,0,227,782,0,28,0,0,0,0,0,0,0,0,0,0,114,0,832,459,1756
MILLBURY4,183,0,2,224,0,0,0,0,0,2,8,1,43,2,0,2,51,0,1,39,0,180,743,0,15,0,0,0,0,0,0,0,0,0,0,96,0,756,409,1610
MILLIS1,267,1,3,298,0,0,0,0,0,3,5,0,38,1,1,0,94,1,0,74,0,217,864,0,20,0,0,0,0,1,0,0,0,0,0,88,0,636,569,1609
MILLIS2,270,0,2,285,0,0,0,0,0,2,10,1,38,2,1,0,64,1,0,91,0,216,882,0,16,0,0,0,0,4,0,0,0,0,0,115,0,615,557,1632
MILLIS3,285,1,1,291,1,0,0,0,1,2,13,0,39,0,0,1,86,1,0,66,0,201,874,0,22,0,0,0,0,6,0,0,0,0,0,106,0,639,578,1647
MILLVILLE1,123,0,2,234,0,0,0,0,0,3,11,0,44,0,2,0,35,1,3,62,0,203,624,0,28,0,0,0,0,0,0,0,0,0,0,103,0,874,359,1629
MILTON1,507,1,2,315,0,0,0,0,0,1,1,0,11,0,0,0,24,0,1,17,0,61,1303,0,20,0,0,0,0,0,0,0,0,0,0,47,0,211,825,1581
MILTON10,360,1,2,207,0,0,0,0,0,1,4,0,11,2,0,0,29,0,0,26,0,44,967,0,6,0,0,0,0,0,0,0,0,0,0,24,0,189,570,1186
MILTON2,524,0,6,402,0,0,0,0,0,3,0,0,13,0,0,0,82,0,0,46,0,77,1376,0,13,0,0,0,0,0,0,0,0,0,0,64,0,235,932,1688
MILTON3,407,1,2,358,0,0,0,0,1,4,4,0,17,1,0,1,131,0,0,95,0,114,1230,0,10,0,0,0,0,0,0,0,0,0,0,86,0,446,768,1772
MILTON4,404,3,0,405,0,0,0,0,0,1,9,1,25,1,0,0,48,1,0,56,0,95,1224,0,24,0,0,0,0,0,0,0,0,0,0,46,0,349,812,1643
MILTON5,314,0,3,221,0,0,0,0,1,6,1,2,22,0,0,0,95,0,1,63,0,94,897,0,4,0,0,0,0,0,0,0,0,0,0,59,0,330,538,1290
MILTON6,364,3,7,335,0,0,0,0,0,1,8,0,31,0,0,0,84,0,1,98,0,186,1009,0,25,0,0,0,0,0,0,0,0,0,0,68,0,636,709,1738
MILTON7,337,3,5,360,0,0,0,0,0,7,4,1,30,2,3,0,65,0,2,67,0,168,907,0,19,0,0,0,0,0,0,0,0,0,0,76,0,556,705,1558
MILTON8,334,3,5,360,0,0,0,0,0,2,9,0,33,0,1,0,76,2,1,55,0,171,966,0,10,0,0,0,0,0,0,0,0,0,0,60,0,637,702,1673
MILTON9,336,1,4,252,1,0,0,0,0,5,5,2,43,0,1,0,104,0,2,89,1,181,873,0,18,0,0,0,0,0,0,0,0,0,0,65,0,697,593,1653
MONROE1,5,0,0,11,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,6,0,3,25,0,2,0,0,0,0,0,0,0,0,0,0,5,0,26,16,58
MONSONA,167,1,1,257,0,0,0,0,0,2,9,1,60,0,1,2,50,1,0,42,0,167,625,0,28,0,0,0,0,0,0,0,0,0,0,76,0,784,426,1513
MONSONB,139,0,4,290,0,0,0,0,0,2,14,2,53,0,0,0,54,0,0,55,0,195,622,0,39,0,0,0,0,0,0,0,0,0,0,85,0,736,433,1482
MONSONC,160,0,4,306,0,0,0,0,0,3,14,0,44,1,1,1,49,0,0,50,0,191,675,0,41,0,0,0,0,0,0,0,0,0,0,84,0,739,470,1539
MONTAGUE1,171,1,2,421,0,0,0,0,0,1,7,2,11,0,1,2,33,0,0,20,0,53,729,0,31,0,0,0,0,0,0,0,0,0,0,31,0,182,595,973
MONTAGUE2,100,0,0,285,0,0,0,0,0,0,3,0,22,0,0,1,12,0,0,14,0,48,418,0,56,0,0,0,0,0,0,0,0,0,0,50,0,206,385,730
MONTAGUE3,106,0,16,216,0,0,0,0,0,0,8,1,9,0,0,1,19,0,0,17,0,46,411,0,12,0,0,0,0,0,0,0,0,0,0,38,0,218,338,679
MONTAGUE4,110,1,0,241,0,0,0,0,0,1,4,1,10,0,0,0,26,3,0,24,0,43,490,0,24,0,0,0,0,0,0,0,0,0,0,37,0,208,352,759
MONTAGUE5,66,0,0,235,0,0,0,0,0,1,1,0,4,0,0,0,12,0,0,5,0,18,388,0,27,0,0,0,0,0,0,0,0,0,0,27,0,91,301,533
MONTAGUE6,97,0,1,222,0,0,0,0,0,2,2,0,14,1,0,0,17,0,0,12,0,44,422,0,31,0,0,0,0,0,0,0,0,0,0,30,0,190,320,673
MONTEREY1,115,1,1,148,0,0,0,0,2,0,6,0,6,1,0,0,8,0,0,16,0,18,417,0,12,0,0,0,0,0,0,0,0,0,0,20,0,88,265,537
MONTGOMERY1,58,0,1,94,0,0,0,0,0,1,7,0,22,0,0,0,33,0,0,25,0,75,199,0,12,0,0,0,0,0,0,0,0,0,0,32,0,281,153,524
MOUNT WASHINGTON1,17,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,3,0,3,76,0,4,0,0,0,0,0,0,0,0,0,0,5,0,19,52,104
N. ADAMS1,190,0,2,256,0,0,0,0,0,0,4,1,11,0,0,1,13,0,0,28,0,65,793,0,31,0,0,0,0,0,0,0,0,0,0,51,0,367,448,1242
N. ADAMS2,165,0,1,254,0,0,0,0,3,1,5,0,11,0,1,0,15,1,1,19,0,36,721,0,40,0,0,0,0,0,0,0,0,0,0,42,0,270,420,1073
N. ADAMS3,158,0,0,297,0,0,0,0,1,1,3,0,10,0,0,0,7,0,0,12,1,36,669,0,37,0,0,0,0,0,0,0,0,0,0,40,0,218,455,964
N. ADAMS4,249,1,1,268,0,0,0,0,1,2,6,0,32,0,0,1,28,0,0,32,0,85,816,0,29,0,0,0,0,0,0,0,0,0,0,49,0,414,519,1308
N. ADAMS5,191,0,0,260,0,0,0,0,0,1,1,0,12,0,0,0,14,1,1,15,0,53,731,0,35,0,0,0,0,0,0,0,0,0,0,59,0,301,451,1126
N. ANDOVER1,275,1,5,294,0,1,0,0,0,13,17,3,32,2,0,1,58,1,1,69,0,217,1017,0,19,0,0,0,0,0,0,0,0,0,0,96,0,717,575,1849
N. ANDOVER2,321,2,2,354,0,0,0,0,0,10,9,2,49,2,0,0,102,0,1,102,0,247,1098,0,24,0,0,0,0,0,0,0,0,0,0,126,0,823,679,2071
N. ANDOVER3,298,1,2,302,0,0,0,0,0,3,7,0,46,2,0,0,86,0,0,89,1,240,1095,0,13,0,0,0,0,0,0,0,0,0,0,80,0,770,603,1958
N. ANDOVER4,360,0,1,307,0,0,0,0,0,7,11,1,56,3,0,0,163,0,0,117,0,281,1242,0,14,0,0,0,0,0,0,0,0,0,0,122,0,859,668,2237
N. ANDOVER5,200,0,2,170,0,0,0,0,0,3,4,0,37,0,0,0,82,0,2,88,0,195,818,0,10,0,0,0,0,0,0,0,0,0,0,79,0,540,372,1447
N. ANDOVER6,285,1,1,229,0,1,0,0,0,9,9,1,49,2,0,1,158,0,0,179,0,349,1039,0,7,0,0,0,0,0,0,0,0,0,0,103,0,1005,516,2154
