precinct,pri_dem_CLINTON,pri_dem_SANDERS,pri_rep_CARSON,pri_rep_CRUZ,pri_rep_KASICH,pri_rep_TRUMP,gen_con_TRUMP,gen_dem_CLINTON,gen_grn_STEIN,gen_ind_JOHNSON,gen_lib_JOHNSON,gen_rep_TRUMP,gen_wep_CLINTON,gen_wor_CLINTON,dem_primary_total,general_total
"QUEENS=""27/27""",90,50,0,16,8,14,0,16610,7,12,2,35427,0,0,140,52058
"QUEENS=""27/28""",65,51,0,0,10,11,0,254122,8,1,1,736,0,0,116,254868
"QUEENS=""27/29""",233,67,0,0,0,3,0,69642,6,1,1,113,0,0,300,69763
"QUEENS=""27/30""",86,78,1,2,8,35,0,423152,14,6,2,25422,0,0,164,448596
"QUEENS=""27/31""",46,45,0,5,8,26,0,36282,1,1,1,12815,0,0,91,49100
"QUEENS=""27/32""",150,41,0,0,1,1,0,51551,5,2,0,161,0,0,191,51719
"QUEENS=""27/33""",162,52,0,1,1,8,0,52951,4,6,0,719,0,0,214,53680
"QUEENS=""27/34""",91,81,0,1,5,13,0,409243,13,3,1,914,0,0,172,410174
"QUEENS=""27/35""",70,74,0,5,0,19,0,358110,6,8,0,23313,0,0,144,381437
"QUEENS=""27/36""",94,139,0,6,4,13,0,516196,18,7,5,13214,0,0,233,529440
"QUEENS=""27/37""",210,212,2,6,13,17,0,641695,14,6,4,10711,0,0,422,652430
"QUEENS=""27/38""",103,48,0,3,3,9,0,47663,2,1,0,566,0,0,151,48232
"QUEENS=""27/39""",58,53,0,1,3,5,0,36015,8,5,0,764,0,0,111,36792
"QUEENS=""27/40""",53,46,0,5,4,7,0,33482,4,7,0,10710,0,0,99,44203
"QUEENS=""28/23""",82,46,1,31,2,11,0,14212,4,11,1,37536,0,0,128,51764
"QUEENS=""28/24""",101,56,1,8,12,27,0,33152,6,4,1,19014,0,0,157,52177
"QUEENS=""28/25""",56,62,0,5,4,17,0,321132,11,6,3,18412,0,0,118,339564
"QUEENS=""28/26""",84,63,0,7,18,49,0,36973,11,5,2,25221,0,0,147,62212
"QUEENS=""28/27""",112,76,0,14,3,14,0,39051,5,5,3,1988,0,0,188,41052
"QUEENS=""28/28""",168,96,1,4,12,31,0,556182,7,6,6,17913,0,0,264,574114
"QUEENS=""28/29""",259,79,0,0,0,2,0,743102,5,3,0,171,0,0,338,743281
"QUEENS=""28/30""",0,0,0,0,0,1,0,300,0,0,0,10,0,0,0,310
"QUEENS=""28/31""",49,36,0,2,5,12,0,31824,5,3,0,838,0,0,85,32670
"QUEENS=""28/32""",160,51,0,2,0,1,0,62510,8,4,0,283,0,0,211,62805
"QUEENS=""28/33""",164,63,1,2,4,12,0,55630,5,1,2,584,0,0,227,56222
"QUEENS=""28/34""",152,99,1,3,3,13,0,611227,11,8,3,1148,0,0,251,612397
"QUEENS=""28/35""",40,27,1,0,2,1,0,224130,7,1,0,297,0,0,67,224435
"QUEENS=""28/36""",66,117,0,4,7,10,0,425262,7,4,4,11911,0,0,183,437188
"QUEENS=""28/37""",130,153,0,5,5,12,0,638355,14,2,5,737,0,0,283,639113
"QUEENS=""28/38""",60,74,0,3,10,50,0,315153,7,4,3,26015,0,0,134,341182
"QUEENS=""28/39""",25,13,0,1,0,4,0,10130,1,1,0,152,0,0,38,10284
"QUEENS=""28/40""",50,29,0,0,6,6,0,21481,6,3,0,496,0,0,79,21986
"QUEENS=""29/23""",157,56,0,17,4,9,0,45290,2,2,2,15118,0,0,213,60414
"QUEENS=""29/24""",238,108,0,2,6,13,0,61241,4,3,1,13513,0,0,346,74762
"QUEENS=""29/25""",84,82,2,12,15,38,0,360154,16,6,3,28028,0,0,166,388207
"QUEENS=""29/26""",99,111,0,9,13,61,0,342172,7,13,3,33321,0,0,210,375516
"QUEENS=""29/27""",58,20,0,10,2,5,0,25311,3,2,1,907,0,0,78,26224
"QUEENS=""29/28""",151,79,1,5,7,14,0,426142,6,6,4,1076,0,0,230,427234
"QUEENS=""29/29""",249,74,0,0,0,1,0,73531,9,3,0,201,0,0,323,73744
"QUEENS=""29/30""",9,4,0,0,0,1,0,3710,0,0,0,140,0,0,13,3850
"QUEENS=""29/31""",163,47,0,1,0,3,0,52831,5,1,1,204,0,0,210,53042
"QUEENS=""29/32""",185,68,0,1,0,0,0,65770,9,1,0,180,0,0,253,65960
"QUEENS=""29/33""",202,77,1,2,1,2,0,65932,7,3,0,211,0,0,279,66153
"QUEENS=""29/34""",120,101,1,10,6,15,0,523131,11,1,1,8810,0,0,221,531954
"QUEENS=""29/35""",2,2,0,0,1,0,0,710,0,0,0,10,0,0,4,720
"QUEENS=""29/36""",81,98,0,6,4,22,0,347104,13,11,3,16013,0,0,179,363144
"QUEENS=""29/37""",141,118,1,4,7,20,0,536254,14,8,1,10710,0,0,259,546987
"QUEENS=""29/38""",73,40,1,1,1,9,0,45520,4,3,1,443,0,0,113,45971
"QUEENS=""29/39""",76,56,0,1,6,10,0,436113,4,4,3,993,0,0,132,437117
"QUEENS=""29/40""",83,65,0,3,2,19,0,38974,3,6,0,16919,0,0,148,55902
"QUEENS=""3/23""",42,89,1,9,23,106,0,157100,6,16,2,47980,0,0,131,205104
"QUEENS=""3/24""",91,84,0,10,5,27,0,332103,13,5,2,14914,0,0,175,347037
"QUEENS=""3/25""",123,63,0,4,4,26,0,430153,7,6,0,12713,0,0,186,442879
"QUEENS=""3/26""",80,87,0,9,9,54,0,378112,8,11,2,26925,0,0,167,405058
"QUEENS=""3/27""",108,94,0,5,7,24,0,485202,15,6,3,1917,0,0,202,487143
"QUEENS=""3/28""",144,65,0,8,5,23,0,443150,4,11,4,13525,0,0,209,456694
"QUEENS=""3/29""",131,60,0,0,1,3,0,54671,4,1,0,531,0,0,191,55207
"QUEENS=""3/30""",0,4,0,0,0,0,0,1500,0,0,0,50,0,0,4,1550
"QUEENS=""3/31""",118,43,2,2,4,12,0,568191,5,3,0,11310,0,0,161,579509
"QUEENS=""3/32""",178,65,0,0,0,3,0,64760,7,3,1,340,0,0,243,65111
"QUEENS=""3/33""",111,88,0,4,7,26,0,51251,5,8,2,19816,0,0,199,71082
"QUEENS=""3/34""",140,72,0,2,0,2,0,54921,8,6,0,657,0,0,212,55592
"QUEENS=""3/35""",88,62,0,1,3,10,0,36355,6,4,1,13110,0,0,150,49476
"QUEENS=""3/36""",134,144,0,5,3,18,0,600322,15,5,3,946,0,0,278,601291
"QUEENS=""3/37""",123,63,2,2,1,2,0,46091,6,6,0,182,0,0,186,46285
"QUEENS=""3/38""",80,107,0,1,0,7,0,459142,8,1,1,737,0,0,187,459889
"QUEENS=""3/39""",95,55,1,3,0,12,0,361104,4,4,1,847,0,0,150,361960
"QUEENS=""3/40""",42,47,1,4,4,15,0,26491,4,2,0,10215,0,0,89,36712
"QUEENS=""30/23""",177,74,0,15,3,7,0,56651,4,5,2,1147,0,0,251,57809
"QUEENS=""30/24""",219,91,0,2,3,22,0,656121,6,4,1,9610,0,0,310,665742
"QUEENS=""30/25""",94,69,0,4,12,22,0,375122,9,10,6,16521,0,0,163,391668
"QUEENS=""30/26""",127,71,1,16,28,72,0,409144,13,13,1,28834,0,0,198,438005
"QUEENS=""30/27""",70,38,0,11,1,11,0,16310,3,5,4,24318,0,0,108,40640
"QUEENS=""30/28""",140,67,0,6,2,21,0,416132,10,8,0,909,0,0,207,417059
"QUEENS=""30/29""",235,72,0,0,0,0,0,57930,6,1,1,103,0,0,307,58041
"QUEENS=""30/30""",56,59,0,3,6,17,0,31262,10,7,1,15420,0,0,115,46700
"QUEENS=""30/32""",174,56,0,0,0,1,0,60630,8,2,0,242,0,0,230,60882
"QUEENS=""30/33""",228,76,0,0,1,0,0,64960,8,0,0,140,0,0,304,65108
"QUEENS=""30/35""",26,12,0,1,0,3,0,8910,3,1,0,805,0,0,38,9719
"QUEENS=""30/36""",69,97,0,3,4,12,0,414143,11,9,1,12211,0,0,166,426375
"QUEENS=""30/37""",158,130,0,9,13,17,0,536324,25,6,2,907,0,0,288,537264
"QUEENS=""30/38""",119,68,0,1,2,12,0,57763,7,4,1,8810,0,0,187,66585
"QUEENS=""30/39""",85,43,0,2,3,5,0,381193,9,3,3,776,0,0,128,381984
"QUEENS=""30/40""",92,74,1,7,9,40,0,35491,12,7,1,20123,0,0,166,55634
"QUEENS=""31/23""",161,61,1,9,2,10,0,454102,5,2,0,985,0,0,222,455094
"QUEENS=""31/24""",69,43,0,1,1,10,0,28660,4,2,1,5112,0,0,112,33779
"QUEENS=""31/25""",97,56,0,0,1,1,0,31992,4,5,0,412,0,0,153,32413
"QUEENS=""31/26""",99,84,1,5,29,90,0,38891,9,15,3,30432,0,0,183,69350
"QUEENS=""31/27""",5,10,0,0,0,3,0,5620,2,0,0,121,0,0,15,5743
"QUEENS=""31/28""",183,98,0,5,16,15,0,566334,12,6,6,1498,0,0,281,567856
"QUEENS=""31/29""",269,69,0,0,2,0,0,71820,8,4,0,200,0,0,338,72032
"QUEENS=""31/30""",45,40,1,1,5,9,0,24531,2,4,2,715,0,0,85,25254
"QUEENS=""31/32""",170,66,0,1,0,1,0,63542,7,0,0,380,0,0,236,63929
"QUEENS=""31/33""",199,69,0,0,0,2,0,63771,8,1,1,120,0,0,268,63901
"QUEENS=""31/34""",29,26,0,1,0,2,0,141101,6,1,1,190,0,0,55,141299
"QUEENS=""31/35""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QUEENS=""31/36""",98,147,1,2,7,23,0,520201,18,9,5,12613,0,0,245,532846
"QUEENS=""31/37""",161,151,1,4,6,29,0,6213410,11,7,4,13111,0,0,312,6226543
"QUEENS=""31/38""",75,45,0,2,1,24,0,47040,12,5,0,10115,0,0,120,57172
"QUEENS=""31/39""",49,27,0,5,3,11,0,28753,2,1,0,1133,0,0,76,29889
"QUEENS=""31/40""",74,79,0,2,6,21,0,325104,8,4,1,14518,0,0,153,339635
"QUEENS=""32/23""",96,52,0,1,1,1,0,32331,3,0,0,161,0,0,148,32495
"QUEENS=""32/24""",82,32,0,4,8,11,0,15421,5,3,1,1429,0,0,114,16859
"QUEENS=""32/25""",103,74,0,6,5,31,0,425104,9,6,2,18011,0,0,177,443132
"QUEENS=""32/26""",111,100,0,5,12,50,0,443112,18,8,0,24821,0,0,211,467959
"QUEENS=""32/28""",101,42,0,1,7,22,0,27040,4,0,0,12312,0,0,143,39356
"QUEENS=""32/29""",267,81,0,1,1,0,0,73054,8,1,0,80,0,0,348,73143
"QUEENS=""32/30""",10,11,0,0,0,0,0,10940,2,1,1,161,0,0,21,11105
"QUEENS=""32/31""",142,96,0,2,1,2,0,62092,8,3,1,557,0,0,238,62661
"QUEENS=""32/32""",133,53,0,0,0,1,0,46650,4,1,1,341,0,0,186,46997
"QUEENS=""32/33""",197,94,0,0,1,2,0,66791,5,0,0,170,0,0,291,66966
"QUEENS=""32/34""",7,16,0,0,3,4,0,8542,1,1,0,181,0,0,23,8725
"QUEENS=""32/35""",88,45,0,0,0,6,0,37440,0,1,0,385,0,0,133,37826
"QUEENS=""32/36""",87,119,0,5,2,12,0,450243,10,3,5,1096,0,0,206,451357
"QUEENS=""32/37""",162,179,1,2,7,16,0,658256,18,12,1,938,0,0,341,659225
"QUEENS=""32/38""",105,55,0,12,2,10,0,510125,9,5,0,9215,0,0,160,519354
"QUEENS=""32/39""",44,22,0,3,1,7,0,27473,2,3,1,432,0,0,66,27911
"QUEENS=""32/40""",76,54,3,5,3,9,0,35882,7,5,3,13213,0,0,130,49110
"QUEENS=""33/23""",141,57,0,1,1,3,0,546110,2,2,1,213,0,0,198,546328
"QUEENS=""33/24""",103,61,0,10,11,39,0,29262,7,7,4,32123,0,0,164,61403
"QUEENS=""33/25""",90,55,0,8,4,40,0,380113,14,13,3,19720,0,0,145,399863
"QUEENS=""33/26""",117,98,0,5,6,53,0,448120,11,7,4,26748,0,0,215,474890
"QUEENS=""33/27""",37,20,0,1,1,7,0,6530,0,0,0,122,0,0,57,6652
"QUEENS=""33/29""",237,87,0,0,0,0,0,72272,6,3,1,122,0,0,324,72404
"QUEENS=""33/30""",25,25,1,0,4,9,0,11450,1,3,0,545,0,0,50,11999
"QUEENS=""33/31""",65,15,0,0,3,0,0,22530,1,0,0,21,0,0,80,22552
"QUEENS=""33/32""",201,73,1,1,0,1,0,667104,7,2,1,260,0,0,274,667374
"QUEENS=""33/33""",206,70,0,1,1,1,0,64732,5,1,0,71,0,0,276,64809
"QUEENS=""33/34""",16,13,0,0,1,3,0,7940,1,0,0,180,0,0,29,8121
"QUEENS=""33/35""",81,64,0,7,5,12,0,394124,13,7,2,1087,0,0,145,395233
"QUEENS=""33/36""",122,152,0,4,12,15,0,553224,10,16,7,18016,0,0,274,571273
"QUEENS=""33/37""",122,119,1,4,0,4,0,586305,10,1,2,707,0,0,241,587025
"QUEENS=""33/38""",35,31,0,2,1,5,0,25482,2,2,1,578,0,0,66,26065
"QUEENS=""33/39""",91,63,0,1,5,14,0,508101,9,2,0,1236,0,0,154,509348
"QUEENS=""33/40""",109,63,0,2,5,7,0,37793,8,2,2,12414,0,0,172,50219
"QUEENS=""34/23""",95,31,0,2,1,3,0,384101,5,3,1,326,0,0,126,384436
"QUEENS=""34/24""",75,36,0,13,10,23,0,15950,5,1,1,19513,0,0,111,35470
"QUEENS=""34/25""",8,10,0,1,0,2,0,2900,1,1,1,141,0,0,18,3044
"QUEENS=""34/26""",56,30,0,1,6,37,0,185110,6,3,0,18119,0,0,86,203238
"QUEENS=""34/27""",69,33,0,5,3,11,0,22632,3,5,0,674,0,0,102,23314
"QUEENS=""34/29""",238,62,0,0,2,0,0,686140,7,1,0,132,0,0,300,686280
"QUEENS=""34/31""",234,77,0,0,1,1,0,73361,6,3,0,182,0,0,311,73552
"QUEENS=""34/32""",197,63,0,2,0,0,0,65242,7,5,0,130,0,0,260,65384
"QUEENS=""34/33""",185,68,0,0,0,1,0,62130,0,1,0,151,0,0,253,62282
"QUEENS=""34/34""",21,7,0,1,3,0,0,12410,2,2,0,231,0,0,28,12645
"QUEENS=""34/36""",93,121,1,3,16,20,0,542202,10,7,1,1313,0,0,214,543533
"QUEENS=""34/37""",94,77,0,0,0,7,0,34354,7,2,0,657,0,0,171,35020
"QUEENS=""34/38""",44,16,0,3,1,3,0,18990,3,1,0,322,0,0,60,19316
"QUEENS=""34/39""",98,53,0,4,2,12,0,50571,7,4,1,1248,0,0,151,51831
"QUEENS=""34/40""",104,65,0,4,6,9,0,45370,6,5,1,1163,0,0,169,46545
"QUEENS=""35/23""",150,62,0,21,3,7,0,46691,8,4,1,13921,0,0,212,60625
"QUEENS=""35/24""",119,63,0,5,8,37,0,39190,9,8,3,11116,0,0,182,50326
"QUEENS=""35/25""",56,45,0,7,7,29,0,23983,4,4,0,1519,0,0,101,25510
"QUEENS=""35/26""",102,61,0,10,9,62,0,32193,5,5,4,28520,0,0,163,60727
"QUEENS=""35/27""",154,91,0,3,1,21,0,488121,8,4,2,1575,0,0,245,489710
"QUEENS=""35/28""",161,78,0,12,8,28,0,516122,8,7,2,18515,0,0,239,534654
"QUEENS=""35/29""",131,77,0,0,0,0,0,50253,5,1,0,104,0,0,208,50363
"QUEENS=""35/31""",154,62,0,1,0,1,0,56350,4,1,0,113,0,0,216,56468
"QUEENS=""35/32""",145,56,0,0,1,1,0,66941,9,3,0,171,0,0,201,67124
"QUEENS=""35/33""",223,61,0,0,2,0,0,63243,4,0,0,110,0,0,284,63357
"QUEENS=""35/34""",116,92,0,2,2,5,0,541161,17,4,2,1007,0,0,208,542191
"QUEENS=""35/35""",118,36,0,3,1,16,0,25464,7,2,0,521,0,0,154,25994
"QUEENS=""35/36""",110,169,0,4,10,7,0,543213,18,8,6,1271,0,0,279,544516
"QUEENS=""35/37""",146,84,0,3,0,6,0,515143,11,3,2,514,0,0,230,515673
"QUEENS=""35/38""",13,2,0,2,0,1,0,10810,2,1,0,150,0,0,15,10963
"QUEENS=""35/39""",36,36,2,3,2,8,0,23922,6,2,0,794,0,0,72,24724
"QUEENS=""35/40""",108,71,0,5,0,8,0,49662,2,4,1,952,0,0,179,50621
"QUEENS=""36/23""",142,65,1,22,1,16,0,348112,10,9,2,22420,0,0,207,370553
"QUEENS=""36/24""",64,22,0,1,0,3,0,21800,2,2,0,261,0,0,86,22065
"QUEENS=""36/25""",96,68,0,11,15,42,0,332183,17,6,3,23423,0,0,164,355632
"QUEENS=""36/26""",44,37,0,2,2,13,0,17170,5,3,2,8513,0,0,81,25693
"QUEENS=""36/27""",112,88,0,10,10,11,0,373121,8,13,3,21811,0,0,200,394956
"QUEENS=""36/28""",125,119,0,3,6,16,0,539238,14,7,5,1209,0,0,244,540473
"QUEENS=""36/29""",109,53,0,7,1,10,0,57441,3,3,1,5910,0,0,162,63358
"QUEENS=""36/30""",78,99,0,3,5,32,0,481143,9,5,3,15119,0,0,177,496279
"QUEENS=""36/31""",182,49,2,0,1,1,0,61351,1,2,0,130,0,0,231,61484
"QUEENS=""36/32""",153,53,0,0,0,0,0,60981,7,0,0,191,0,0,206,61179
"QUEENS=""36/33""",199,85,0,0,0,0,0,635110,9,4,0,160,0,0,284,635283
"QUEENS=""36/34""",109,88,0,6,6,9,0,538160,8,4,4,10117,0,0,197,548293
"QUEENS=""36/35""",6,8,0,1,0,1,0,3610,1,2,0,71,0,0,14,3684
"QUEENS=""36/36""",146,186,1,1,4,15,0,622468,19,3,9,1088,0,0,332,623587
"QUEENS=""36/37""",116,142,0,3,3,17,0,531306,14,8,3,10916,0,0,258,542247
"QUEENS=""36/38""",19,11,0,0,0,8,0,18410,1,0,0,311,0,0,30,18722
"QUEENS=""36/40""",109,63,0,4,2,19,0,349140,5,5,1,1356,0,0,172,350507
"QUEENS=""37/23""",113,41,0,7,1,7,0,30760,2,8,1,8411,0,0,154,39182
"QUEENS=""37/24""",134,89,0,5,5,18,0,594112,15,6,1,936,0,0,223,595070
"QUEENS=""37/25""",68,74,0,3,9,38,0,37652,6,6,3,23122,0,0,142,60789
"QUEENS=""37/26""",86,97,0,6,16,45,0,364120,7,6,3,26526,0,0,183,390662
"QUEENS=""37/27""",180,110,0,1,3,9,0,499151,17,1,1,1077,0,0,290,500247
"QUEENS=""37/28""",106,72,0,5,11,16,0,393154,14,7,3,1499,0,0,178,394677
"QUEENS=""37/29""",142,64,0,2,0,4,0,58843,10,1,0,644,0,0,206,59498
"QUEENS=""37/30""",84,64,0,1,7,24,0,37571,6,10,2,15522,0,0,148,53111
"QUEENS=""37/31""",173,45,0,0,0,0,0,54661,12,2,0,80,0,0,218,54755
"QUEENS=""37/32""",85,28,0,0,1,1,0,30620,1,1,0,131,0,0,113,30753
"QUEENS=""37/33""",210,64,0,0,0,1,0,62441,12,2,0,111,0,0,274,62566
"QUEENS=""37/34""",70,80,0,4,3,20,0,48173,18,6,1,12611,0,0,150,60809
"QUEENS=""37/35""",90,58,0,2,0,7,0,48292,2,7,0,808,0,0,148,49109
"QUEENS=""37/36""",114,168,0,3,6,18,0,558404,13,11,6,13513,0,0,282,571947
"QUEENS=""37/37""",144,145,1,3,3,13,0,570393,18,7,5,8813,0,0,289,579236
"QUEENS=""37/38""",36,29,0,1,0,3,0,25410,6,2,0,492,0,0,65,25910
"QUEENS=""37/39""",70,47,0,3,2,13,0,42284,5,2,0,836,0,0,117,43127
"QUEENS=""37/40""",126,55,0,3,5,8,0,45353,2,6,1,839,0,0,181,46201
"QUEENS=""38/23""",26,6,1,0,0,7,0,7130,1,1,0,140,0,0,32,7272
"QUEENS=""38/25""",56,44,0,5,3,36,0,26350,3,8,2,19318,0,0,100,45681
"QUEENS=""38/26""",9,6,0,2,0,5,0,3621,0,0,0,260,0,0,15,3881
"QUEENS=""38/27""",217,127,1,2,2,17,0,620262,6,5,4,12812,0,0,344,633089
"QUEENS=""38/28""",161,106,0,6,13,22,0,564211,8,5,4,16915,0,0,267,581143
"QUEENS=""38/29""",146,66,0,3,1,7,0,674112,7,7,0,475,0,0,212,674601
"QUEENS=""38/30""",77,91,0,0,5,6,0,301111,15,4,2,452,0,0,168,301584
"QUEENS=""38/31""",232,68,0,2,0,0,0,60741,6,3,0,202,0,0,300,60952
"QUEENS=""38/32""",185,74,1,0,1,7,0,64141,6,1,0,250,0,0,259,64398
"QUEENS=""38/33""",198,56,0,1,0,0,0,56690,3,3,0,163,0,0,254,56859
"QUEENS=""38/34""",79,75,0,1,1,9,0,52385,5,1,1,1045,0,0,154,53437
"QUEENS=""38/35""",190,78,0,3,1,5,0,527120,8,2,0,354,0,0,268,527484
"QUEENS=""38/36""",121,165,0,4,8,16,0,569362,19,10,2,1659,0,0,286,571052
"QUEENS=""38/37""",145,176,1,4,6,14,0,587347,20,9,0,10214,0,0,321,597590
"QUEENS=""38/38""",103,34,0,2,0,10,0,52912,3,3,0,916,0,0,137,53834
"QUEENS=""38/39""",55,60,1,1,0,1,0,28740,5,0,0,481,0,0,115,29226
"QUEENS=""38/40""",76,53,0,5,6,9,0,29583,6,5,0,1342,0,0,129,30936
"QUEENS=""39/23""",85,40,0,38,4,8,0,13210,0,5,1,32132,0,0,125,45348
"QUEENS=""39/24""",15,29,0,1,3,2,0,7531,1,1,1,201,0,0,44,7735
"QUEENS=""39/25""",81,66,0,7,14,40,0,34491,11,7,2,21930,0,0,147,56441
"QUEENS=""39/26""",48,53,0,5,6,20,0,25942,7,7,1,9716,0,0,101,35673
"QUEENS=""39/27""",114,128,0,1,0,5,0,450160,15,7,1,918,0,0,242,451101
"QUEENS=""39/28""",169,108,1,6,5,33,0,579164,11,9,6,1869,0,0,277,581059
"QUEENS=""39/29""",128,64,0,1,4,8,0,494103,7,3,0,573,0,0,192,494686
"QUEENS=""39/30""",145,139,3,15,13,42,0,527184,15,13,4,25834,0,0,284,553050
"QUEENS=""39/31""",97,68,0,2,1,8,0,397110,6,7,0,4813,0,0,165,401936
"QUEENS=""39/32""",205,57,0,0,0,1,0,66870,3,1,0,122,0,0,262,66996
"QUEENS=""39/33""",150,57,0,0,1,0,0,51870,2,0,0,112,0,0,207,51984
"QUEENS=""39/34""",108,96,0,1,4,13,0,554103,3,9,0,1195,0,0,204,555310
"QUEENS=""39/35""",127,49,0,2,1,4,0,44580,6,2,0,492,0,0,176,45080
"QUEENS=""39/36""",131,171,0,2,14,20,0,541184,11,8,2,14312,0,0,302,555517
"QUEENS=""39/37""",142,117,0,4,7,20,0,569332,18,5,6,1076,0,0,259,570437
"QUEENS=""39/38""",106,57,0,4,5,13,0,57182,10,2,1,10713,0,0,163,67908
"QUEENS=""39/40""",150,71,0,6,6,10,0,468143,7,1,1,1178,0,0,221,469330
"QUEENS=""4/23""",6,27,1,1,0,15,0,3101,1,5,0,8910,0,0,33,12017
"QUEENS=""4/24""",58,42,0,5,4,15,0,209112,6,2,0,9013,0,0,100,218133
"QUEENS=""4/25""",97,81,1,10,6,10,0,347175,16,1,1,12811,0,0,178,360004
"QUEENS=""4/26""",64,67,0,8,9,45,0,308103,12,6,2,33123,0,0,131,341246
"QUEENS=""4/27""",98,112,1,9,5,22,0,496133,20,4,6,18714,0,0,210,514877
"QUEENS=""4/28""",41,40,0,3,3,7,0,22171,3,3,0,7010,0,0,81,29187
"QUEENS=""4/29""",150,59,0,1,2,6,0,60651,8,4,1,662,0,0,209,61326
"QUEENS=""4/30""",79,93,0,7,14,70,0,382218,8,13,3,26440,0,0,172,408682
"QUEENS=""4/31""",153,41,0,4,1,11,0,629122,3,3,1,765,0,0,194,629894
"QUEENS=""4/32""",150,64,0,0,1,5,0,62570,6,3,1,503,0,0,214,63083
"QUEENS=""4/33""",77,66,0,5,10,18,0,44552,7,16,2,12722,0,0,143,57299
"QUEENS=""4/34""",171,53,0,4,1,5,0,57254,3,5,0,747,0,0,224,58009
"QUEENS=""4/35""",48,40,0,4,4,16,0,26993,2,5,0,646,0,0,88,27646
"QUEENS=""4/36""",108,108,0,4,6,20,0,459274,11,6,6,1098,0,0,216,460395
"QUEENS=""4/37""",116,90,0,0,0,0,0,47260,3,4,0,110,0,0,206,47377
"QUEENS=""4/38""",84,106,1,2,2,9,0,422264,13,5,4,766,0,0,190,423052
"QUEENS=""4/39""",117,70,0,0,1,7,0,464122,4,3,1,995,0,0,187,465125
"QUEENS=""4/40""",56,41,0,4,5,52,0,24262,12,8,3,22121,0,0,97,46406
"QUEENS=""40/23""",50,83,0,5,11,75,0,15343,6,9,4,36437,0,0,133,51799
"QUEENS=""40/24""",149,97,0,6,5,18,0,554201,5,4,1,8012,0,0,246,562223
"QUEENS=""40/25""",64,86,1,6,19,46,0,382101,15,10,5,29620,0,0,150,411751
"QUEENS=""40/26""",62,27,1,3,3,14,0,23260,7,2,0,13013,0,0,89,36282
"QUEENS=""40/27""",144,100,0,2,2,5,0,525191,7,2,2,738,0,0,244,525940
"QUEENS=""40/28""",145,84,0,4,9,19,0,482193,9,13,3,1905,0,0,229,484123
"QUEENS=""40/29""",122,33,0,0,0,0,0,35971,4,1,0,34,0,0,155,36010
"QUEENS=""40/30""",158,115,1,9,12,26,0,540144,12,7,1,17917,0,0,273,558081
"QUEENS=""40/31""",232,72,0,1,1,0,0,65072,7,0,0,110,0,0,304,65189
"QUEENS=""40/32""",160,65,0,0,0,0,0,52750,4,1,0,143,0,0,225,52898
"QUEENS=""40/33""",149,54,1,0,0,0,0,45733,2,1,1,220,0,0,203,45957
"QUEENS=""40/34""",73,77,0,1,3,22,0,38692,7,5,0,11913,0,0,150,50617
"QUEENS=""40/35""",118,53,0,1,1,5,0,50681,2,4,1,692,0,0,171,51380
"QUEENS=""40/36""",123,165,0,9,9,12,0,544189,11,4,2,13519,0,0,288,557725
"QUEENS=""40/37""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"QUEENS=""40/38""",80,53,0,2,2,4,0,51782,6,4,0,725,0,0,133,52517
"QUEENS=""40/39""",19,5,0,2,1,1,0,9340,1,0,0,283,0,0,24,9624
"QUEENS=""40/40""",118,47,0,2,1,7,0,35182,8,7,0,935,0,0,165,36132
"QUEENS=""41/23""",33,61,0,9,14,70,0,11471,3,10,1,29834,0,0,94,41319
"QUEENS=""41/24""",17,21,1,0,5,3,0,9930,3,2,1,422,0,0,38,10358
"QUEENS=""41/25""",36,24,0,2,4,6,0,15330,3,2,1,632,0,0,60,15968
"QUEENS=""41/26""",7,2,0,0,0,4,0,3901,0,0,1,140,0,0,9,4042
"QUEENS=""41/27""",119,72,1,1,0,2,0,51683,7,4,1,425,0,0,191,52120
"QUEENS=""41/28""",110,99,0,13,8,25,0,47395,12,11,7,21120,0,0,209,68545
"QUEENS=""41/29""",142,53,0,1,0,0,0,52941,4,2,1,100,0,0,195,53048
"QUEENS=""41/30""",39,28,0,1,0,7,0,17480,6,1,0,452,0,0,67,17939
"QUEENS=""41/31""",190,60,0,0,0,0,0,56440,5,2,0,91,0,0,250,56538
"QUEENS=""41/32""",153,56,0,0,1,1,0,493101,6,2,0,121,0,0,209,493230
"QUEENS=""41/33""",191,69,0,1,0,0,0,585100,10,1,0,171,0,0,260,585282
"QUEENS=""41/34""",92,74,0,6,9,22,0,385151,9,1,1,13910,0,0,166,399072
"QUEENS=""41/35""",159,93,0,1,0,9,0,59051,6,5,1,484,0,0,252,59547
"QUEENS=""41/36""",132,165,0,7,10,24,0,513350,29,8,3,17718,0,0,297,531108
"QUEENS=""41/37""",31,29,0,3,1,6,0,13141,1,2,0,476,0,0,60,13620
"QUEENS=""41/38""",154,72,0,2,2,13,0,641104,12,5,1,774,0,0,226,641896
"QUEENS=""41/39""",95,52,0,3,0,5,0,48561,6,1,3,521,0,0,147,49092
"QUEENS=""41/40""",90,42,0,6,4,9,0,34953,3,6,2,1279,0,0,132,36243
"QUEENS=""42/23""",183,73,1,2,0,8,0,60261,5,4,0,326,0,0,256,60596
