precinct,gen_con_CASTLE,gen_dem_CLINTON,gen_grn_STEIN,gen_ind_FOX,gen_ind_HARTNELL,gen_ind_HOEFLING,gen_ind_KOTLIKOFF,gen_ind_MATUREN,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_lib_JOHNSON,gen_nlp_SOLTYSIK,gen_rep_TRUMP
OAKLANDNOVI CITY 21,2,576,3,0,0,0,0,0,0,0,33,0,543
OAKLANDNOVI CITY 22,6,457,18,0,0,0,0,0,0,0,28,1,345
OAKLANDNOVI CITY 3,1,765,14,0,0,0,0,0,0,0,36,1,521
OAKLANDNOVI CITY 4,5,763,11,0,0,0,0,0,0,0,63,5,562
OAKLANDNOVI CITY 5,0,626,5,0,0,0,0,0,0,0,39,1,361
OAKLANDNOVI CITY 6,3,784,12,0,0,0,0,0,0,0,49,0,547
OAKLANDNOVI CITY 7,1,674,9,0,0,0,0,0,0,0,40,0,492
OAKLANDNOVI CITY 8,0,616,11,0,0,0,0,0,0,0,32,1,503
OAKLANDNOVI CITY 9,3,957,20,0,0,0,0,0,0,0,51,0,708
OAKLANDNOVI TOWNSHIP 1,0,50,1,0,0,0,0,0,0,0,6,0,48
OAKLANDOAK PARK CITY 1,1,439,4,0,0,0,0,0,0,0,9,0,114
OAKLANDOAK PARK CITY 10,1,1139,8,0,0,0,0,0,0,0,7,0,45
OAKLANDOAK PARK CITY 11,0,680,3,0,0,0,0,0,0,0,11,1,88
OAKLANDOAK PARK CITY 12,2,1043,13,0,0,0,0,0,0,0,6,1,65
OAKLANDOAK PARK CITY 13,1,1051,19,0,0,0,0,0,0,0,18,1,62
OAKLANDOAK PARK CITY 14,4,717,14,0,0,0,0,0,0,0,28,1,156
OAKLANDOAK PARK CITY 15,1,756,14,0,0,0,0,0,0,0,22,1,99
OAKLANDOAK PARK CITY 16,3,737,27,0,0,0,0,0,0,0,36,3,184
OAKLANDOAK PARK CITY 2,1,620,11,0,0,0,0,0,0,0,32,1,410
OAKLANDOAK PARK CITY 3,1,721,13,0,0,0,0,0,0,0,30,0,402
OAKLANDOAK PARK CITY 4,1,462,3,0,0,0,0,0,0,0,7,0,311
OAKLANDOAK PARK CITY 5,1,585,8,0,0,0,0,0,0,0,8,1,50
OAKLANDOAK PARK CITY 6,1,835,8,0,0,0,0,0,0,0,11,1,149
OAKLANDOAK PARK CITY 7,3,945,7,0,0,0,0,0,0,0,6,0,60
OAKLANDOAK PARK CITY 8,2,1036,11,0,0,0,0,0,0,0,7,1,40
OAKLANDOAK PARK CITY 9,1,1034,1,0,0,0,0,0,0,0,6,1,41
OAKLANDOAKLAND TOWNSHIP 1,2,492,9,0,0,0,0,0,0,0,57,0,900
OAKLANDOAKLAND TOWNSHIP 2,8,487,14,0,0,0,0,0,0,0,54,0,910
OAKLANDOAKLAND TOWNSHIP 3,1,225,6,0,0,0,0,0,0,0,27,0,491
OAKLANDOAKLAND TOWNSHIP 4,0,389,7,0,0,0,0,0,0,0,35,0,828
OAKLANDOAKLAND TOWNSHIP 5,4,640,13,0,0,0,0,0,0,0,42,1,767
OAKLANDOAKLAND TOWNSHIP 6,4,460,12,0,0,0,0,0,0,0,58,0,1044
OAKLANDOAKLAND TOWNSHIP 7,3,594,16,0,0,0,0,0,0,0,35,0,1075
OAKLANDOAKLAND TOWNSHIP 8,2,432,9,0,0,0,0,0,0,0,33,0,738
OAKLANDORCHARD LAKE VILLAGE CITY 1,0,570,4,0,0,0,0,0,0,0,42,0,865
OAKLANDORION TOWNSHIP 1,2,455,20,0,0,0,0,0,0,0,74,0,815
OAKLANDORION TOWNSHIP 10,1,482,12,0,0,0,0,0,0,0,51,0,671
OAKLANDORION TOWNSHIP 11,2,333,11,0,0,0,0,0,0,0,59,1,536
OAKLANDORION TOWNSHIP 12,3,512,22,0,0,0,0,0,0,0,57,2,789
OAKLANDORION TOWNSHIP 13,3,532,24,0,0,0,0,0,0,0,66,1,806
OAKLANDORION TOWNSHIP 14,5,375,11,0,0,0,0,0,0,0,46,1,541
OAKLANDORION TOWNSHIP 15,7,511,12,0,0,0,0,0,0,0,56,1,652
OAKLANDORION TOWNSHIP 2,4,569,27,0,0,0,0,0,0,0,89,0,922
OAKLANDORION TOWNSHIP 3,1,483,16,0,0,0,0,0,0,0,48,2,890
OAKLANDORION TOWNSHIP 4,1,525,16,0,0,0,0,0,0,0,72,1,1012
OAKLANDORION TOWNSHIP 5,2,610,9,0,0,0,0,0,0,0,52,1,1007
OAKLANDORION TOWNSHIP 6,5,484,11,0,0,0,0,0,0,0,65,0,805
OAKLANDORION TOWNSHIP 7,5,514,16,0,0,0,0,0,0,0,57,1,673
OAKLANDORION TOWNSHIP 8,4,442,6,0,0,0,0,0,0,0,53,3,652
OAKLANDORION TOWNSHIP 9,2,572,24,0,0,0,0,0,0,0,77,0,729
OAKLANDOXFORD TOWNSHIP 1,1,590,20,0,0,0,0,0,0,0,88,1,1085
OAKLANDOXFORD TOWNSHIP 2,5,358,5,0,0,0,0,0,0,0,69,1,695
OAKLANDOXFORD TOWNSHIP 3,4,620,12,0,0,0,0,0,0,0,68,3,1194
OAKLANDOXFORD TOWNSHIP 4,6,502,19,0,0,0,0,0,0,0,76,0,1196
OAKLANDOXFORD TOWNSHIP 5,6,398,17,0,0,0,0,0,0,0,49,1,679
OAKLANDOXFORD TOWNSHIP 6,7,437,14,0,0,0,0,0,0,0,64,0,1099
OAKLANDOXFORD TOWNSHIP 7,4,564,14,0,0,0,0,0,0,0,65,0,1005
OAKLANDPLEASANT RIDGE CITY 1,0,690,15,0,0,0,0,0,0,0,32,0,211
OAKLANDPLEASANT RIDGE CITY 2,0,669,14,0,0,0,0,0,0,0,20,0,174
OAKLANDPONTIAC CITY 1 WARD 1,2,1381,6,0,0,0,0,0,0,0,9,0,44
OAKLANDPONTIAC CITY 10 WARD 4,1,156,1,0,0,0,0,0,0,0,8,0,77
OAKLANDPONTIAC CITY 11 WARD 4,5,946,21,0,0,0,0,0,0,0,44,0,392
OAKLANDPONTIAC CITY 12 WARD 4,3,708,10,0,0,0,0,0,0,0,19,0,306
OAKLANDPONTIAC CITY 13 WARD 5,6,791,15,0,0,0,0,0,0,0,24,0,282
OAKLANDPONTIAC CITY 14 WARD 5,2,636,7,0,0,0,0,0,0,0,21,1,99
OAKLANDPONTIAC CITY 15 WARD 5,1,1164,6,0,0,0,0,0,0,0,6,0,87
OAKLANDPONTIAC CITY 16 WARD 6,1,1026,10,0,0,0,0,0,0,0,12,2,102
OAKLANDPONTIAC CITY 17 WARD 6,0,664,6,0,0,0,0,0,0,0,11,1,160
OAKLANDPONTIAC CITY 18 WARD 6,1,369,4,0,0,0,0,0,0,0,14,1,77
OAKLANDPONTIAC CITY 19 WARD 7,2,1005,8,0,0,0,0,0,0,0,9,0,43
OAKLANDPONTIAC CITY 2 WARD 1,1,775,8,0,0,0,0,0,0,0,8,1,98
OAKLANDPONTIAC CITY 20 WARD 7,3,1038,4,0,0,0,0,0,0,0,8,0,61
OAKLANDPONTIAC CITY 21 WARD 7,5,1148,15,0,0,0,0,0,0,0,11,2,66
OAKLANDPONTIAC CITY 3 WARD 1,1,1071,6,0,0,0,0,0,0,0,17,0,99
OAKLANDPONTIAC CITY 4 WARD 2,5,626,20,0,0,0,0,0,0,0,27,1,254
OAKLANDPONTIAC CITY 5 WARD 2,3,697,18,0,0,0,0,0,0,0,30,0,177
OAKLANDPONTIAC CITY 6 WARD 2,3,858,16,0,0,0,0,0,0,0,18,2,128
OAKLANDPONTIAC CITY 7 WARD 3,5,297,3,0,0,0,0,0,0,0,7,0,71
OAKLANDPONTIAC CITY 8 WARD 3,0,605,5,0,0,0,0,0,0,0,35,1,269
OAKLANDPONTIAC CITY 9 WARD 3,0,546,3,0,0,0,0,0,0,0,11,1,95
OAKLANDROCHESTER CITY 1,3,630,15,0,0,0,0,0,0,0,60,0,560
OAKLANDROCHESTER CITY 2,0,790,25,0,0,0,0,0,0,0,66,0,857
OAKLANDROCHESTER CITY 3,2,462,14,0,0,0,0,0,0,0,36,1,458
OAKLANDROCHESTER CITY 4,0,373,7,0,0,0,0,0,0,0,29,1,473
OAKLANDROCHESTER CITY 5,5,837,19,0,0,0,0,0,0,0,74,0,1361
OAKLANDROCHESTER HILLS CITY 1 WARD 1,5,715,8,0,0,0,0,0,0,0,45,0,712
OAKLANDROCHESTER HILLS CITY 10 WARD 1,4,572,10,0,0,0,0,0,0,0,39,1,514
OAKLANDROCHESTER HILLS CITY 11 WARD 1,4,457,8,0,0,0,0,0,0,0,40,0,532
OAKLANDROCHESTER HILLS CITY 12 WARD 1,2,627,20,0,0,0,0,0,0,0,58,0,876
OAKLANDROCHESTER HILLS CITY 13 WARD 1,1,406,9,0,0,0,0,0,0,0,30,1,569
OAKLANDROCHESTER HILLS CITY 14 WARD 1,1,738,12,0,0,0,0,0,0,0,56,0,862
OAKLANDROCHESTER HILLS CITY 15 WARD 1,2,381,15,0,0,0,0,0,0,0,52,3,486
OAKLANDROCHESTER HILLS CITY 16 WARD 1,3,702,19,0,0,0,0,0,0,0,62,1,811
OAKLANDROCHESTER HILLS CITY 17 WARD 1,2,831,16,0,0,0,0,0,0,0,50,2,857
OAKLANDROCHESTER HILLS CITY 18 WARD 1,2,445,8,0,0,0,0,0,0,0,46,1,599
OAKLANDROCHESTER HILLS CITY 19 WARD 1,3,424,8,0,0,0,0,0,0,0,45,0,584
OAKLANDROCHESTER HILLS CITY 2 WARD 1,0,395,12,0,0,0,0,0,0,0,29,0,258
OAKLANDROCHESTER HILLS CITY 20 WARD 1,2,404,7,0,0,0,0,0,0,0,35,0,377
OAKLANDROCHESTER HILLS CITY 21 WARD 1,1,497,14,0,0,0,0,0,0,0,33,0,793
OAKLANDROCHESTER HILLS CITY 22 WARD 1,3,480,5,0,0,0,0,0,0,0,30,0,480
OAKLANDROCHESTER HILLS CITY 23 WARD 1,3,439,7,0,0,0,0,0,0,0,39,0,474
OAKLANDROCHESTER HILLS CITY 24 WARD 1,0,610,10,0,0,0,0,0,0,0,36,1,620
OAKLANDROCHESTER HILLS CITY 25 WARD 1,3,658,15,0,0,0,0,0,0,0,55,0,888
OAKLANDROCHESTER HILLS CITY 26 WARD 1,2,818,14,0,0,0,0,0,0,0,60,1,1013
OAKLANDROCHESTER HILLS CITY 27 WARD 1,2,571,7,0,0,0,0,0,0,0,35,0,576
OAKLANDROCHESTER HILLS CITY 28 WARD 1,2,754,15,0,0,0,0,0,0,0,34,0,457
OAKLANDROCHESTER HILLS CITY 29 WARD 1,2,355,3,0,0,0,0,0,0,0,27,0,417
OAKLANDROCHESTER HILLS CITY 3 WARD 1,4,448,14,0,0,0,0,0,0,0,41,0,523
OAKLANDROCHESTER HILLS CITY 30 WARD 1,4,792,15,0,0,0,0,0,0,0,82,0,690
OAKLANDROCHESTER HILLS CITY 31 WARD 1,2,491,3,0,0,0,0,0,0,0,32,0,484
OAKLANDROCHESTER HILLS CITY 32 WARD 1,3,563,9,0,0,0,0,0,0,0,31,0,633
OAKLANDROCHESTER HILLS CITY 4 WARD 1,1,447,14,0,0,0,0,0,0,0,39,1,445
OAKLANDROCHESTER HILLS CITY 5 WARD 1,2,526,18,0,0,0,0,0,0,0,50,0,833
OAKLANDROCHESTER HILLS CITY 6 WARD 1,7,668,13,0,0,0,0,0,0,0,50,0,828
OAKLANDROCHESTER HILLS CITY 7 WARD 1,5,346,10,0,0,0,0,0,0,0,29,0,385
OAKLANDROCHESTER HILLS CITY 8 WARD 1,4,299,4,0,0,0,0,0,0,0,29,0,442
OAKLANDROCHESTER HILLS CITY 9 WARD 1,6,815,12,0,0,0,0,0,0,0,73,0,880
OAKLANDROSE TOWNSHIP 1,4,297,10,0,0,0,0,0,0,0,54,0,588
OAKLANDROSE TOWNSHIP 2,4,342,11,0,0,0,0,0,0,0,52,0,856
OAKLANDROSE TOWNSHIP 3,1,382,12,0,0,0,0,0,0,0,54,0,908
OAKLANDROYAL OAK CITY 1,0,991,7,0,0,0,0,0,0,0,61,0,407
OAKLANDROYAL OAK CITY 10,0,824,24,0,0,0,0,0,0,0,64,0,539
OAKLANDROYAL OAK CITY 11,5,725,18,0,0,0,0,0,0,0,60,0,433
OAKLANDROYAL OAK CITY 12,2,686,19,0,0,0,0,0,0,0,84,1,513
OAKLANDROYAL OAK CITY 13,1,869,23,0,0,0,0,0,0,0,74,0,564
OAKLANDROYAL OAK CITY 14,3,704,16,0,0,0,0,0,0,0,61,1,495
OAKLANDROYAL OAK CITY 15,5,639,18,0,0,0,0,0,0,0,59,0,336
OAKLANDROYAL OAK CITY 16,2,1122,30,0,0,0,0,0,0,0,90,2,716
OAKLANDROYAL OAK CITY 17,2,808,16,0,0,0,0,0,0,0,75,0,521
OAKLANDROYAL OAK CITY 18,1,783,25,0,0,0,0,0,0,0,67,0,483
OAKLANDROYAL OAK CITY 19,7,1046,31,0,0,0,0,0,0,0,83,0,782
OAKLANDROYAL OAK CITY 2,4,893,24,0,0,0,0,0,0,0,93,1,543
OAKLANDROYAL OAK CITY 20,6,825,21,0,0,0,0,0,0,0,86,0,640
OAKLANDROYAL OAK CITY 21,3,906,15,0,0,0,0,0,0,0,66,0,493
OAKLANDROYAL OAK CITY 22,1,897,21,0,0,0,0,0,0,0,52,0,634
OAKLANDROYAL OAK CITY 23,2,684,18,0,0,0,0,0,0,0,67,0,466
OAKLANDROYAL OAK CITY 24,2,439,11,0,0,0,0,0,0,0,48,0,293
OAKLANDROYAL OAK CITY 3,2,654,21,0,0,0,0,0,0,0,67,1,407
OAKLANDROYAL OAK CITY 4,3,717,7,0,0,0,0,0,0,0,62,0,401
OAKLANDROYAL OAK CITY 5,3,693,8,0,0,0,0,0,0,0,53,0,327
OAKLANDROYAL OAK CITY 6,8,1270,32,0,0,0,0,0,0,0,90,1,545
OAKLANDROYAL OAK CITY 7,4,825,14,0,0,0,0,0,0,0,39,1,392
OAKLANDROYAL OAK CITY 8,2,1078,25,0,0,0,0,0,0,0,93,1,672
OAKLANDROYAL OAK CITY 9,4,1241,26,0,0,0,0,0,0,0,78,2,577
OAKLANDROYAL OAK TOWNSHIP 1,1,684,4,0,0,0,0,0,0,0,3,0,11
OAKLANDROYAL OAK TOWNSHIP 2,1,623,4,0,0,0,0,0,0,0,1,1,7
OAKLANDSOUTH LYON CITY 1,3,876,15,0,0,0,0,0,0,0,87,0,1141
OAKLANDSOUTH LYON CITY 2,1,597,11,0,0,0,0,0,0,0,79,0,820
OAKLANDSOUTH LYON CITY 3,4,585,21,0,0,0,0,0,0,0,65,0,928
OAKLANDSOUTH LYON CITY 4,0,363,10,0,0,0,0,0,0,0,54,0,543
OAKLANDSOUTHFIELD CITY 1,0,1077,9,0,0,0,0,0,0,0,7,1,126
OAKLANDSOUTHFIELD CITY 10,2,1099,6,0,0,0,0,0,0,0,16,0,127
OAKLANDSOUTHFIELD CITY 11,2,1252,6,0,0,0,0,0,0,0,11,0,74
OAKLANDSOUTHFIELD CITY 12,0,1008,13,0,0,0,0,0,0,0,11,0,89
OAKLANDSOUTHFIELD CITY 13,3,929,5,0,0,0,0,0,0,0,12,0,215
OAKLANDSOUTHFIELD CITY 14,3,568,5,0,0,0,0,0,0,0,8,0,309
OAKLANDSOUTHFIELD CITY 15,1,813,9,0,0,0,0,0,0,0,10,1,87
OAKLANDSOUTHFIELD CITY 16,3,1023,12,0,0,0,0,0,0,0,5,0,62
OAKLANDSOUTHFIELD CITY 17,4,1032,4,0,0,0,0,0,0,0,15,0,147
OAKLANDSOUTHFIELD CITY 18,2,1282,7,0,0,0,0,0,0,0,10,0,40
OAKLANDSOUTHFIELD CITY 19,2,799,9,0,0,0,0,0,0,0,11,0,96
OAKLANDSOUTHFIELD CITY 2,0,1230,11,0,0,0,0,0,0,0,25,1,268
OAKLANDSOUTHFIELD CITY 20,0,1164,13,0,0,0,0,0,0,0,14,2,56
OAKLANDSOUTHFIELD CITY 21,2,1295,10,0,0,0,0,0,0,0,7,0,48
OAKLANDSOUTHFIELD CITY 22,5,1427,8,0,0,0,0,0,0,0,9,0,43
OAKLANDSOUTHFIELD CITY 23,4,1279,9,0,0,0,0,0,0,0,13,0,111
OAKLANDSOUTHFIELD CITY 24,2,1096,14,0,0,0,0,0,0,0,14,1,73
OAKLANDSOUTHFIELD CITY 25,2,984,4,0,0,0,0,0,0,0,14,0,91
OAKLANDSOUTHFIELD CITY 26,0,1087,4,0,0,0,0,0,0,0,10,0,142
OAKLANDSOUTHFIELD CITY 27,3,965,3,0,0,0,0,0,0,0,10,0,58
OAKLANDSOUTHFIELD CITY 28,1,924,11,0,0,0,0,0,0,0,16,0,54
OAKLANDSOUTHFIELD CITY 29,2,1393,19,0,0,0,0,0,0,0,19,0,164
OAKLANDSOUTHFIELD CITY 3,1,1024,12,0,0,0,0,0,0,0,14,0,135
OAKLANDSOUTHFIELD CITY 30,1,1172,10,0,0,0,0,0,0,0,18,1,181
OAKLANDSOUTHFIELD CITY 31,1,1236,6,0,0,0,0,0,0,0,10,4,142
OAKLANDSOUTHFIELD CITY 32,0,888,3,0,0,0,0,0,0,0,14,0,133
OAKLANDSOUTHFIELD CITY 33,3,1371,7,0,0,0,0,0,0,0,14,0,79
OAKLANDSOUTHFIELD CITY 34,2,689,10,0,0,0,0,0,0,0,21,0,209
OAKLANDSOUTHFIELD CITY 35,1,871,11,0,0,0,0,0,0,0,14,0,82
OAKLANDSOUTHFIELD CITY 36,4,750,10,0,0,0,0,0,0,0,13,0,120
OAKLANDSOUTHFIELD CITY 4,1,1197,5,0,0,0,0,0,0,0,12,0,186
OAKLANDSOUTHFIELD CITY 5,1,620,10,0,0,0,0,0,0,0,19,0,201
OAKLANDSOUTHFIELD CITY 6,0,989,2,0,0,0,0,0,0,0,11,0,155
OAKLANDSOUTHFIELD CITY 7,0,1139,5,0,0,0,0,0,0,0,5,0,86
OAKLANDSOUTHFIELD CITY 8,1,899,6,0,0,0,0,0,0,0,9,0,77
OAKLANDSOUTHFIELD CITY 9,1,850,22,0,0,0,0,0,0,0,33,1,219
OAKLANDSOUTHFIELD TOWNSHIP 1,1,393,10,0,0,0,0,0,0,0,30,0,258
OAKLANDSOUTHFIELD TOWNSHIP 10,1,376,5,0,0,0,0,0,0,0,23,0,334
OAKLANDSOUTHFIELD TOWNSHIP 2,0,480,11,0,0,0,0,0,0,0,34,0,322
OAKLANDSOUTHFIELD TOWNSHIP 3,2,358,9,0,0,0,0,0,0,0,29,0,236
OAKLANDSOUTHFIELD TOWNSHIP 4,0,534,4,0,0,0,0,0,0,0,46,0,438
OAKLANDSOUTHFIELD TOWNSHIP 5,1,639,14,0,0,0,0,0,0,0,39,0,360
OAKLANDSOUTHFIELD TOWNSHIP 6,4,826,6,0,0,0,0,0,0,0,70,0,704
OAKLANDSOUTHFIELD TOWNSHIP 7,3,445,4,0,0,0,0,0,0,0,31,0,393
OAKLANDSOUTHFIELD TOWNSHIP 8,2,717,8,0,0,0,0,0,0,0,24,1,400
OAKLANDSOUTHFIELD TOWNSHIP 9,0,535,5,0,0,0,0,0,0,0,21,0,362
OAKLANDSPRINGFIELD TOWNSHIP 1,1,355,10,0,0,0,0,0,0,0,35,0,766
OAKLANDSPRINGFIELD TOWNSHIP 2,2,354,11,0,0,0,0,0,0,0,47,0,660
OAKLANDSPRINGFIELD TOWNSHIP 3,5,441,11,0,0,0,0,0,0,0,65,0,1003
OAKLANDSPRINGFIELD TOWNSHIP 4,2,381,12,0,0,0,0,0,0,0,39,1,624
OAKLANDSPRINGFIELD TOWNSHIP 5,2,422,15,0,0,0,0,0,0,0,54,0,862
OAKLANDSPRINGFIELD TOWNSHIP 6,3,443,11,0,0,0,0,0,0,0,60,0,800
OAKLANDSPRINGFIELD TOWNSHIP 7,1,173,3,0,0,0,0,0,0,0,46,0,446
OAKLANDSYLVAN LAKE CITY 1,3,541,11,0,0,0,0,0,0,0,40,0,564
OAKLANDTROY CITY 1,0,434,4,0,0,0,0,0,0,0,33,0,462
OAKLANDTROY CITY 10,3,673,12,0,0,0,0,0,0,0,57,1,760
OAKLANDTROY CITY 11,4,680,7,0,0,0,0,0,0,0,41,0,754
OAKLANDTROY CITY 12,2,534,4,0,0,0,0,0,0,0,30,0,523
OAKLANDTROY CITY 13,8,1037,20,0,0,0,0,0,0,0,87,1,939
OAKLANDTROY CITY 14,2,679,7,0,0,0,0,0,0,0,42,0,763
OAKLANDTROY CITY 15,3,687,9,0,0,0,0,0,0,0,41,0,695
OAKLANDTROY CITY 16,2,599,10,0,0,0,0,0,0,0,53,1,549
OAKLANDTROY CITY 17,3,830,10,0,0,0,0,0,0,0,38,0,746
OAKLANDTROY CITY 18,2,529,10,0,0,0,0,0,0,0,34,0,618
OAKLANDTROY CITY 19,1,531,6,0,0,0,0,0,0,0,46,0,595
OAKLANDTROY CITY 2,5,792,11,0,0,0,0,0,0,0,49,0,805
OAKLANDTROY CITY 20,1,766,13,0,0,0,0,0,0,0,39,0,812
OAKLANDTROY CITY 21,9,536,10,0,0,0,0,0,0,0,44,0,486
OAKLANDTROY CITY 22,1,1008,14,0,0,0,0,0,0,0,56,2,838
OAKLANDTROY CITY 23,5,954,18,0,0,0,0,0,0,0,48,1,866
OAKLANDTROY CITY 24,7,669,12,0,0,0,0,0,0,0,57,0,801
OAKLANDTROY CITY 25,5,802,19,0,0,0,0,0,0,0,42,1,724
OAKLANDTROY CITY 26,7,699,18,0,0,0,0,0,0,0,64,4,616
OAKLANDTROY CITY 27,4,671,7,0,0,0,0,0,0,0,36,1,404
OAKLANDTROY CITY 28,3,679,13,0,0,0,0,0,0,0,25,0,380
OAKLANDTROY CITY 29,4,885,12,0,0,0,0,0,0,0,75,0,840
OAKLANDTROY CITY 3,6,572,10,0,0,0,0,0,0,0,58,0,791
OAKLANDTROY CITY 30,1,199,3,0,0,0,0,0,0,0,18,0,202
OAKLANDTROY CITY 31,1,238,9,0,0,0,0,0,0,0,17,0,319
OAKLANDTROY CITY 4,6,998,12,0,0,0,0,0,0,0,57,2,974
OAKLANDTROY CITY 5,2,453,4,0,0,0,0,0,0,0,37,0,683
OAKLANDTROY CITY 6,0,177,3,0,0,0,0,0,0,0,12,0,204
OAKLANDTROY CITY 7,4,625,6,0,0,0,0,0,0,0,32,1,571
OAKLANDTROY CITY 8,2,731,17,0,0,0,0,0,0,0,43,0,536
OAKLANDTROY CITY 9,6,746,15,0,0,0,0,0,0,0,53,0,843
OAKLANDWALLED LAKE CITY 1,6,782,23,0,0,0,0,0,0,0,62,0,766
OAKLANDWALLED LAKE CITY 2,6,746,15,0,0,0,0,0,0,0,67,0,947
OAKLANDWATERFORD TOWNSHIP 1,7,462,18,0,0,0,0,0,0,0,64,1,805
OAKLANDWATERFORD TOWNSHIP 10,3,508,10,0,0,0,0,0,0,0,55,0,703
OAKLANDWATERFORD TOWNSHIP 11,5,426,12,0,0,0,0,0,0,0,42,1,710
OAKLANDWATERFORD TOWNSHIP 12,2,486,11,0,0,0,0,0,0,0,54,0,747
OAKLANDWATERFORD TOWNSHIP 13,6,535,16,0,0,0,0,0,0,0,47,1,403
OAKLANDWATERFORD TOWNSHIP 14,2,367,3,0,0,0,0,0,0,0,37,0,573
OAKLANDWATERFORD TOWNSHIP 15,5,502,14,0,0,0,0,0,0,0,46,0,592
OAKLANDWATERFORD TOWNSHIP 16,2,464,21,0,0,0,0,0,0,0,50,2,664
OAKLANDWATERFORD TOWNSHIP 17,7,599,19,0,0,0,0,0,0,0,54,0,616
OAKLANDWATERFORD TOWNSHIP 18,4,420,15,0,0,0,0,0,0,0,54,1,614
OAKLANDWATERFORD TOWNSHIP 19,3,504,19,0,0,0,0,0,0,0,55,1,587
OAKLANDWATERFORD TOWNSHIP 2,4,514,20,0,0,0,0,0,0,0,55,0,770
OAKLANDWATERFORD TOWNSHIP 20,2,537,13,0,0,0,0,0,0,0,37,1,434
OAKLANDWATERFORD TOWNSHIP 21,3,501,14,0,0,0,0,0,0,0,52,0,492
OAKLANDWATERFORD TOWNSHIP 22,4,639,13,0,0,0,0,0,0,0,52,1,804
OAKLANDWATERFORD TOWNSHIP 23,6,536,16,0,0,0,0,0,0,0,66,0,876
OAKLANDWATERFORD TOWNSHIP 24,3,637,28,0,0,0,0,0,0,0,68,2,805
OAKLANDWATERFORD TOWNSHIP 25,6,584,15,0,0,0,0,0,0,0,68,0,769
OAKLANDWATERFORD TOWNSHIP 26,4,496,12,0,0,0,0,0,0,0,40,0,480
OAKLANDWATERFORD TOWNSHIP 27,1,559,18,0,0,0,0,0,0,0,64,0,708
OAKLANDWATERFORD TOWNSHIP 28,2,480,14,0,0,0,0,0,0,0,36,1,575
OAKLANDWATERFORD TOWNSHIP 29,1,411,10,0,0,0,0,0,0,0,70,0,576
OAKLANDWATERFORD TOWNSHIP 3,0,339,6,0,0,0,0,0,0,0,36,1,571
OAKLANDWATERFORD TOWNSHIP 4,2,553,10,0,0,0,0,0,0,0,63,1,801
OAKLANDWATERFORD TOWNSHIP 5,3,413,10,0,0,0,0,0,0,0,61,0,712
OAKLANDWATERFORD TOWNSHIP 6,9,567,21,0,0,0,0,0,0,0,96,0,799
OAKLANDWATERFORD TOWNSHIP 7,2,381,13,0,0,0,0,0,0,0,46,1,792
OAKLANDWATERFORD TOWNSHIP 8,2,521,13,0,0,0,0,0,0,0,64,1,910
OAKLANDWATERFORD TOWNSHIP 9,6,376,9,0,0,0,0,0,0,0,44,0,616
OAKLANDWEST BLOOMFIELD TOWNSHIP 1,1,1030,8,0,0,0,0,0,0,0,40,0,627
OAKLANDWEST BLOOMFIELD TOWNSHIP 10,1,1144,14,0,0,0,0,0,0,0,43,1,729
OAKLANDWEST BLOOMFIELD TOWNSHIP 11,2,1088,12,0,0,0,0,0,0,0,33,0,501
OAKLANDWEST BLOOMFIELD TOWNSHIP 12,2,1228,9,0,0,0,0,0,0,0,24,0,468
OAKLANDWEST BLOOMFIELD TOWNSHIP 13,5,971,12,0,0,0,0,0,0,0,48,0,509
OAKLANDWEST BLOOMFIELD TOWNSHIP 14,3,506,13,0,0,0,0,0,0,0,48,1,652
OAKLANDWEST BLOOMFIELD TOWNSHIP 15,1,1228,14,0,0,0,0,0,0,0,35,0,657
OAKLANDWEST BLOOMFIELD TOWNSHIP 16,2,944,12,0,0,0,0,0,0,0,34,0,768
OAKLANDWEST BLOOMFIELD TOWNSHIP 17,1,1050,14,0,0,0,0,0,0,0,37,0,566
OAKLANDWEST BLOOMFIELD TOWNSHIP 18,1,677,5,0,0,0,0,0,0,0,27,0,619
OAKLANDWEST BLOOMFIELD TOWNSHIP 19,0,1076,10,0,0,0,0,0,0,0,19,0,391
OAKLANDWEST BLOOMFIELD TOWNSHIP 2,6,715,21,0,0,0,0,0,0,0,59,0,841
OAKLANDWEST BLOOMFIELD TOWNSHIP 20,0,686,4,0,0,0,0,0,0,0,29,1,323
OAKLANDWEST BLOOMFIELD TOWNSHIP 21,0,804,8,0,0,0,0,0,0,0,26,0,427
OAKLANDWEST BLOOMFIELD TOWNSHIP 22,1,1049,7,0,0,0,0,0,0,0,39,0,660
OAKLANDWEST BLOOMFIELD TOWNSHIP 23,1,1172,3,0,0,0,0,0,0,0,19,1,734
OAKLANDWEST BLOOMFIELD TOWNSHIP 24,0,690,6,0,0,0,0,0,0,0,13,1,581
OAKLANDWEST BLOOMFIELD TOWNSHIP 25,1,790,8,0,0,0,0,0,0,0,63,0,770
OAKLANDWEST BLOOMFIELD TOWNSHIP 3,0,396,11,0,0,0,0,0,0,0,16,1,333
OAKLANDWEST BLOOMFIELD TOWNSHIP 4,2,845,24,0,0,0,0,0,0,0,47,0,766
OAKLANDWEST BLOOMFIELD TOWNSHIP 5,2,778,18,0,0,0,0,0,0,0,45,0,762
