county,precinct,office,district,party,candidate,votes
Davidson,DAVIDSON4-07,President,,Republican,Donald J. Trump,325.0
Davidson,DAVIDSON5-07,President,,Republican,Donald J. Trump,386.0
Davidson,DAVIDSON6-07,President,,Republican,Donald J. Trump,330.0
Davidson,DAVIDSON1-08,President,,Republican,Donald J. Trump,124.0
Davidson,DAVIDSON2-08,President,,Republican,Donald J. Trump,216.0
Davidson,DAVIDSON3-08,President,,Republican,Donald J. Trump,743.0
Davidson,DAVIDSON4-08,President,,Republican,Donald J. Trump,641.0
Davidson,DAVIDSON1-09,President,,Republican,Donald J. Trump,429.0
Davidson,DAVIDSON2-09,President,,Republican,Donald J. Trump,296.0
Davidson,DAVIDSON3-09,President,,Republican,Donald J. Trump,779.0
Davidson,DAVIDSON1-10,President,,Republican,Donald J. Trump,507.0
Davidson,DAVIDSON2-10,President,,Republican,Donald J. Trump,164.0
Davidson,DAVIDSON3-10,President,,Republican,Donald J. Trump,854.0
Davidson,DAVIDSON4-10,President,,Republican,Donald J. Trump,846.0
Davidson,DAVIDSON5-10,President,,Republican,Donald J. Trump,255.0
Davidson,DAVIDSON6-10,President,,Republican,Donald J. Trump,341.0
Davidson,DAVIDSON1-11,President,,Republican,Donald J. Trump,1373.0
Davidson,DAVIDSON2-11,President,,Republican,Donald J. Trump,1673.0
Davidson,DAVIDSON3-11,President,,Republican,Donald J. Trump,519.0
Davidson,DAVIDSON4-11,President,,Republican,Donald J. Trump,484.0
Davidson,DAVIDSON1-12,President,,Republican,Donald J. Trump,915.0
Davidson,DAVIDSON2-12,President,,Republican,Donald J. Trump,1793.0
Davidson,DAVIDSON3-12,President,,Republican,Donald J. Trump,586.0
Davidson,DAVIDSON4-12,President,,Republican,Donald J. Trump,798.0
Davidson,DAVIDSON5-12,President,,Republican,Donald J. Trump,0.0
Davidson,DAVIDSON1-13,President,,Republican,Donald J. Trump,339.0
Davidson,DAVIDSON2-13,President,,Republican,Donald J. Trump,171.0
Davidson,DAVIDSON3-13,President,,Republican,Donald J. Trump,1182.0
Davidson,DAVIDSON4-13,President,,Republican,Donald J. Trump,105.0
Davidson,DAVIDSON1-14,President,,Republican,Donald J. Trump,945.0
Davidson,DAVIDSON2-14,President,,Republican,Donald J. Trump,1126.0
Davidson,DAVIDSON3-14,President,,Republican,Donald J. Trump,160.0
Davidson,DAVIDSON4-14,President,,Republican,Donald J. Trump,6.0
Davidson,DAVIDSON5-14,President,,Republican,Donald J. Trump,703.0
Davidson,DAVIDSON1-15,President,,Republican,Donald J. Trump,1208.0
Davidson,DAVIDSON2-15,President,,Republican,Donald J. Trump,811.0
Davidson,DAVIDSON3-15,President,,Republican,Donald J. Trump,972.0
Davidson,DAVIDSON4-15,President,,Republican,Donald J. Trump,440.0
Davidson,DAVIDSON5-15,President,,Republican,Donald J. Trump,20.0
Davidson,DAVIDSON1-16,President,,Republican,Donald J. Trump,187.0
Davidson,DAVIDSON2-16,President,,Republican,Donald J. Trump,156.0
Davidson,DAVIDSON3-16,President,,Republican,Donald J. Trump,1068.0
Davidson,DAVIDSON4-16,President,,Republican,Donald J. Trump,106.0
Davidson,DAVIDSON5-16,President,,Republican,Donald J. Trump,0.0
Davidson,DAVIDSON1-17,President,,Republican,Donald J. Trump,186.0
Davidson,DAVIDSON2-17,President,,Republican,Donald J. Trump,116.0
Davidson,DAVIDSON3-17,President,,Republican,Donald J. Trump,114.0
Davidson,DAVIDSON4-17,President,,Republican,Donald J. Trump,375.0
Davidson,DAVIDSON5-17,President,,Republican,Donald J. Trump,116.0
Davidson,DAVIDSON6-17,President,,Republican,Donald J. Trump,233.0
Davidson,DAVIDSON7-17,President,,Republican,Donald J. Trump,143.0
Davidson,DAVIDSON1-18,President,,Republican,Donald J. Trump,12.0
Davidson,DAVIDSON2-18,President,,Republican,Donald J. Trump,150.0
Davidson,DAVIDSON3-18,President,,Republican,Donald J. Trump,443.0
Davidson,DAVIDSON4-18,President,,Republican,Donald J. Trump,360.0
Davidson,DAVIDSON5-18,President,,Republican,Donald J. Trump,22.0
Davidson,DAVIDSON1-19,President,,Republican,Donald J. Trump,716.0
Davidson,DAVIDSON2-19,President,,Republican,Donald J. Trump,258.0
Davidson,DAVIDSON3-19,President,,Republican,Donald J. Trump,78.0
Davidson,DAVIDSON4-19,President,,Republican,Donald J. Trump,279.0
Davidson,DAVIDSON5-19,President,,Republican,Donald J. Trump,38.0
Davidson,DAVIDSON6-19,President,,Republican,Donald J. Trump,2.0
Davidson,DAVIDSON1-20,President,,Republican,Donald J. Trump,11.0
Davidson,DAVIDSON2-20,President,,Republican,Donald J. Trump,374.0
Davidson,DAVIDSON3-20,President,,Republican,Donald J. Trump,1214.0
Davidson,DAVIDSON1-21,President,,Republican,Donald J. Trump,15.0
Davidson,DAVIDSON2-21,President,,Republican,Donald J. Trump,139.0
Davidson,DAVIDSON3-21,President,,Republican,Donald J. Trump,62.0
Davidson,DAVIDSON4-21,President,,Republican,Donald J. Trump,412.0
Davidson,DAVIDSON1-22,President,,Republican,Donald J. Trump,845.0
Davidson,DAVIDSON2-22,President,,Republican,Donald J. Trump,1140.0
Davidson,DAVIDSON3-22,President,,Republican,Donald J. Trump,1395.0
Davidson,DAVIDSON4-22,President,,Republican,Donald J. Trump,479.0
Davidson,DAVIDSON1-23,President,,Republican,Donald J. Trump,1316.0
Davidson,DAVIDSON2-23,President,,Republican,Donald J. Trump,943.0
Davidson,DAVIDSON3-23,President,,Republican,Donald J. Trump,975.0
Davidson,DAVIDSON4-23,President,,Republican,Donald J. Trump,1024.0
Davidson,DAVIDSON5-23,President,,Republican,Donald J. Trump,22.0
Davidson,DAVIDSON1-24,President,,Republican,Donald J. Trump,570.0
Davidson,DAVIDSON2-24,President,,Republican,Donald J. Trump,516.0
Davidson,DAVIDSON3-24,President,,Republican,Donald J. Trump,398.0
Davidson,DAVIDSON4-24,President,,Republican,Donald J. Trump,145.0
Davidson,DAVIDSON5-24,President,,Republican,Donald J. Trump,416.0
Davidson,DAVIDSON6-24,President,,Republican,Donald J. Trump,956.0
Davidson,DAVIDSON1-25,President,,Republican,Donald J. Trump,969.0
Davidson,DAVIDSON2-25,President,,Republican,Donald J. Trump,957.0
Davidson,DAVIDSON3-25,President,,Republican,Donald J. Trump,1111.0
Davidson,DAVIDSON4-25,President,,Republican,Donald J. Trump,532.0
Davidson,DAVIDSON1-26,President,,Republican,Donald J. Trump,301.0
Davidson,DAVIDSON2-26,President,,Republican,Donald J. Trump,878.0
Davidson,DAVIDSON3-26,President,,Republican,Donald J. Trump,950.0
Davidson,DAVIDSON4-26,President,,Republican,Donald J. Trump,423.0
Davidson,DAVIDSON1-27,President,,Republican,Donald J. Trump,604.0
Davidson,DAVIDSON2-27,President,,Republican,Donald J. Trump,728.0
Davidson,DAVIDSON3-27,President,,Republican,Donald J. Trump,835.0
Davidson,DAVIDSON1-28,President,,Republican,Donald J. Trump,503.0
Davidson,DAVIDSON2-28,President,,Republican,Donald J. Trump,299.0
Davidson,DAVIDSON3-28,President,,Republican,Donald J. Trump,326.0
Davidson,DAVIDSON1-29,President,,Republican,Donald J. Trump,268.0
Davidson,DAVIDSON2-29,President,,Republican,Donald J. Trump,553.0
Davidson,DAVIDSON3-29,President,,Republican,Donald J. Trump,192.0
Davidson,DAVIDSON4-29,President,,Republican,Donald J. Trump,899.0
Davidson,DAVIDSON1-30,President,,Republican,Donald J. Trump,271.0
Davidson,DAVIDSON2-30,President,,Republican,Donald J. Trump,314.0
Davidson,DAVIDSON3-30,President,,Republican,Donald J. Trump,183.0
Davidson,DAVIDSON4-30,President,,Republican,Donald J. Trump,408.0
Davidson,DAVIDSON1-31,President,,Republican,Donald J. Trump,185.0
Davidson,DAVIDSON2-31,President,,Republican,Donald J. Trump,486.0
Davidson,DAVIDSON3-31,President,,Republican,Donald J. Trump,1137.0
Davidson,DAVIDSON4-31,President,,Republican,Donald J. Trump,1578.0
Davidson,DAVIDSON1-32,President,,Republican,Donald J. Trump,353.0
Davidson,DAVIDSON2-32,President,,Republican,Donald J. Trump,68.0
Davidson,DAVIDSON3-32,President,,Republican,Donald J. Trump,363.0
Davidson,DAVIDSON4-32,President,,Republican,Donald J. Trump,256.0
Davidson,DAVIDSON1-33,President,,Republican,Donald J. Trump,188.0
Davidson,DAVIDSON2-33,President,,Republican,Donald J. Trump,792.0
Davidson,DAVIDSON3-33,President,,Republican,Donald J. Trump,887.0
Davidson,DAVIDSON4-33,President,,Republican,Donald J. Trump,344.0
Davidson,DAVIDSON1-34,President,,Republican,Donald J. Trump,1149.0
Davidson,DAVIDSON2-34,President,,Republican,Donald J. Trump,298.0
Davidson,DAVIDSON3-34,President,,Republican,Donald J. Trump,1506.0
Davidson,DAVIDSON4-34,President,,Republican,Donald J. Trump,850.0
Davidson,DAVIDSON5-34,President,,Republican,Donald J. Trump,1134.0
Davidson,DAVIDSON1-35,President,,Republican,Donald J. Trump,1231.0
Davidson,DAVIDSON2-35,President,,Republican,Donald J. Trump,327.0
Davidson,DAVIDSON3-35,President,,Republican,Donald J. Trump,1976.0
Davidson,DAVIDSON4-35,President,,Republican,Donald J. Trump,1097.0
Davidson,DAVIDSONABSENTEE,President,,Republican,Donald J. Trump,2194.0
Davidson,DAVIDSONEARLY VOTING - WRITE-INS,President,,Republican,Donald J. Trump,0.0
Davidson,DAVIDSONPROVISIONAL - WRITE-INS,President,,Republican,Donald J. Trump,0.0
Decatur,DECATUR1-1 DUNBAR,President,,Republican,Donald J. Trump,456.0
Decatur,DECATUR2-1 LIBERTY,President,,Republican,Donald J. Trump,134.0
Decatur,DECATUR2-2 SCOTTS HILL,President,,Republican,Donald J. Trump,249.0
Decatur,DECATUR3-1 BEACON,President,,Republican,Donald J. Trump,88.0
Decatur,DECATUR3-2 DECATURVILLE,President,,Republican,Donald J. Trump,307.0
Decatur,DECATUR4-1 DECATURVILLE,President,,Republican,Donald J. Trump,443.0
Decatur,DECATUR5-1 PARSONS,President,,Republican,Donald J. Trump,311.0
Decatur,DECATUR6-1 PARSONS,President,,Republican,Donald J. Trump,329.0
Decatur,DECATUR7-1 JEANETTE,President,,Republican,Donald J. Trump,236.0
Decatur,DECATUR7-2 PERRYVILLE,President,,Republican,Donald J. Trump,162.0
Decatur,DECATUR8-1 PARSONS,President,,Republican,Donald J. Trump,441.0
Decatur,DECATUR9-1 BEACON,President,,Republican,Donald J. Trump,131.0
Decatur,DECATUR9-2 HYDRO,President,,Republican,Donald J. Trump,301.0
DeKalb,DEKALB1-1 ALEXANDRIA,President,,Republican,Donald J. Trump,583.0
DeKalb,DEKALB1-2 TEMPERENCE HALL,President,,Republican,Donald J. Trump,196.0
DeKalb,DEKALB1-3 EDGAR EVINS PARK,President,,Republican,Donald J. Trump,52.0
DeKalb,DEKALB2-1 LIBERTY,President,,Republican,Donald J. Trump,285.0
DeKalb,DEKALB2-2 DOWELLTOWN,President,,Republican,Donald J. Trump,195.0
DeKalb,DEKALB2-3 SNOWS HILL,President,,Republican,Donald J. Trump,295.0
DeKalb,DEKALB3-1 CHURCH OF GOD,President,,Republican,Donald J. Trump,713.0
DeKalb,DEKALB4-2 ROCK CASTLE,President,,Republican,Donald J. Trump,101.0
DeKalb,DEKALB4-3 COURTHOUSE,President,,Republican,Donald J. Trump,719.0
DeKalb,DEKALB5-1 JOHNSON CHAPEL,President,,Republican,Donald J. Trump,262.0
DeKalb,DEKALB5-2 COUNTY COMPLEX,President,,Republican,Donald J. Trump,584.0
DeKalb,DEKALB6-1 BELK,President,,Republican,Donald J. Trump,166.0
DeKalb,DEKALB6-2 KELTONBURG,President,,Republican,Donald J. Trump,235.0
DeKalb,DEKALB6-3 BLUE SPRINGS,President,,Republican,Donald J. Trump,270.0
DeKalb,DEKALB7-1 CHURCH OF CHRIST,President,,Republican,Donald J. Trump,515.0
DeKalb,DEKALBEARLY VOTING - WRITE-INS,President,,Republican,Donald J. Trump,0.0
Dickson,DICKSON1-1,President,,Republican,Donald J. Trump,651.0
Dickson,DICKSON2-1,President,,Republican,Donald J. Trump,571.0
Dickson,DICKSON1-2,President,,Republican,Donald J. Trump,567.0
Dickson,DICKSON2-2,President,,Republican,Donald J. Trump,583.0
Dickson,DICKSON1-3,President,,Republican,Donald J. Trump,327.0
Dickson,DICKSON2-3,President,,Republican,Donald J. Trump,764.0
Dickson,DICKSON1-4,President,,Republican,Donald J. Trump,1031.0
Dickson,DICKSON1-5,President,,Republican,Donald J. Trump,1048.0
Dickson,DICKSON1-6,President,,Republican,Donald J. Trump,508.0
Dickson,DICKSON2-6,President,,Republican,Donald J. Trump,835.0
Dickson,DICKSON1-7,President,,Republican,Donald J. Trump,1042.0
Dickson,DICKSON1-8,President,,Republican,Donald J. Trump,693.0
Dickson,DICKSON1-9,President,,Republican,Donald J. Trump,1039.0
Dickson,DICKSON1-10,President,,Republican,Donald J. Trump,1279.0
Dickson,DICKSON1-11,President,,Republican,Donald J. Trump,839.0
Dickson,DICKSON1-12,President,,Republican,Donald J. Trump,737.0
Dickson,DICKSON2-12,President,,Republican,Donald J. Trump,719.0
Dyer,DYERA1- BONICORD,President,,Republican,Donald J. Trump,672.0
Dyer,DYERA2- FOWLKES,President,,Republican,Donald J. Trump,532.0
Dyer,DYERB- NEWBERN,President,,Republican,Donald J. Trump,1075.0
Dyer,DYERC1- TATUMVILLE,President,,Republican,Donald J. Trump,375.0
Dyer,DYERC2- TRIMBLE,President,,Republican,Donald J. Trump,583.0
Dyer,DYERC3- ROELLEN,President,,Republican,Donald J. Trump,260.0
Dyer,DYERD1- MILLSFIELD,President,,Republican,Donald J. Trump,891.0
Dyer,DYERD2- BOGOTA,President,,Republican,Donald J. Trump,650.0
Dyer,DYERE1- FINLEY,President,,Republican,Donald J. Trump,552.0
Dyer,DYERE2- LENOX,President,,Republican,Donald J. Trump,687.0
Dyer,DYERF- DYER CO CENTRAL,President,,Republican,Donald J. Trump,127.0
Dyer,DYERG- COURTHOUSE,President,,Republican,Donald J. Trump,683.0
Dyer,DYERH- E. DYERSBURG,President,,Republican,Donald J. Trump,772.0
Dyer,DYERI1- COMMUNITY CENTER,President,,Republican,Donald J. Trump,461.0
Dyer,DYERI2- HURRICANE HILL,President,,Republican,Donald J. Trump,520.0
Dyer,DYERJ- NORTH DYERSBURG,President,,Republican,Donald J. Trump,1340.0
Dyer,DYEREARLY VOTING,President,,Republican,Donald J. Trump,0.0
Fayette,FAYETTESOMERVILLE CITY,President,,Republican,Donald J. Trump,898.0
Fayette,FAYETTEFAYETTE CORNER,President,,Republican,Donald J. Trump,528.0
Fayette,FAYETTEGARNETT,President,,Republican,Donald J. Trump,420.0
Fayette,FAYETTEBRADEN,President,,Republican,Donald J. Trump,381.0
Fayette,FAYETTEGALLAWAY,President,,Republican,Donald J. Trump,674.0
Fayette,FAYETTEOAKLAND,President,,Republican,Donald J. Trump,2624.0
Fayette,FAYETTEHICKORY WITHE,President,,Republican,Donald J. Trump,1898.0
Fayette,FAYETTEELBA,President,,Republican,Donald J. Trump,924.0
Fayette,FAYETTEPIPERTON,President,,Republican,Donald J. Trump,844.0
Fayette,FAYETTEROSSVILLE,President,,Republican,Donald J. Trump,835.0
Fayette,FAYETTEMACON,President,,Republican,Donald J. Trump,1491.0
Fayette,FAYETTEWILLISTON,President,,Republican,Donald J. Trump,340.0
Fayette,FAYETTEMOSCOW,President,,Republican,Donald J. Trump,378.0
Fayette,FAYETTEPARKS,President,,Republican,Donald J. Trump,599.0
Fayette,FAYETTELAGRANGE,President,,Republican,Donald J. Trump,221.0
Fayette,FAYETTEEARLY VOTING - WRITE-INS,President,,Republican,Donald J. Trump,0.0
Fentress,FENTRESSALLARDT,President,,Republican,Donald J. Trump,591.0
Fentress,FENTRESSARMATHWAITE,President,,Republican,Donald J. Trump,344.0
Fentress,FENTRESSBANNER SPRINGS,President,,Republican,Donald J. Trump,550.0
Fentress,FENTRESSCOMMUNITY CENTER,President,,Republican,Donald J. Trump,547.0
Fentress,FENTRESSCOURTHOUSE,President,,Republican,Donald J. Trump,395.0
Fentress,FENTRESSCLARKRANGE,President,,Republican,Donald J. Trump,671.0
Fentress,FENTRESSCROSSROADS,President,,Republican,Donald J. Trump,679.0
Fentress,FENTRESSEAST JAMESTOWN,President,,Republican,Donald J. Trump,108.0
Fentress,FENTRESSGRIMSLEY,President,,Republican,Donald J. Trump,692.0
Fentress,FENTRESSPINE HAVEN,President,,Republican,Donald J. Trump,467.0
Fentress,FENTRESSPALL MALL,President,,Republican,Donald J. Trump,232.0
Fentress,FENTRESSTINCHTOWN,President,,Republican,Donald J. Trump,531.0
Fentress,FENTRESSWEST FENTRESS,President,,Republican,Donald J. Trump,231.0
Fentress,FENTRESSEARLY VOTING - WRITE-INS,President,,Republican,Donald J. Trump,0.0
Franklin,FRANKLIN1-1 ANNEX,President,,Republican,Donald J. Trump,1350.0
Franklin,FRANKLIN2-1 CLARK MEMORIAL,President,,Republican,Donald J. Trump,1590.0
Franklin,FRANKLIN3-1 BROADVIEW,President,,Republican,Donald J. Trump,624.0
Franklin,FRANKLIN3-2 HUNTLAND,President,,Republican,Donald J. Trump,571.0
Franklin,FRANKLIN3-3 WALNUT GROVE,President,,Republican,Donald J. Trump,280.0
Franklin,FRANKLIN4-1 BELVIDERE,President,,Republican,Donald J. Trump,331.0
Franklin,FRANKLIN4-2 COWAN,President,,Republican,Donald J. Trump,790.0
Franklin,FRANKLIN4-3 LIBERTY,President,,Republican,Donald J. Trump,473.0
Franklin,FRANKLIN5-1 KEITH SPRINGS,President,,Republican,Donald J. Trump,127.0
Franklin,FRANKLIN5-2 SEWANEE,President,,Republican,Donald J. Trump,311.0
Franklin,FRANKLIN5-3 SHERWOOD,President,,Republican,Donald J. Trump,98.0
Franklin,FRANKLIN6-1 ALTO/OAK GROVE,President,,Republican,Donald J. Trump,458.0
Franklin,FRANKLIN6-2 CAPITOL HILL,President,,Republican,Donald J. Trump,555.0
Franklin,FRANKLIN6-3 UTSI,President,,Republican,Donald J. Trump,529.0
Franklin,FRANKLIN7-1 NORTH LAKE,President,,Republican,Donald J. Trump,1010.0
Franklin,FRANKLIN7-2 CG/WINCHESTER SPRINGS,President,,Republican,Donald J. Trump,1016.0
Franklin,FRANKLIN8-1 DECHERD,President,,Republican,Donald J. Trump,475.0
Franklin,FRANKLIN8-2 ESTILL SPRINGS,President,,Republican,Donald J. Trump,944.0
Franklin,FRANKLINEARLY VOTING - WRITE-INS,President,,Republican,Donald J. Trump,0.0
Gibson,GIBSON1-1 MEDINA,President,,Republican,Donald J. Trump,2174.0
Gibson,GIBSON1-2 SITKA,President,,Republican,Donald J. Trump,541.0
Gibson,GIBSON2 HUMBOLDT CHURCH,President,,Republican,Donald J. Trump,596.0
Gibson,GIBSON3 BAILEY PARK,President,,Republican,Donald J. Trump,664.0
Gibson,GIBSON4 ST JAMES BAPTIST,President,,Republican,Donald J. Trump,89.0
Gibson,GIBSON5 LANE CHAPEL CHURCH,President,,Republican,Donald J. Trump,114.0
Gibson,GIBSON6 HUMBOLDT HS,President,,Republican,Donald J. Trump,124.0
Gibson,GIBSON6-4 GIBSON,President,,Republican,Donald J. Trump,361.0
Gibson,GIBSON7-2 FRUITLAND,President,,Republican,Donald J. Trump,561.0
Gibson,GIBSON8-1 EDISON,President,,Republican,Donald J. Trump,219.0
Gibson,GIBSON8-2 BRAZIL,President,,Republican,Donald J. Trump,358.0
Gibson,GIBSON9 COURTHOUSE,President,,Republican,Donald J. Trump,508.0
Gibson,GIBSON10 AGRI-PLEX,President,,Republican,Donald J. Trump,654.0
Gibson,GIBSON11-2 MOORE'S CHAPEL,President,,Republican,Donald J. Trump,534.0
Gibson,GIBSON11-4 UNION CENTRAL,President,,Republican,Donald J. Trump,442.0
Gibson,GIBSON11-5 SKULLBONE,President,,Republican,Donald J. Trump,427.0
Gibson,GIBSON12 MILAN CPC,President,,Republican,Donald J. Trump,778.0
Gibson,GIBSON13 MILAN POLK CLARK,President,,Republican,Donald J. Trump,168.0
Gibson,GIBSON14 MILAN 1STASSEMBLY,President,,Republican,Donald J. Trump,413.0
Gibson,GIBSON15 MILAN MUNICIPAL,President,,Republican,Donald J. Trump,644.0
Gibson,GIBSON16 RUTHERFORD,President,,Republican,Donald J. Trump,528.0
Gibson,GIBSON16-1 YORKVILLE,President,,Republican,Donald J. Trump,396.0
Gibson,GIBSON16-2 KENTON,President,,Republican,Donald J. Trump,354.0
Gibson,GIBSON17-1 BRADFORD,President,,Republican,Donald J. Trump,539.0
Gibson,GIBSON18-1 LANEVIEW,President,,Republican,Donald J. Trump,242.0
Gibson,GIBSON18-2 GOOD LUCK,President,,Republican,Donald J. Trump,298.0
Gibson,GIBSON19-1 DYER,President,,Republican,Donald J. Trump,763.0
Gibson,GIBSON19-2 CURRIE,President,,Republican,Donald J. Trump,297.0
Giles,GILES1A ARDMORE,President,,Republican,Donald J. Trump,751.0
Giles,GILES1B PROSPECT,President,,Republican,Donald J. Trump,528.0
Giles,GILES2A MINOR HILL,President,,Republican,Donald J. Trump,854.0
Giles,GILES2B AIRPORT,President,,Republican,Donald J. Trump,364.0
Giles,GILES3A RICHLAND TRACE,President,,Republican,Donald J. Trump,602.0
Giles,GILES3B CAMPBELLSVILLE,President,,Republican,Donald J. Trump,666.0
Giles,GILES4A LYNNVILLE,President,,Republican,Donald J. Trump,826.0
Giles,GILES4B ODD FELLOWS HALL,President,,Republican,Donald J. Trump,681.0
Giles,GILES5A TCAT,President,,Republican,Donald J. Trump,846.0
Giles,GILES5B AGRI PARK,President,,Republican,Donald J. Trump,566.0
Giles,GILES6A MARTIN,President,,Republican,Donald J. Trump,333.0
Giles,GILES6B BRIDGEFORTH,President,,Republican,Donald J. Trump,164.0
Giles,GILES7A GCHS,President,,Republican,Donald J. Trump,270.0
Giles,GILES7B REC CENTER,President,,Republican,Donald J. Trump,519.0
Grainger,GRAINGER1-1,President,,Republican,Donald J. Trump,669.0
Grainger,GRAINGER2-1,President,,Republican,Donald J. Trump,734.0
Grainger,GRAINGER1-2,President,,Republican,Donald J. Trump,390.0
Grainger,GRAINGER2-2,President,,Republican,Donald J. Trump,912.0
Grainger,GRAINGER1-3,President,,Republican,Donald J. Trump,777.0
Grainger,GRAINGER2-3,President,,Republican,Donald J. Trump,812.0
Grainger,GRAINGER1-4,President,,Republican,Donald J. Trump,378.0
Grainger,GRAINGER2-4,President,,Republican,Donald J. Trump,597.0
Grainger,GRAINGER1-5,President,,Republican,Donald J. Trump,606.0
Grainger,GRAINGER2-5,President,,Republican,Donald J. Trump,751.0
Greene,GREENE1 BAILEYTON,President,,Republican,Donald J. Trump,803.0
Greene,GREENE4 CAMP CREEK,President,,Republican,Donald J. Trump,1984.0
Greene,GREENE2 CHUCKEY DOAK,President,,Republican,Donald J. Trump,1388.0
Greene,GREENE4 COURTHOUSE,President,,Republican,Donald J. Trump,723.0
Greene,GREENE2 CHUCKEY,President,,Republican,Donald J. Trump,1538.0
Greene,GREENE5 DEBUSK,President,,Republican,Donald J. Trump,1300.0
Greene,GREENE3 DOAK,President,,Republican,Donald J. Trump,1256.0
Greene,GREENE7 GLENWOOD,President,,Republican,Donald J. Trump,1435.0
