precinct,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_HAWES,pri_dem_JUDD,pri_dem_LOCKE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_dem_WILSON,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GRAHAM,pri_rep_GRAY,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_con_CASTLE,gen_dem_CLINTON,gen_dem_GALLEGO,gen_green_STEIN,gen_grn_BARAKA,gen_grn_STEIN,gen_ind_CASTLE,gen_ind_CUBBLER,gen_ind_FOX,gen_ind_HOEFLING,gen_ind_KOTLIKOFF,gen_ind_LEE,gen_ind_MATUREN,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_ind_MORROW,gen_ind_SOLTYSIK,gen_ind_STEFFES,gen_ind_STEIN,gen_ind_VALDIVIA,gen_lib_CORVALAN,gen_lib_JOHNSON,gen_rep_ARRINGTON,gen_rep_HURD,gen_rep_TRUMP,gen_unk_BARRIERE,gen_unk_CASE,gen_unk_CHRISTIE,gen_unk_CRUZ,gen_unk_ERSKINE,gen_unk_KUSHNER,gen_unk_LEAMER,gen_unk_LILLY,gen_unk_RODRIGUEZ,gen_unk_RUBIO,gen_unk_SANDERS,gen_unk_SCHULIN,gen_unk_WALKER,dem_primary_total,general_total
SMITH5,72,0,0,0,0,1,30,1,5,100,2,788,5,1,1,1,23,0,138,3,309,0,332,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2556
SMITH50,54,0,0,1,0,0,30,0,14,36,1,436,3,2,0,1,54,1,180,2,183,0,304,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1582
SMITH52,49,0,1,1,0,0,15,0,2,35,2,459,0,1,0,1,12,1,78,1,145,0,179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1266
SMITH54,88,0,0,0,0,0,61,0,11,47,2,514,0,0,0,1,61,1,203,0,196,0,503,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2057
SMITH55,170,1,0,0,0,0,75,1,3,61,1,670,1,0,0,1,39,6,205,1,209,0,841,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2820
SMITH56,74,0,0,0,0,0,58,0,10,55,0,707,1,0,1,2,55,2,256,0,213,0,428,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2212
SMITH58,65,0,0,0,0,0,45,0,15,47,0,585,0,0,0,5,45,2,230,1,206,0,401,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1569,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2041
SMITH59,94,0,0,0,0,0,38,0,9,61,3,727,0,0,0,1,58,3,221,0,230,0,410,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2213
SMITH6,26,1,0,0,0,0,15,0,7,14,2,210,0,0,0,0,6,0,22,0,99,0,103,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,42,641
SMITH60,28,0,0,0,0,0,8,0,2,3,0,38,0,0,0,0,2,0,8,0,14,0,156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,36,291
SMITH61,107,0,0,0,0,1,53,0,2,21,0,217,2,0,0,0,21,1,59,0,70,0,468,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1166
SMITH63,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45
SMITH64,11,0,0,0,0,0,2,0,2,1,0,24,0,0,0,0,0,0,3,0,7,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,13,104
SMITH65,14,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,2,0,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,16,76
SMITH66,43,0,0,1,0,0,5,0,1,5,0,75,0,0,0,0,5,0,8,0,33,0,172,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,49,383
SMITH7,67,0,0,0,0,1,27,0,2,23,1,309,1,0,0,0,9,1,36,0,155,0,259,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1090
SMITH70,14,0,0,0,0,0,18,0,0,6,0,62,0,0,0,0,5,1,21,0,41,0,77,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,32,280
SMITH71,84,0,0,0,0,0,44,0,14,52,3,709,0,1,0,1,83,2,353,1,297,0,462,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2560
SMITH72,14,0,0,0,0,1,5,0,1,4,4,13,0,0,0,0,2,1,4,0,10,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,20,128
SMITH73,33,0,0,0,0,0,15,0,3,7,0,70,0,0,0,1,1,0,8,0,32,0,142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,48,338
SMITH74,6,0,0,0,0,0,6,0,0,2,0,20,0,0,0,0,4,0,19,0,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,12,111
SMITH75,39,0,1,0,0,0,30,0,6,55,2,621,0,0,1,4,48,0,170,2,334,0,232,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2106
SMITH76,48,0,0,0,0,0,8,0,0,1,2,22,0,0,0,0,0,0,5,0,6,0,212,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,56,292
SMITH77,18,0,0,0,0,0,8,0,0,4,0,48,0,0,0,0,5,2,6,1,10,0,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,26,226
SMITH78,1,0,0,0,0,0,1,0,1,1,0,30,0,0,0,1,7,0,8,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,2,101
SMITH79,91,0,0,0,0,0,59,0,6,66,0,711,0,0,1,2,25,6,130,0,241,0,423,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2297
SMITH8,70,0,1,0,0,1,15,0,0,20,0,236,1,0,0,0,6,1,30,0,92,0,191,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,87,868
SMITH80,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14
SMITH81,20,0,0,0,0,0,8,0,1,2,0,16,0,0,0,0,0,0,0,0,12,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,28,139
SMITH82,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26
SMITH9,34,0,0,0,0,0,7,0,1,1,0,6,0,0,0,0,1,0,1,1,12,0,97,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,41,158
STERLING1,2,0,0,0,0,0,0,0,2,5,1,52,0,0,0,0,0,1,19,0,32,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,2,175
STERLING2,1,0,0,1,0,0,2,0,2,6,0,24,0,0,0,0,2,0,13,0,21,0,26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,4,138
STERLING3,1,0,0,0,0,0,0,0,3,11,0,54,0,0,0,0,1,0,20,0,34,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169
STERLING4,0,0,0,0,0,0,2,0,1,11,1,32,0,0,0,0,3,0,11,0,25,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,146
SWISHER1,24,1,0,0,0,3,10,0,0,5,0,61,0,0,0,0,4,0,21,0,32,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,38,303
SWISHER11,13,0,0,0,0,0,3,0,1,12,0,41,0,0,0,1,4,0,6,0,16,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,16,188
SWISHER2,43,0,0,1,0,1,21,1,2,16,0,99,0,0,0,1,0,0,20,0,63,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,67,532
SWISHER3,23,1,0,1,0,1,25,1,4,16,1,104,0,1,0,1,7,0,24,1,45,0,83,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,52,454
SWISHER4,18,0,0,0,0,0,6,1,1,5,0,25,0,0,0,1,2,0,5,0,16,0,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,25,186
SWISHER6,12,1,0,0,0,0,1,0,2,11,0,42,0,0,0,0,0,0,10,0,18,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,14,184
SWISHER7,8,0,0,1,0,0,5,0,2,19,1,66,0,0,0,0,4,0,11,0,38,0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,14,312
SWISHER9,0,0,0,0,0,0,7,0,0,1,0,4,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31
TYLER1,24,0,0,0,0,1,10,0,3,12,0,116,0,0,0,2,3,0,19,0,80,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,35,438
TYLER10,39,0,0,1,0,1,12,0,9,10,1,259,0,0,0,3,11,1,28,1,213,0,98,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,53,796
TYLER11,3,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,7,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74
TYLER13,20,0,0,0,0,1,10,2,2,5,0,78,0,0,0,0,5,2,10,0,89,0,53,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,33,375
TYLER14,43,0,0,1,0,0,8,1,5,16,0,255,0,0,0,0,14,1,28,0,219,0,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,858,0,0,0,0,0,0,0,0,0,0,0,0,0,53,981
TYLER15,21,0,0,0,1,1,12,0,0,5,0,124,0,0,0,0,0,0,26,0,113,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,35,558
TYLER16,8,0,0,0,0,1,6,0,1,3,0,95,0,0,0,0,3,0,3,0,63,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,15,349
TYLER17,25,0,0,0,0,0,5,0,2,4,0,68,0,0,0,2,5,0,21,0,28,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,30,265
TYLER18,38,0,0,1,0,1,20,1,11,18,2,214,1,0,0,1,11,3,75,0,148,0,136,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,61,835
TYLER2,54,0,0,0,0,0,16,1,6,8,0,96,0,0,0,0,2,0,13,0,79,0,190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,71,523
TYLER3,80,0,0,0,0,0,14,2,4,16,0,156,0,0,0,2,12,0,25,0,148,0,181,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,96,807
TYLER4,35,0,0,0,0,0,11,0,0,17,0,189,0,0,0,1,8,2,22,0,117,0,82,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,46,736
TYLER5,18,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,2,0,1,0,22,0,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,19,128
TYLER6,14,0,0,0,0,0,6,0,1,2,0,94,0,0,0,0,7,0,23,0,61,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,20,303
TYLER7,11,0,0,0,0,1,4,0,2,18,0,133,0,0,0,2,2,2,28,0,72,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,16,403
TYLER8,4,0,0,0,0,0,2,0,1,7,0,45,0,0,0,0,5,0,4,0,30,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,6,158
TYLER9,17,0,0,0,0,0,2,0,1,4,0,71,0,0,0,0,1,1,14,0,43,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,19,268
VICTORIA1,53,0,0,0,0,0,15,0,0,7,0,28,0,0,0,0,2,0,9,0,8,0,136,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,68,248
VICTORIA10,62,2,0,0,0,0,27,0,8,13,1,187,2,0,0,0,11,3,72,0,81,0,313,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1024
VICTORIA11,17,3,0,0,0,1,4,0,0,4,0,58,1,0,0,0,3,0,19,0,39,0,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,25,265
VICTORIA12,95,10,0,2,0,0,41,2,0,1,0,41,0,0,0,0,0,0,6,0,17,0,192,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,150,366
VICTORIA13,166,10,1,0,1,1,68,2,1,5,0,51,0,0,0,0,7,0,20,0,37,0,369,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,249,730
VICTORIA14,73,4,0,2,0,1,39,0,5,9,2,156,1,0,0,1,3,0,26,0,92,0,192,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,119,819
VICTORIA15,5,0,0,0,0,1,0,0,2,0,0,9,0,0,0,0,0,0,9,0,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,6,103
VICTORIA16,13,0,0,0,0,1,3,0,2,5,0,56,0,0,0,0,4,0,9,0,35,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,17,279
VICTORIA17,13,0,0,0,0,0,14,0,1,8,0,62,1,0,0,0,2,0,14,0,43,0,104,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,27,332
VICTORIA18,84,1,0,2,1,0,42,0,10,32,2,501,1,0,3,0,12,5,105,1,294,0,405,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2354
VICTORIA19,109,2,1,2,0,1,57,0,13,26,0,257,0,0,0,1,15,4,80,0,150,0,489,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,172,1515
VICTORIA2,58,2,1,0,0,1,40,0,3,14,0,84,1,0,0,1,16,1,53,0,48,0,209,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,102,539
VICTORIA20,40,0,0,0,0,0,17,0,7,11,0,208,0,0,0,2,7,0,63,0,122,0,145,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,57,861
VICTORIA21,111,1,0,0,0,0,63,0,19,34,2,496,3,0,0,5,44,2,166,0,305,0,490,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2479
VICTORIA22,29,0,1,0,0,1,13,0,8,21,0,315,0,0,0,0,5,1,57,0,177,0,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1153
VICTORIA23,38,0,0,0,1,0,21,0,4,13,1,248,1,0,0,0,13,0,44,0,142,0,158,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1011
VICTORIA24,30,0,0,1,0,0,15,0,3,23,0,259,0,0,0,1,12,1,56,0,152,0,107,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,845,0,0,0,0,0,0,0,0,0,0,0,0,0,46,966
VICTORIA25,140,0,0,0,0,0,69,0,13,35,3,407,2,1,0,3,26,2,124,0,249,0,630,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2260
VICTORIA26,36,0,0,0,0,0,16,0,8,12,0,160,1,0,1,0,7,2,33,0,72,0,151,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,52,678
VICTORIA27,18,1,0,0,0,1,11,0,5,11,0,305,0,1,0,0,7,1,39,0,168,0,79,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,924,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1023
VICTORIA28,3,0,0,0,0,0,5,0,1,5,0,80,1,0,0,0,1,1,19,1,56,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,8,336
VICTORIA29,92,2,0,0,0,1,55,1,13,34,2,422,1,0,2,2,29,3,156,0,234,0,413,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1829
VICTORIA3,50,0,0,1,0,1,24,0,1,7,0,124,0,0,0,0,18,2,65,0,83,0,221,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,76,663
VICTORIA30,26,0,0,0,0,0,15,0,5,3,0,56,0,0,1,0,5,0,25,0,22,0,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,41,307
VICTORIA31,42,1,0,0,0,0,43,1,3,10,1,61,0,0,0,0,4,0,16,0,49,0,190,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,87,460
VICTORIA32,71,1,0,0,0,0,30,0,0,7,0,72,1,0,1,0,3,0,18,0,20,0,338,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,102,603
VICTORIA33,139,0,0,0,1,0,76,0,30,57,4,581,3,1,0,1,63,4,310,1,441,0,567,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2909
VICTORIA34,37,1,0,0,0,1,17,0,0,0,0,12,0,0,0,0,1,0,3,0,9,0,304,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,56,446
VICTORIA35,21,2,0,0,0,0,7,0,1,2,0,9,0,1,0,1,0,0,5,0,8,0,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,30,170
VICTORIA4,86,0,0,0,0,1,50,0,1,1,0,38,0,0,0,0,6,2,19,0,26,0,324,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,137,562
VICTORIA5,119,2,0,0,0,0,67,0,5,18,2,135,0,1,0,0,7,4,45,0,97,0,545,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,188,1143
VICTORIA6,20,0,0,0,0,0,5,1,0,0,0,7,0,0,0,0,0,0,4,0,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,26,122
VICTORIA7,189,5,0,0,0,1,68,0,3,3,0,58,0,0,0,0,5,4,22,0,20,0,603,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,263,944
VICTORIA8,77,4,0,1,0,1,52,0,5,9,1,129,0,0,0,0,6,1,36,0,61,0,440,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,135,970
VICTORIA9,44,0,0,1,0,1,30,0,0,12,0,80,0,0,0,1,5,1,26,0,53,0,208,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,76,610
WALKER101,61,0,0,0,0,1,6,0,0,9,0,18,0,0,0,0,0,0,8,0,15,0,198,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,68,316
WALKER102,162,0,0,0,0,0,153,0,21,61,1,356,0,0,0,6,48,7,146,1,212,0,882,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,315,2252
