precinct,gen_con_BRADLEY,gen_dem_KAINE,gen_grn_BARAKA,gen_ind_BAYES,gen_ind_JOHNSON,gen_ind_MONAHAN,gen_lib_WELD,gen_rep_PENCE,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_dem_VALENTINE,pri_dem_WOLFE,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GRAHAM,pri_rep_HUCKABEE,pri_rep_JINDAL,pri_rep_KASICH,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_total,rep_pri_total,dem_pri_total
SEBASTIAN_3-D,8,400,22,10,9,5,43,841,88,1,1,77,2,1,1,31,1,163,0,0,5,0,7,2,80,0,156,1338,446,170
SEBASTIAN_3-E,0,321,13,4,21,2,55,782,86,0,0,68,0,0,5,26,0,155,0,1,8,0,21,1,112,0,185,1198,514,154
SEBASTIAN_3-F,5,249,13,2,15,3,48,577,50,0,0,71,0,0,2,25,0,106,0,0,5,0,10,3,78,0,130,912,359,121
SEBASTIAN_3-G,0,246,10,5,15,2,30,670,83,0,1,37,0,0,3,24,2,113,2,0,1,0,53,2,169,0,136,978,505,121
SEBASTIAN_3-H,4,346,8,6,29,2,57,990,117,0,0,64,1,3,4,32,0,205,2,3,6,0,47,0,199,0,230,1442,728,185
SEBASTIAN_3-I,1,38,0,0,5,0,5,138,11,1,0,4,0,0,0,5,1,24,0,0,0,0,6,0,31,0,19,187,86,16
SEBASTIAN_3-J,1,27,0,0,1,1,4,72,9,0,0,2,0,0,0,2,0,8,0,0,1,0,5,0,18,0,13,106,47,11
SEBASTIAN_3-K,0,17,0,0,2,0,0,47,3,0,0,0,0,0,0,2,0,8,0,0,0,0,1,0,15,0,8,66,34,3
SEBASTIAN_3-L,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
SEBASTIAN_3-O,5,107,2,1,12,1,10,546,44,0,0,12,0,0,2,16,0,115,1,0,3,0,31,0,130,0,117,684,415,56
SEBASTIAN_4-A,1,187,6,4,11,0,23,285,65,0,3,30,0,0,6,9,0,55,0,0,2,0,28,1,77,0,67,517,245,98
SEBASTIAN_4-B,1,261,5,2,8,1,26,459,78,0,1,44,0,0,2,7,0,62,0,0,2,0,31,1,102,0,103,763,310,123
SEBASTIAN_4-C,5,630,18,6,43,6,88,1125,215,3,4,154,2,1,5,39,1,223,0,0,6,0,84,3,220,1,253,1921,835,379
SEBASTIAN_4-D,6,310,5,2,18,3,38,715,103,0,1,53,2,0,3,22,1,139,0,0,10,1,43,1,175,0,159,1097,554,159
SEBASTIAN_4-E,8,222,11,4,7,2,41,410,72,1,3,55,0,1,2,18,1,94,0,0,4,0,10,0,73,0,88,705,290,132
SEBASTIAN_4-F,1,144,4,3,8,1,23,299,40,0,1,37,0,0,2,10,1,43,1,0,2,0,26,2,48,0,77,483,212,78
SEBASTIAN_4-G,9,465,25,9,34,5,87,1140,174,0,2,79,1,1,15,52,2,229,2,0,9,0,81,2,247,4,263,1774,906,257
SEBASTIAN_4-H,8,207,6,5,16,1,28,491,55,0,0,29,0,1,0,22,0,109,0,0,4,0,13,1,78,0,77,762,304,85
SEBASTIAN_4-I,1,149,2,1,9,0,21,332,36,0,0,25,0,0,1,11,0,58,0,0,0,0,23,0,70,0,56,515,219,61
SEBASTIAN_4-J,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,14,6,0
SEBASTIAN_4-K,4,247,1,8,23,1,37,607,96,0,2,50,2,0,12,22,0,134,0,1,4,0,51,2,150,0,136,928,512,150
SEBASTIAN_4-L,1,31,0,0,4,0,7,75,4,0,0,4,0,0,0,1,0,6,1,0,0,1,2,0,4,0,2,118,17,8
SEBASTIAN_4-N,1,200,11,3,3,3,35,364,63,0,1,36,0,0,1,10,0,58,0,0,6,0,15,2,66,0,82,620,240,100
SEBASTIAN_9-1A,2,20,1,0,0,0,0,97,9,0,0,0,0,0,0,1,0,32,0,0,1,0,1,0,10,0,26,120,71,9
SEBASTIAN_9-1B,1,38,0,1,1,1,7,235,16,1,1,11,1,0,0,6,0,63,0,0,2,0,4,1,22,0,52,284,150,30
SEBASTIAN_9-1C,2,71,3,0,4,2,9,325,37,0,0,9,0,1,0,8,0,66,0,0,3,0,8,1,33,0,85,416,204,47
SEBASTIAN_9-1D,5,139,4,5,8,1,31,798,33,0,1,37,1,0,3,43,1,181,0,0,7,0,9,0,105,0,173,991,522,72
SEBASTIAN_9-1E,0,91,3,4,6,1,13,556,35,0,1,7,1,0,0,6,0,175,1,0,2,0,10,0,73,0,96,674,363,44
SEBASTIAN_9-1F,0,14,0,0,2,0,2,34,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,10,52,22,11
SEBASTIAN_9-1G,1,11,0,0,1,1,0,61,3,0,1,0,0,0,0,2,0,9,0,0,0,0,1,0,5,0,21,75,38,4
SEBASTIAN_9-1H,0,25,0,0,0,0,2,67,11,0,0,4,0,0,0,2,0,12,0,0,0,0,4,0,15,0,14,94,47,15
SEBASTIAN_9-1I,1,120,3,1,2,1,15,326,32,0,0,23,0,0,1,11,1,65,0,0,2,0,6,2,30,0,77,469,195,55
SEBASTIAN_9-1K,5,104,7,0,2,1,16,272,23,0,2,24,1,0,1,7,0,54,0,0,6,1,1,0,26,0,62,407,158,50
SEBASTIAN_9-1M,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,5,1
SEBASTIAN_9-1N,1,21,1,1,2,1,7,195,7,0,0,9,0,1,0,4,0,44,0,0,1,0,2,2,20,0,38,229,111,17
SEBASTIAN_9-1O,0,18,1,0,2,0,2,89,4,0,0,3,0,0,0,2,0,26,0,0,0,0,1,0,10,0,18,112,57,7
SEBASTIAN_9-2A,8,220,10,3,15,6,41,1094,75,1,2,24,0,0,1,45,4,212,1,0,9,0,28,1,159,0,208,1397,668,102
SEBASTIAN_9-2B,1,70,2,0,7,0,12,281,18,1,0,13,0,0,6,11,0,47,0,0,3,0,6,0,20,0,35,373,128,32
SEBASTIAN_9-2C,6,205,9,2,10,2,47,1164,52,0,2,36,0,0,1,53,1,214,0,0,10,0,16,2,154,1,218,1445,670,90
SEBASTIAN_9-2D,0,26,1,1,2,0,3,145,8,0,0,5,0,1,2,2,0,26,0,0,0,0,0,0,20,0,36,178,86,14
SEBASTIAN_9-2E,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,14,5,0
SEBASTIAN_9-2F,3,49,3,1,2,1,7,247,7,0,0,7,0,0,0,14,0,37,0,0,4,0,6,0,29,0,42,313,132,14
SEBASTIAN_9-2G,0,46,1,1,5,1,4,199,13,0,0,14,0,0,0,5,0,60,0,0,2,0,4,0,17,0,43,257,131,27
SEBASTIAN_9-2H,0,10,2,0,2,0,2,64,5,0,0,1,0,0,0,4,0,21,0,0,0,0,0,0,6,0,7,80,38,6
SEBASTIAN_9-2I,0,21,0,0,0,0,0,83,5,1,0,2,0,0,0,0,0,17,0,0,1,0,1,0,3,0,21,104,43,8
SEBASTIAN_9-2J,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,11,4,0
SEBASTIAN_9-2K,1,29,3,0,1,0,0,143,9,0,0,5,0,0,1,6,0,28,0,0,0,0,2,0,17,0,24,177,78,14
SEBASTIAN_9-2L,0,20,2,0,0,0,0,133,10,0,0,3,0,0,0,3,0,28,0,0,1,0,2,0,29,0,24,155,87,13
SEBASTIAN_9-3A,1,46,2,1,4,0,4,195,22,0,1,15,0,2,0,9,0,45,0,0,6,0,0,0,17,0,34,253,111,40
SEBASTIAN_9-3B,8,71,2,0,6,0,19,381,28,0,1,14,0,1,2,14,0,76,1,0,0,0,14,0,37,0,72,487,216,44
SEBASTIAN_9-3C,2,78,1,3,1,0,16,300,27,0,3,23,0,0,0,11,0,66,0,0,3,0,2,0,28,1,65,401,176,53
SEBASTIAN_9-3D,0,16,0,0,2,1,2,82,6,0,0,1,0,0,0,0,0,22,0,0,0,0,2,0,6,0,20,103,50,7
SEBASTIAN_9-3E,1,46,3,4,0,1,4,178,17,0,0,11,0,0,1,1,0,28,0,0,0,0,4,0,22,0,42,237,98,28
SEBASTIAN_9-3F,0,46,2,0,3,2,10,336,16,0,0,10,0,0,0,14,0,96,0,0,0,0,4,2,42,0,70,399,228,26
SEBASTIAN_9-3G,0,26,2,0,3,0,4,124,11,0,0,6,0,0,0,3,0,25,0,0,1,0,3,0,7,0,26,159,65,17
SEBASTIAN_9-3H,3,18,2,2,0,0,4,168,3,0,0,1,0,0,0,8,0,42,0,0,1,0,3,0,17,1,25,197,97,4
SEBASTIAN_9-3I,2,27,0,0,1,1,2,201,10,0,0,5,0,0,0,5,0,53,0,0,1,0,4,0,12,0,40,234,115,15
SEBASTIAN_9-3J,1,38,0,1,0,0,6,312,9,0,0,9,0,0,0,7,2,70,0,0,1,0,5,1,31,0,78,358,195,18
SEBASTIAN_9-3K,2,51,4,0,2,2,7,164,20,0,1,11,2,0,0,4,0,32,0,0,5,0,1,0,11,0,36,232,89,34
SEBASTIAN_9-3L,1,39,1,0,2,0,2,149,13,0,0,5,0,0,0,2,1,34,0,0,3,0,2,0,11,0,34,194,87,18
SEBASTIAN_9-3M,0,21,0,0,0,0,3,58,7,0,1,3,0,0,0,0,0,12,0,0,0,0,1,0,6,0,12,82,31,11
SEBASTIAN_9-3N,0,7,0,0,0,0,0,41,4,0,0,1,0,0,1,1,0,7,0,0,1,0,0,0,3,0,10,48,23,5
SEBASTIAN_9-3O,1,12,3,1,2,0,3,102,3,0,0,3,0,0,0,5,0,24,0,0,0,0,5,0,5,0,15,124,54,6
SEBASTIAN_9-3P,1,20,0,0,0,0,5,97,11,0,0,5,0,0,0,1,0,19,0,0,0,0,1,0,15,0,29,123,65,16
SEBASTIAN_9-4A,0,17,0,0,0,0,1,73,6,0,0,3,0,0,0,1,0,15,0,0,1,0,2,0,20,0,14,91,53,9
SEBASTIAN_9-4B,8,122,5,6,4,2,23,771,44,1,1,29,1,0,0,18,2,181,0,0,3,0,9,3,116,3,156,941,491,76
SEBASTIAN_9-4C,2,186,7,1,11,0,41,843,76,0,1,28,1,1,2,33,1,177,2,0,2,1,21,3,112,0,201,1091,555,107
SEBASTIAN_9-4D,1,14,0,0,1,0,3,50,6,0,0,5,0,0,0,5,0,14,0,0,0,0,0,0,9,0,5,69,33,11
SEBASTIAN_9-4E,0,5,1,0,2,0,3,56,2,0,0,3,0,0,0,1,0,16,0,0,0,0,1,0,12,0,15,67,45,5
SEBASTIAN_9-4F,0,2,0,0,0,0,1,32,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,35,11,3
SEBASTIAN_9-4G,0,24,1,0,0,0,0,66,7,0,0,3,0,0,0,4,0,16,0,0,1,0,0,0,16,0,13,91,50,10
SEBASTIAN_9-4H,0,57,4,1,0,2,10,174,13,0,0,15,0,0,0,7,0,36,0,0,2,0,1,0,19,0,35,248,100,28
SEBASTIAN_9-4I,3,83,4,1,3,0,7,348,30,0,0,25,0,0,2,13,0,78,0,0,2,0,5,0,57,0,79,449,236,55
SEBASTIAN_9-4J,0,8,0,1,0,0,2,40,4,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1,5,0,6,51,20,5
SEBASTIAN_9-4K,3,106,6,1,7,1,24,511,43,0,3,22,0,1,3,19,0,75,0,0,8,0,5,1,55,0,92,659,258,69
SEBASTIAN_9-5A,1,7,0,0,1,0,0,12,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,21,6,4
SEBASTIAN_9-5B,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,7,4,0
SEBASTIAN_9-6A,0,8,0,0,0,0,3,16,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,8,27,12,3
SEBASTIAN_9-6B,1,3,1,0,1,0,0,89,4,0,0,1,0,0,0,6,0,17,1,0,1,0,1,0,11,0,25,95,62,5
SEBASTIAN_9-J,2,72,3,0,2,2,7,206,23,0,0,15,0,0,0,12,0,41,0,0,2,0,0,1,16,1,55,294,128,38
SEBASTIAN_9-L,3,142,3,2,3,1,14,316,30,0,0,21,0,0,5,7,2,63,0,0,3,0,5,1,48,0,70,484,204,51
SEVIER_CLEAR CREEK 1,0,26,0,5,4,0,2,218,10,0,1,10,1,0,1,5,0,38,0,0,1,0,3,0,21,0,37,255,106,22
SEVIER_CLEAR CREEK 2,1,143,2,4,2,1,6,523,52,1,1,15,2,0,0,27,0,58,0,0,3,0,6,0,20,0,77,682,191,71
SEVIER_MINERAL,0,64,3,6,0,0,7,308,19,0,3,16,0,0,0,10,0,44,0,0,1,0,5,0,28,0,48,388,136,38
SHARP_BIG CREEK,0,17,2,0,2,0,1,140,7,0,0,4,0,0,0,2,0,26,0,0,2,0,1,0,13,0,32,162,76,11
SHARP_CAVE,3,161,4,12,8,5,32,704,59,2,3,25,2,2,2,39,1,90,0,0,8,0,9,0,67,0,163,929,379,93
SHARP_CHEROKEE,8,434,14,15,12,4,48,1211,167,2,3,87,2,0,4,58,1,149,1,0,11,0,28,1,149,1,281,1746,684,261
SHARP_DAVIDSON,0,17,0,0,4,0,0,78,9,0,0,3,0,0,1,7,1,9,0,0,0,0,3,0,13,0,24,99,58,12
SHARP_EAST SULLIVAN,0,24,1,3,2,0,2,144,6,0,1,11,0,0,0,7,1,26,0,0,0,0,2,0,20,0,44,176,100,18
SHARP_HARDY,3,119,3,3,6,0,10,349,58,1,2,31,0,0,3,17,1,27,1,0,4,0,9,1,29,0,61,493,153,92
SHARP_HIGHLAND,3,91,9,1,6,0,8,443,36,0,0,21,1,0,0,16,0,64,2,0,5,0,7,1,51,0,96,561,242,58
SHARP_JACKSON,0,29,1,0,0,3,1,98,13,0,0,3,0,0,1,7,1,14,0,0,1,1,1,0,3,0,32,132,61,16
SHARP_LAVE CREEK,1,26,0,0,1,0,0,136,16,0,0,4,0,0,0,3,0,31,0,0,2,0,3,0,11,0,33,164,83,20
SHARP_LOWER NORTH,1,35,1,0,0,2,5,151,11,0,0,4,0,0,1,8,0,20,0,0,0,0,4,0,10,0,36,195,79,15
SHARP_MORGAN,0,21,3,1,0,0,0,64,12,0,0,5,0,1,0,0,0,8,0,0,3,0,1,0,12,0,18,89,42,18
SHARP_NORTH BIG ROCK,0,16,0,0,0,0,2,45,6,0,0,4,0,0,0,0,0,3,0,0,0,0,1,0,7,0,7,63,18,10
SHARP_NORTH LEBANON,0,7,0,1,0,0,0,17,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,25,4,4
SHARP_NORTH UNION,0,8,0,0,0,0,2,42,4,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,4,1,10,52,27,6
SHARP_OZARK,3,52,2,1,2,1,2,177,14,1,0,5,0,0,0,2,0,10,0,0,2,0,3,0,19,0,55,240,91,20
SHARP_PINEY FORK,2,89,1,3,3,1,8,341,44,1,4,20,3,5,0,14,1,55,1,0,3,0,2,2,47,1,74,448,200,77
SHARP_RICHWOOD,7,170,4,3,4,4,17,597,86,1,1,32,1,1,3,31,3,70,1,0,6,1,4,1,56,1,119,806,296,122
SHARP_SCOTT,1,21,0,1,1,2,1,124,7,0,0,3,0,0,0,4,0,30,0,0,1,0,1,0,19,0,18,151,73,10
SHARP_SOUTH BIG ROCK,3,11,1,2,0,0,2,51,2,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,5,0,14,70,35,2
SHARP_SOUTH LEBANON,0,15,1,2,1,0,1,34,4,0,0,4,1,0,1,0,0,7,0,0,1,0,0,0,2,0,4,54,15,9
SHARP_SOUTH UNION,0,20,2,0,0,0,2,97,10,0,0,6,0,0,0,1,0,10,1,0,1,0,0,1,6,0,19,121,39,16
SHARP_STRAWBERRY,0,12,0,1,1,0,2,72,5,0,0,2,0,0,0,7,0,13,0,0,0,0,1,0,7,0,16,88,44,7
SHARP_UPPER NORTH,1,25,0,0,0,0,3,72,9,1,0,5,1,0,0,4,0,9,0,0,0,0,0,0,6,0,18,101,37,16
SHARP_WASHINGTON-1,0,12,0,1,1,0,2,50,2,0,0,7,0,0,0,1,0,4,0,0,0,0,2,1,3,0,13,66,24,9
SHARP_WASHINGTON-2,0,0,0,0,0,0,1,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6,18,9,1
SHARP_WEST SULLIVAN,0,40,0,2,2,0,3,153,17,0,1,5,0,1,0,7,0,24,0,0,0,0,2,0,18,0,47,200,98,24
ST FRANCIS_BONAIR,2,92,2,3,2,2,10,284,46,3,5,28,1,2,1,4,0,30,0,0,0,0,0,0,20,0,53,397,108,85
ST FRANCIS_CALDWELL,1,66,0,0,1,1,3,196,37,1,1,18,1,1,0,2,0,32,0,0,3,0,1,0,20,0,42,268,100,59
ST FRANCIS_COLT,4,209,2,0,2,3,3,308,97,0,1,22,1,1,1,4,0,80,0,0,3,0,1,0,26,0,51,531,166,122
ST FRANCIS_FC WARD 1,8,659,3,2,0,5,1,27,385,2,2,18,1,4,0,0,0,7,0,0,1,0,0,0,1,0,7,705,16,412
ST FRANCIS_FC WARD 2,12,728,2,1,2,3,2,59,390,0,1,30,3,1,0,0,0,5,0,0,0,0,0,0,6,0,8,809,19,425
ST FRANCIS_FC WARD 3,5,530,2,3,4,2,17,352,213,2,15,57,2,1,0,8,0,35,0,0,0,0,3,0,41,1,58,915,146,290
ST FRANCIS_FC WARD 4,3,446,4,0,1,4,7,292,207,0,2,50,4,3,0,4,0,50,0,0,2,0,5,0,28,0,50,757,139,266
ST FRANCIS_FORREST CITY COUNTRY WEST,2,100,1,2,1,0,0,63,52,0,0,8,0,4,0,1,0,10,0,0,0,0,0,1,4,0,6,169,22,64
ST FRANCIS_HETH/BLACKFISH,1,64,0,0,0,1,2,105,30,0,1,6,1,0,0,2,0,13,0,0,0,0,2,0,4,0,30,173,51,38
ST FRANCIS_HUGHES,4,399,1,1,2,1,5,179,82,2,1,24,0,1,0,5,1,22,0,0,0,0,1,0,16,0,25,592,70,110
ST FRANCIS_MADISON,1,215,0,0,0,1,3,25,110,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,245,4,113
ST FRANCIS_NEWCASTLE/PARROTT,3,163,0,0,2,0,0,721,78,3,3,56,8,5,2,15,0,124,0,0,7,0,2,0,41,0,144,889,335,153
ST FRANCIS_PALESTINE,5,185,1,3,1,3,6,397,91,2,3,24,0,2,0,14,0,56,0,0,7,0,1,0,22,0,80,601,180,122
ST FRANCIS_WHEATLEY,4,59,0,2,0,2,2,104,28,0,1,4,0,0,0,6,1,22,0,0,1,0,3,0,3,0,27,173,63,33
ST FRANCIS_WIDENER,1,116,0,1,0,2,3,83,66,0,0,7,1,1,0,3,0,7,0,0,0,0,0,0,3,0,16,206,29,75
STONE_ANGORA MOUNTAIN,0,15,0,0,2,1,0,33,3,0,0,6,0,0,2,3,0,8,0,0,0,0,1,1,2,0,12,51,29,9
STONE_ARBANNA,1,59,6,3,1,0,10,192,20,0,2,35,0,0,1,6,0,34,0,0,0,0,7,0,15,0,52,272,115,57
STONE_BEN 01,0,5,0,1,0,0,0,97,4,1,0,1,0,0,0,5,0,16,0,1,1,0,1,0,11,0,34,103,69,6
STONE_BEN 02,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,15,14,0
STONE_BETHANY,4,40,0,5,1,0,7,197,12,0,0,8,0,0,3,7,0,53,0,0,1,0,3,0,15,0,26,254,108,20
STONE_DODD MOUNTAIN,1,88,3,5,3,2,6,302,46,0,0,38,2,1,0,12,0,54,0,0,4,0,8,1,34,0,76,410,189,87
STONE_EAST OUT,0,29,1,1,2,0,2,163,15,0,0,12,0,0,0,9,2,26,0,0,2,0,3,0,6,0,34,198,82,27
STONE_FOOTHILLS 1,1,72,7,1,2,3,7,322,55,2,2,38,0,2,0,18,0,82,0,0,3,0,15,0,55,0,141,415,314,99
STONE_FOOTHILLS 2,1,60,3,1,4,1,3,201,3,0,0,4,0,0,0,2,0,11,0,0,1,0,0,0,2,0,15,274,31,7
STONE_FOX,3,138,13,2,3,2,23,351,65,0,0,52,0,1,2,18,0,93,0,0,2,0,1,0,54,0,60,535,230,118
STONE_LIBERTY,1,21,0,0,0,1,2,86,2,0,0,7,0,0,0,5,0,20,0,0,1,0,1,1,13,0,20,111,61,9
STONE_NORTHEAST,2,33,4,0,3,1,2,146,20,0,0,15,0,1,0,11,0,24,0,0,2,0,5,0,7,0,44,191,93,36
STONE_NORTHWEST,0,51,0,0,2,1,5,207,25,0,1,16,1,2,0,11,1,39,0,0,3,0,0,0,12,0,57,266,123,45
STONE_OLD LEXINGTON,0,8,0,0,0,0,1,33,8,0,0,2,0,0,0,3,0,6,0,0,0,0,1,1,2,0,8,42,21,10
STONE_PLEASANT GROVE,2,95,1,2,2,4,10,332,46,2,2,31,0,2,1,9,1,51,0,0,4,0,2,1,27,0,76,448,172,83
STONE_RED DOORS,1,141,7,6,1,1,6,355,63,1,2,51,2,2,2,23,0,65,1,0,3,0,2,1,43,0,77,518,217,121
STONE_WARD 1,0,96,3,2,7,1,15,383,44,0,0,32,1,0,0,16,0,76,0,0,8,0,8,1,52,0,84,507,245,77
STONE_WARD 2,3,104,5,5,4,2,2,255,51,0,0,27,1,1,0,12,0,45,0,0,5,0,2,0,28,0,63,380,155,80
STONE_WARD 3,1,109,9,1,3,3,12,283,52,0,1,28,2,0,4,17,0,47,0,0,3,0,1,1,30,0,75,421,178,83
STONE_WEST OUT,0,38,0,0,1,0,6,153,13,0,0,18,0,0,0,7,1,18,0,0,1,0,1,0,22,0,37,198,87,31
UNION_AURELLE,1,79,1,0,0,0,1,60,44,3,1,10,3,1,0,1,0,2,0,0,0,0,1,0,1,0,7,142,12,62
UNION_CALEDONIA,0,23,1,0,2,0,5,193,15,12,1,35,6,4,0,3,0,21,0,0,0,0,1,0,6,0,22,224,53,73
UNION_EARLY VOTING,18,2745,32,26,46,16,133,4777,1004,124,111,637,65,64,8,43,0,268,1,1,14,2,19,5,223,2,334,7793,920,2005
UNION_FELSENTHAL,0,8,0,0,0,0,0,40,6,0,1,8,0,0,0,2,0,9,0,0,2,0,0,0,5,0,4,48,22,15
UNION_HIBANKS,0,26,2,0,0,0,2,120,23,6,7,24,7,2,0,2,1,11,0,0,1,0,1,0,6,0,18,150,40,69
UNION_HUTTIG,0,154,0,4,3,3,5,111,94,1,3,20,3,5,2,1,0,8,0,0,0,0,0,0,2,0,18,280,31,126
UNION_JUNCTION CITY,1,97,0,2,1,1,0,166,31,4,1,14,6,1,0,3,0,29,0,0,0,0,1,0,8,0,17,268,58,57
UNION_LAWSON,0,64,2,1,2,0,1,190,35,10,2,24,4,2,0,5,0,31,0,0,1,0,0,0,5,0,16,260,58,77
UNION_LISBON,1,21,0,1,0,1,1,115,6,1,0,24,1,1,0,2,0,23,0,0,0,0,1,0,12,0,27,140,65,33
UNION_MT. HOLLY,0,38,0,1,0,0,1,131,17,5,1,17,1,1,1,2,0,20,1,0,0,0,1,0,5,0,26,171,56,42
UNION_NEW LONDON,0,40,0,2,0,1,0,136,24,4,4,27,10,4,0,2,0,21,0,0,0,0,0,0,11,0,11,179,45,73
UNION_NORPHLET,1,68,2,2,3,1,3,434,40,3,7,43,7,7,1,12,0,79,0,2,2,0,2,0,30,0,68,514,196,107
UNION_SMACKOVER,0,165,3,3,3,2,12,488,98,8,10,82,9,7,1,4,0,75,0,2,4,0,1,0,37,1,61,676,186,214
UNION_STRONG,0,237,1,0,1,1,1,106,149,4,5,32,5,2,1,1,0,13,0,0,6,0,0,0,5,0,15,347,41,197
UNION_THREE CREEKS,2,46,0,2,0,0,0,194,17,5,3,27,9,3,1,7,0,20,0,0,1,0,3,0,11,0,29,244,72,64
UNION_UNION,0,73,1,4,1,0,4,262,28,7,0,28,5,4,1,8,0,49,0,0,1,0,2,0,14,0,31,345,106,72
UNION_WESSON,0,25,1,0,0,0,1,92,10,5,1,11,0,0,0,4,0,12,0,0,1,0,2,0,8,0,9,119,36,27
UNION_WOOLEYS STORE,0,13,0,0,1,0,2,85,7,2,0,10,0,1,0,1,0,9,0,0,0,0,0,0,9,0,8,101,27,20
VAN BUREN_02 BARNETT,2,31,1,2,1,0,6,244,17,0,0,13,0,0,2,5,0,76,0,1,4,1,2,0,23,0,41,287,155,30
VAN BUREN_03 BRADLEY,1,104,3,5,2,2,13,409,47,1,1,20,0,0,1,9,0,111,0,0,5,0,4,2,46,0,82,539,260,69
VAN BUREN_04 CULPEPPER,0,24,2,2,1,1,2,127,17,0,1,19,1,1,0,5,0,20,0,0,1,0,5,0,28,0,26,159,85,39
VAN BUREN_05 HOLLY MOUNTAIN,2,47,1,2,0,1,11,183,20,0,2,22,0,1,1,4,0,30,0,1,0,0,1,0,12,0,39,247,88,45
VAN BUREN_06 CHOCTAW,2,77,4,0,3,0,5,199,44,0,1,9,1,0,1,7,0,35,0,0,0,0,3,0,28,0,43,290,117,55
VAN BUREN_07 WEST GRIGGS,5,120,5,5,6,2,14,379,75,1,3,36,2,0,0,16,0,53,0,0,4,0,4,3,49,0,61,536,190,117
VAN BUREN_08 CRAIG,2,38,3,2,1,0,7,285,21,0,0,20,0,1,1,5,0,51,0,0,2,0,6,1,31,1,52,338,150,42
VAN BUREN_09 CARGILE,0,27,0,2,1,1,3,140,24,0,0,3,1,0,0,6,0,33,0,1,1,0,3,0,11,0,32,174,87,28
VAN BUREN_10 DAVIS,0,86,2,4,1,1,11,343,46,0,1,16,1,0,0,12,0,69,1,0,2,0,3,0,41,0,79,448,207,64
VAN BUREN_11 FORMOSA,2,37,0,0,1,1,8,201,17,0,2,19,0,0,0,2,0,27,0,0,1,0,3,2,32,0,42,250,109,38
VAN BUREN_12 EAST GRIGGS,4,98,4,2,0,1,23,312,40,1,3,39,0,4,0,12,0,55,0,0,3,0,5,0,38,0,74,444,187,87
VAN BUREN_15 MOUNTAIN,0,12,0,0,2,1,2,107,3,0,0,8,0,1,0,3,0,29,0,0,1,0,3,0,6,0,22,124,64,12
VAN BUREN_17 LINN CREEK,1,61,2,0,1,0,3,194,25,0,0,16,0,2,0,3,1,29,1,1,1,0,1,0,17,0,52,262,106,43
VAN BUREN_19 RED RIVER,2,91,4,4,3,1,8,262,48,0,0,23,1,1,0,2,0,44,0,0,2,0,9,0,33,0,74,375,164,73
VAN BUREN_20 UNION,6,135,3,4,6,2,13,453,63,3,2,32,2,0,0,15,0,86,0,0,6,0,5,0,35,0,101,622,248,102
VAN BUREN_21 WASHINGTON,3,71,8,5,3,1,6,303,46,0,0,37,1,0,0,6,0,50,0,0,5,0,3,2,16,0,84,400,166,84
VAN BUREN_22 WHEELER,2,52,3,1,1,0,8,111,22,2,1,24,1,1,0,1,0,14,1,1,4,0,5,0,13,0,18,178,57,51
VAN BUREN_23 MOUNTAIN RANCH,0,111,1,3,3,3,6,302,44,0,2,21,0,0,0,13,0,36,2,0,2,0,14,1,56,0,78,429,202,67
VAN BUREN_24 SOUTH GRIGGS,9,163,6,6,14,2,20,420,93,0,3,48,4,2,0,16,0,55,0,1,7,0,16,0,71,1,92,640,259,150
VAN BUREN_25 INDIAN HILLS,1,74,0,1,3,1,5,244,26,0,1,5,0,0,1,10,0,24,0,0,2,1,5,0,68,0,57,329,168,32
