county,precinct,office,district,candidate,party,votes
Richmond,"=""2/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,7
Richmond,"=""2/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Richmond,"=""2/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Richmond,"=""2/63""",President,NYC,Scattered,,2
Richmond,"=""3/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""3/63""",President,NYC,Absentee / Military,,13
Richmond,"=""3/63""",President,NYC,Federal,,2
Richmond,"=""3/63""",President,NYC,Special Presidential,,0
Richmond,"=""3/63""",President,NYC,Affidavit,,9
Richmond,"=""3/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,212
Richmond,"=""3/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,208
Richmond,"=""3/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,13
Richmond,"=""3/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,5
Richmond,"=""3/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,5
Richmond,"=""3/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,4
Richmond,"=""3/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Richmond,"=""3/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Richmond,"=""3/63""",President,NYC,Scattered,,5
Richmond,"=""4/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""4/63""",President,NYC,Absentee / Military,,38
Richmond,"=""4/63""",President,NYC,Federal,,1
Richmond,"=""4/63""",President,NYC,Special Presidential,,0
Richmond,"=""4/63""",President,NYC,Affidavit,,8
Richmond,"=""4/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,174
Richmond,"=""4/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,481
Richmond,"=""4/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,26
Richmond,"=""4/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,3
Richmond,"=""4/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,6
Richmond,"=""4/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,4
Richmond,"=""4/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Richmond,"=""4/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,7
Richmond,"=""4/63""",President,NYC,Scattered,,2
Richmond,"=""5/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""5/63""",President,NYC,Absentee / Military,,28
Richmond,"=""5/63""",President,NYC,Federal,,1
Richmond,"=""5/63""",President,NYC,Special Presidential,,0
Richmond,"=""5/63""",President,NYC,Affidavit,,15
Richmond,"=""5/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,195
Richmond,"=""5/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,449
Richmond,"=""5/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,28
Richmond,"=""5/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,10
Richmond,"=""5/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,3
Richmond,"=""5/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,9
Richmond,"=""5/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Richmond,"=""5/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Richmond,"=""5/63""",President,NYC,Scattered,,1
Richmond,"=""6/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""6/63""",President,NYC,Absentee / Military,,14
Richmond,"=""6/63""",President,NYC,Federal,,1
Richmond,"=""6/63""",President,NYC,Special Presidential,,0
Richmond,"=""6/63""",President,NYC,Affidavit,,21
Richmond,"=""6/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,199
Richmond,"=""6/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,457
Richmond,"=""6/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,42
Richmond,"=""6/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,6
Richmond,"=""6/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,5
Richmond,"=""6/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,6
Richmond,"=""6/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Richmond,"=""6/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,3
Richmond,"=""6/63""",President,NYC,Scattered,,3
Richmond,"=""7/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""7/63""",President,NYC,Absentee / Military,,19
Richmond,"=""7/63""",President,NYC,Federal,,1
Richmond,"=""7/63""",President,NYC,Special Presidential,,0
Richmond,"=""7/63""",President,NYC,Affidavit,,18
Richmond,"=""7/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,316
Richmond,"=""7/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,390
Richmond,"=""7/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,22
Richmond,"=""7/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,8
Richmond,"=""7/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,8
Richmond,"=""7/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,8
Richmond,"=""7/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Richmond,"=""7/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,4
Richmond,"=""7/63""",President,NYC,Scattered,,5
Richmond,"=""8/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""8/63""",President,NYC,Absentee / Military,,31
Richmond,"=""8/63""",President,NYC,Federal,,0
Richmond,"=""8/63""",President,NYC,Special Presidential,,0
Richmond,"=""8/63""",President,NYC,Affidavit,,5
Richmond,"=""8/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,197
Richmond,"=""8/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,348
Richmond,"=""8/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,28
Richmond,"=""8/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,4
Richmond,"=""8/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,4
Richmond,"=""8/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,6
Richmond,"=""8/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,1
Richmond,"=""8/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,4
Richmond,"=""8/63""",President,NYC,Scattered,,3
Richmond,"=""9/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""9/63""",President,NYC,Absentee / Military,,2
Richmond,"=""9/63""",President,NYC,Federal,,0
Richmond,"=""9/63""",President,NYC,Special Presidential,,0
Richmond,"=""9/63""",President,NYC,Affidavit,,1
Richmond,"=""9/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,13
Richmond,"=""9/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,41
Richmond,"=""9/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,1
Richmond,"=""9/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,0
Richmond,"=""9/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,0
Richmond,"=""9/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Richmond,"=""9/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Richmond,"=""9/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Richmond,"=""10/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""10/63""",President,NYC,Absentee / Military,,19
Richmond,"=""10/63""",President,NYC,Federal,,5
Richmond,"=""10/63""",President,NYC,Special Presidential,,0
Richmond,"=""10/63""",President,NYC,Affidavit,,9
Richmond,"=""10/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,194
Richmond,"=""10/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,92
Richmond,"=""10/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,10
Richmond,"=""10/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,6
Richmond,"=""10/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,5
Richmond,"=""10/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,2
Richmond,"=""10/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Richmond,"=""10/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Richmond,"=""10/63""",President,NYC,Scattered,,2
Richmond,"=""11/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""11/63""",President,NYC,Absentee / Military,,37
Richmond,"=""11/63""",President,NYC,Federal,,2
Richmond,"=""11/63""",President,NYC,Special Presidential,,0
Richmond,"=""11/63""",President,NYC,Affidavit,,11
Richmond,"=""11/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,366
Richmond,"=""11/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,381
Richmond,"=""11/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,27
Richmond,"=""11/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,4
Richmond,"=""11/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,14
Richmond,"=""11/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,6
Richmond,"=""11/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,1
Richmond,"=""11/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,4
Richmond,"=""11/63""",President,NYC,Scattered,,6
Richmond,"=""12/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""12/63""",President,NYC,Absentee / Military,,39
Richmond,"=""12/63""",President,NYC,Federal,,0
Richmond,"=""12/63""",President,NYC,Special Presidential,,0
Richmond,"=""12/63""",President,NYC,Affidavit,,12
Richmond,"=""12/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,318
Richmond,"=""12/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,399
Richmond,"=""12/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,35
Richmond,"=""12/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,9
Richmond,"=""12/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,14
Richmond,"=""12/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,12
Richmond,"=""12/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Richmond,"=""12/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Richmond,"=""12/63""",President,NYC,Scattered,,4
Richmond,"=""13/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""13/63""",President,NYC,Absentee / Military,,38
Richmond,"=""13/63""",President,NYC,Federal,,0
Richmond,"=""13/63""",President,NYC,Special Presidential,,0
Richmond,"=""13/63""",President,NYC,Affidavit,,14
Richmond,"=""13/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,365
Richmond,"=""13/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,348
Richmond,"=""13/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,29
Richmond,"=""13/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,14
Richmond,"=""13/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,12
Richmond,"=""13/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,10
Richmond,"=""13/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,1
Richmond,"=""13/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Richmond,"=""13/63""",President,NYC,Scattered,,8
Richmond,"=""14/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""14/63""",President,NYC,Absentee / Military,,27
Richmond,"=""14/63""",President,NYC,Federal,,7
Richmond,"=""14/63""",President,NYC,Special Presidential,,0
Richmond,"=""14/63""",President,NYC,Affidavit,,8
Richmond,"=""14/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,277
Richmond,"=""14/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,337
Richmond,"=""14/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,32
Richmond,"=""14/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,11
Richmond,"=""14/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,4
Richmond,"=""14/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,8
Richmond,"=""14/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Richmond,"=""14/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Richmond,"=""14/63""",President,NYC,Scattered,,6
Richmond,"=""15/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""15/63""",President,NYC,Absentee / Military,,21
Richmond,"=""15/63""",President,NYC,Federal,,2
Richmond,"=""15/63""",President,NYC,Special Presidential,,0
Richmond,"=""15/63""",President,NYC,Affidavit,,14
Richmond,"=""15/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,313
Richmond,"=""15/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,377
Richmond,"=""15/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,31
Richmond,"=""15/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,7
Richmond,"=""15/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,6
Richmond,"=""15/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,3
Richmond,"=""15/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,1
Richmond,"=""15/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Richmond,"=""15/63""",President,NYC,Scattered,,1
Richmond,"=""16/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""16/63""",President,NYC,Absentee / Military,,33
Richmond,"=""16/63""",President,NYC,Federal,,2
Richmond,"=""16/63""",President,NYC,Special Presidential,,0
Richmond,"=""16/63""",President,NYC,Affidavit,,12
Richmond,"=""16/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,298
Richmond,"=""16/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,324
Richmond,"=""16/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,19
Richmond,"=""16/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,8
Richmond,"=""16/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,3
Richmond,"=""16/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,7
Richmond,"=""16/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,4
Richmond,"=""16/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Richmond,"=""16/63""",President,NYC,Scattered,,6
Richmond,"=""17/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""17/63""",President,NYC,Absentee / Military,,23
Richmond,"=""17/63""",President,NYC,Federal,,2
Richmond,"=""17/63""",President,NYC,Special Presidential,,0
Richmond,"=""17/63""",President,NYC,Affidavit,,5
Richmond,"=""17/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,147
Richmond,"=""17/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,79
Richmond,"=""17/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,17
Richmond,"=""17/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,2
Richmond,"=""17/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,5
Richmond,"=""17/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,1
Richmond,"=""17/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Richmond,"=""17/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Richmond,"=""17/63""",President,NYC,Scattered,,3
Richmond,"=""18/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""18/63""",President,NYC,Absentee / Military,,22
Richmond,"=""18/63""",President,NYC,Federal,,5
Richmond,"=""18/63""",President,NYC,Special Presidential,,0
Richmond,"=""18/63""",President,NYC,Affidavit,,14
Richmond,"=""18/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,195
Richmond,"=""18/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,483
Richmond,"=""18/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,36
Richmond,"=""18/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,13
Richmond,"=""18/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,7
Richmond,"=""18/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,11
Richmond,"=""18/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,3
Richmond,"=""18/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,6
Richmond,"=""18/63""",President,NYC,Scattered,,2
Richmond,"=""19/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""19/63""",President,NYC,Absentee / Military,,13
Richmond,"=""19/63""",President,NYC,Federal,,2
Richmond,"=""19/63""",President,NYC,Special Presidential,,0
Richmond,"=""19/63""",President,NYC,Affidavit,,9
Richmond,"=""19/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,160
Richmond,"=""19/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,199
Richmond,"=""19/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,13
Richmond,"=""19/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,4
Richmond,"=""19/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,6
Richmond,"=""19/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,3
Richmond,"=""19/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,1
Richmond,"=""19/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Richmond,"=""19/63""",President,NYC,Scattered,,3
Richmond,"=""20/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""20/63""",President,NYC,Absentee / Military,,87
Richmond,"=""20/63""",President,NYC,Federal,,1
Richmond,"=""20/63""",President,NYC,Special Presidential,,0
Richmond,"=""20/63""",President,NYC,Affidavit,,5
Richmond,"=""20/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,146
Richmond,"=""20/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,255
Richmond,"=""20/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,29
Richmond,"=""20/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,2
Richmond,"=""20/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,1
Richmond,"=""20/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,10
Richmond,"=""20/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Richmond,"=""20/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Richmond,"=""20/63""",President,NYC,Scattered,,3
Richmond,"=""21/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""21/63""",President,NYC,Absentee / Military,,23
Richmond,"=""21/63""",President,NYC,Federal,,3
Richmond,"=""21/63""",President,NYC,Special Presidential,,0
Richmond,"=""21/63""",President,NYC,Affidavit,,11
Richmond,"=""21/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,252
Richmond,"=""21/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,433
Richmond,"=""21/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,26
Richmond,"=""21/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,5
Richmond,"=""21/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,3
Richmond,"=""21/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,1
Richmond,"=""21/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Richmond,"=""21/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,3
Richmond,"=""21/63""",President,NYC,Scattered,,3
Richmond,"=""22/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""22/63""",President,NYC,Absentee / Military,,29
Richmond,"=""22/63""",President,NYC,Federal,,3
Richmond,"=""22/63""",President,NYC,Special Presidential,,0
Richmond,"=""22/63""",President,NYC,Affidavit,,10
Richmond,"=""22/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,277
Richmond,"=""22/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,357
Richmond,"=""22/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,41
Richmond,"=""22/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,7
Richmond,"=""22/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,9
Richmond,"=""22/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,6
Richmond,"=""22/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Richmond,"=""22/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Richmond,"=""22/63""",President,NYC,Scattered,,6
Richmond,"=""23/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""23/63""",President,NYC,Absentee / Military,,10
Richmond,"=""23/63""",President,NYC,Federal,,0
Richmond,"=""23/63""",President,NYC,Special Presidential,,0
Richmond,"=""23/63""",President,NYC,Affidavit,,8
Richmond,"=""23/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,206
Richmond,"=""23/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,297
Richmond,"=""23/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,21
Richmond,"=""23/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,4
Richmond,"=""23/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,5
Richmond,"=""23/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,6
Richmond,"=""23/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Richmond,"=""23/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Richmond,"=""23/63""",President,NYC,Scattered,,1
Richmond,"=""24/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""24/63""",President,NYC,Absentee / Military,,44
Richmond,"=""24/63""",President,NYC,Federal,,1
Richmond,"=""24/63""",President,NYC,Special Presidential,,0
Richmond,"=""24/63""",President,NYC,Affidavit,,7
Richmond,"=""24/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,286
Richmond,"=""24/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,363
Richmond,"=""24/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,31
Richmond,"=""24/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,11
Richmond,"=""24/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,7
Richmond,"=""24/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,3
Richmond,"=""24/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Richmond,"=""24/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Richmond,"=""24/63""",President,NYC,Scattered,,6
Richmond,"=""25/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""25/63""",President,NYC,Absentee / Military,,28
Richmond,"=""25/63""",President,NYC,Federal,,11
Richmond,"=""25/63""",President,NYC,Special Presidential,,0
Richmond,"=""25/63""",President,NYC,Affidavit,,10
Richmond,"=""25/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,180
Richmond,"=""25/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,359
Richmond,"=""25/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,23
Richmond,"=""25/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,8
Richmond,"=""25/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,4
Richmond,"=""25/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,10
Richmond,"=""25/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Richmond,"=""25/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Richmond,"=""25/63""",President,NYC,Scattered,,9
Richmond,"=""26/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""26/63""",President,NYC,Absentee / Military,,20
Richmond,"=""26/63""",President,NYC,Federal,,10
Richmond,"=""26/63""",President,NYC,Special Presidential,,0
Richmond,"=""26/63""",President,NYC,Affidavit,,9
Richmond,"=""26/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,206
Richmond,"=""26/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,425
Richmond,"=""26/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,36
Richmond,"=""26/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,7
Richmond,"=""26/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,0
Richmond,"=""26/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,11
Richmond,"=""26/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Richmond,"=""26/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Richmond,"=""26/63""",President,NYC,Scattered,,10
Richmond,"=""27/63""",President,NYC,Manually Counted Emergency,,0
Richmond,"=""27/63""",President,NYC,Absentee / Military,,21
Richmond,"=""27/63""",President,NYC,Federal,,2
Richmond,"=""27/63""",President,NYC,Special Presidential,,0
Richmond,"=""27/63""",President,NYC,Affidavit,,9
Richmond,"=""27/63""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,213
Richmond,"=""27/63""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,349
Richmond,"=""27/63""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,39
Richmond,"=""27/63""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,10
Richmond,"=""27/63""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,5
Richmond,"=""27/63""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,5
Richmond,"=""27/63""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Richmond,"=""27/63""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Richmond,"=""27/63""",President,NYC,Scattered,,7
