,contest,choice,precinct_id,vote,early_votes,polling_place_votes,late_early_votes,provisional_votes,party_name,contest_name,choice_name,precinct_designation,precinct,precinct_bs,votes_allowed,referendum_flag
1709,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",2,JOHNSON RANCH,0,,
1710,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",2,POSTON BUTTE,0,,
1711,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",2,QUEEN CREEK,0,,
1712,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,APACHE JCT SUPERSTITION,0,,
1713,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,APACHE JCT NW,0,,
1714,10,0,4,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,APACHE JCT SW,0,,
1715,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,APACHE JCT SE,0,,
1716,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,APACHE JCT NE,0,,
1717,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,APACHE JCT EAST,0,,
1718,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,APACHE JCT CENTRAL,0,,
1719,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,GOLD CANYON,0,,
1720,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,QUEEN VALLEY,0,,
1721,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",5,SUPERIOR WEST,0,,
1722,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",5,SUTTON SUMMIT,0,,
1723,10,0,5,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",5,APACHE JUNCTION NORTH,0,,
1724,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",5,APACHE JUNCTION N. CENTRA,0,,
1725,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",5,APACHE JUNCTION,0,,
1726,10,0,5,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",5,APACHE JUNCTION SOUTH,0,,
1727,10,0,6,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",6,SUPERSTITION MOUNTAIN,0,,
1728,10,0,6,2,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",6,MOUNTAINBROOK VILLAGE,0,,
1729,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",6,SAN TAN PARK,0,,
1730,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",6,BELLA VISTA,0,,
1731,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",7,COPPER BASIN,0,,
1732,10,0,7,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",7,SCHNEPF,0,,
1733,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",7,PERALTA,0,,
1734,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",7,WALKER BUTTE,0,,
1735,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",7,PECAN CREEK NORTH,0,,
1736,10,0,8,2,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",8,SAN TAN HEIGHTS,0,,
1737,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",8,CIRCLE CROSS RANCH,0,,
1738,10,0,8,2,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",8,JOHNSON RANCH EAST,0,,
1739,10,0,8,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",8,IRONWOOD CROSSING,0,,
1740,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",8,QUAIL HOLLOW,0,,
1741,10,0,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",9,SKYLINE RANCH,0,,
1742,10,0,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",9,SAN TAN RANCHES,0,,
1743,10,0,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",9,LINKS ESTATES,0,,
1744,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",2,FLORENCE NORTH,0,,
1745,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",2,JOHNSON RANCH,0,,
1746,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",2,POSTON BUTTE,0,,
1747,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",2,QUEEN CREEK,0,,
1748,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,APACHE JCT SUPERSTITION,0,,
1749,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,APACHE JCT NW,0,,
1750,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,APACHE JCT SW,0,,
1751,10,0,4,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,APACHE JCT SE,0,,
1752,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,APACHE JCT NE,0,,
1753,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,APACHE JCT EAST,0,,
1754,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,APACHE JCT CENTRAL,0,,
1755,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,GOLD CANYON,0,,
1756,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,QUEEN VALLEY,0,,
1757,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",5,SUPERIOR WEST,0,,
1758,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",5,SUTTON SUMMIT,0,,
1759,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",5,APACHE JUNCTION NORTH,0,,
1760,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",5,APACHE JUNCTION N. CENTRA,0,,
1761,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",5,APACHE JUNCTION,0,,
1762,10,0,5,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",5,APACHE JUNCTION SOUTH,0,,
1763,10,0,6,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",6,SUPERSTITION MOUNTAIN,0,,
1764,10,0,6,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",6,MOUNTAINBROOK VILLAGE,0,,
1765,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",6,SAN TAN PARK,0,,
1766,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",6,BELLA VISTA,0,,
1767,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",7,COPPER BASIN,0,,
1768,10,0,7,2,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",7,SCHNEPF,0,,
1769,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",7,PERALTA,0,,
1770,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",7,WALKER BUTTE,0,,
1771,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",7,PECAN CREEK NORTH,0,,
1772,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",8,SAN TAN HEIGHTS,0,,
1773,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",8,CIRCLE CROSS RANCH,0,,
1774,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",8,JOHNSON RANCH EAST,0,,
1775,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",8,IRONWOOD CROSSING,0,,
1776,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",8,QUAIL HOLLOW,0,,
1777,10,0,9,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",9,SKYLINE RANCH,0,,
1778,10,0,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",9,SAN TAN RANCHES,0,,
1779,10,0,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",9,LINKS ESTATES,0,,
1780,10,0,2,3,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",2,FLORENCE NORTH,0,,
1781,10,0,2,2,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",2,JOHNSON RANCH,0,,
1782,10,0,2,4,3,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",2,POSTON BUTTE,0,,
1783,10,0,2,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",2,QUEEN CREEK,0,,
1784,10,0,4,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,APACHE JCT SUPERSTITION,0,,
1785,10,0,4,3,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,APACHE JCT NW,0,,
1786,10,0,4,4,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,APACHE JCT SW,0,,
1787,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,APACHE JCT SE,0,,
1788,10,0,4,2,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,APACHE JCT NE,0,,
1789,10,0,4,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,APACHE JCT EAST,0,,
1790,10,0,4,2,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,APACHE JCT CENTRAL,0,,
1791,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,GOLD CANYON,0,,
1792,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,QUEEN VALLEY,0,,
1793,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",5,SUPERIOR WEST,0,,
1794,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",5,SUTTON SUMMIT,0,,
1795,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",5,APACHE JUNCTION NORTH,0,,
1796,10,0,5,2,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",5,APACHE JUNCTION N. CENTRA,0,,
1797,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",5,APACHE JUNCTION,0,,
1798,10,0,5,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",5,APACHE JUNCTION SOUTH,0,,
1799,10,0,6,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",6,SUPERSTITION MOUNTAIN,0,,
1800,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",6,MOUNTAINBROOK VILLAGE,0,,
1801,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",6,SAN TAN PARK,0,,
1802,10,0,6,2,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",6,BELLA VISTA,0,,
1803,10,0,7,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",7,COPPER BASIN,0,,
1804,10,0,7,2,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",7,SCHNEPF,0,,
1805,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",7,PERALTA,0,,
1806,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",7,WALKER BUTTE,0,,
1807,10,0,7,10,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",7,PECAN CREEK NORTH,0,,
1808,10,0,8,2,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",8,SAN TAN HEIGHTS,0,,
1809,10,0,8,2,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",8,CIRCLE CROSS RANCH,0,,
1810,10,0,8,3,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",8,JOHNSON RANCH EAST,0,,
1811,10,0,8,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",8,IRONWOOD CROSSING,0,,
1812,10,0,8,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",8,QUAIL HOLLOW,0,,
1813,10,0,9,2,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",9,SKYLINE RANCH,0,,
1814,10,0,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",9,SAN TAN RANCHES,0,,
1815,10,0,9,2,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",9,LINKS ESTATES,0,,
1816,10,0,2,29,25,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",2,FLORENCE NORTH,0,,
1817,10,0,2,38,36,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",2,JOHNSON RANCH,0,,
1818,10,0,2,83,65,0,0,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",2,POSTON BUTTE,0,,
1819,10,0,2,76,61,0,0,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",2,QUEEN CREEK,0,,
1820,10,0,4,36,32,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",4,APACHE JCT SUPERSTITION,0,,
1821,10,0,4,7,6,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",4,APACHE JCT NW,0,,
1822,10,0,4,30,26,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",4,APACHE JCT SW,0,,
1823,10,0,4,22,19,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",4,APACHE JCT SE,0,,
1824,10,0,4,19,14,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",4,APACHE JCT NE,0,,
1825,10,0,4,35,31,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",4,APACHE JCT EAST,0,,
1826,10,0,4,13,12,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",4,APACHE JCT CENTRAL,0,,
1827,10,0,4,76,69,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",4,GOLD CANYON,0,,
1828,10,0,4,10,9,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",4,QUEEN VALLEY,0,,
1829,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",5,SUPERIOR WEST,0,,
1830,10,0,5,2,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",5,SUTTON SUMMIT,0,,
1831,10,0,5,15,10,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",5,APACHE JUNCTION NORTH,0,,
1832,10,0,5,34,27,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",5,APACHE JUNCTION N. CENTRA,0,,
1833,10,0,5,32,26,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",5,APACHE JUNCTION,0,,
1834,10,0,5,36,29,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",5,APACHE JUNCTION SOUTH,0,,
1835,10,0,6,85,75,0,0,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",6,SUPERSTITION MOUNTAIN,0,,
1836,10,0,6,52,46,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",6,MOUNTAINBROOK VILLAGE,0,,
1837,10,0,6,56,42,0,0,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",6,SAN TAN PARK,0,,
1838,10,0,6,12,6,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",6,BELLA VISTA,0,,
1839,10,0,7,46,38,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",7,COPPER BASIN,0,,
1840,10,0,7,40,29,0,0,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",7,SCHNEPF,0,,
1841,10,0,7,12,9,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",7,PERALTA,0,,
1842,10,0,7,27,27,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",7,WALKER BUTTE,0,,
1843,10,0,7,36,31,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",7,PECAN CREEK NORTH,0,,
1844,10,0,8,22,18,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",8,SAN TAN HEIGHTS,0,,
1845,10,0,8,32,28,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",8,CIRCLE CROSS RANCH,0,,
1846,10,0,8,9,8,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",8,JOHNSON RANCH EAST,0,,
1847,10,0,8,85,65,0,0,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",8,IRONWOOD CROSSING,0,,
1848,10,0,8,37,24,0,0,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",8,QUAIL HOLLOW,0,,
1849,10,0,9,28,23,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",9,SKYLINE RANCH,0,,
1850,10,0,9,11,10,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",9,SAN TAN RANCHES,0,,
1851,10,0,9,18,14,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"RUBIO, MARCO",9,LINKS ESTATES,0,,
1852,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",2,FLORENCE NORTH,0,,
1853,10,0,2,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",2,JOHNSON RANCH,0,,
1854,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",2,POSTON BUTTE,0,,
1855,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",2,QUEEN CREEK,0,,
1856,10,0,4,2,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",4,APACHE JCT SUPERSTITION,0,,
1857,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",4,APACHE JCT NW,0,,
1858,10,0,4,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",4,APACHE JCT SW,0,,
1859,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",4,APACHE JCT SE,0,,
1860,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",4,APACHE JCT NE,0,,
1861,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",4,APACHE JCT EAST,0,,
1862,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",4,APACHE JCT CENTRAL,0,,
1863,10,0,4,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",4,GOLD CANYON,0,,
1864,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",4,QUEEN VALLEY,0,,
1865,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",5,SUPERIOR WEST,0,,
1866,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",5,SUTTON SUMMIT,0,,
1867,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",5,APACHE JUNCTION NORTH,0,,
1868,10,0,5,2,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",5,APACHE JUNCTION N. CENTRA,0,,
1869,10,0,5,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",5,APACHE JUNCTION,0,,
1870,10,0,5,2,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",5,APACHE JUNCTION SOUTH,0,,
1871,10,0,6,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",6,SUPERSTITION MOUNTAIN,0,,
1872,10,0,6,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",6,MOUNTAINBROOK VILLAGE,0,,
1873,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"GRAHAM, LINDSEY",6,SAN TAN PARK,0,,
